IdC,type_aliment,nom,allergene
531,Légumineuse,Lentilles du Puy #509,"Céleri, Sésame, Œufs"
532,Légume,Navet confit #908,"Mollusques, Fruits à coque"
533,Épice,Épices orientales #513,"Soja, Poisson"
534,Céréale,Épeautre #893,Soja
535,Légume,Navet confit #235,Aucun
536,Produit laitier,Fromage affiné #556,Aucun
537,Viande,Venaison #923,Aucun
538,Poisson,Brochet en gelée #45,Aucun
539,Herbe,Thym sauvage #980,Aucun
540,Épice,Poivre long #793,"Arachides, Moutarde, Céleri"
541,Fruit,Verjus #270,Soja
542,Viande,Agneau rôti #359,"Œufs, Fruits à coque, Poisson"
543,Fruit,Verjus #517,"Crustacés, Gluten, Fruits à coque"
544,Poisson,Brochet en gelée #339,"Lupin, Fruits à coque, Gluten"
545,Poisson,Carpe dorée #193,"Sésame, Crustacés, Fruits à coque"
546,Produit laitier,Fromage affiné #206,"Lupin, Soja"
547,Herbe,Romarin #316,Soja
548,Viande,Canard fumé #566,"Crustacés, Sulfites"
549,Épice,Épices orientales #965,Poisson
550,Poisson,Brochet en gelée #927,"Œufs, Soja"
551,Épice,Épices orientales #859,Arachides
552,Poisson,Carpe dorée #168,Gluten
553,Viande,Canard fumé #601,Aucun
554,Poisson,Brochet en gelée #676,"Fruits à coque, Céleri, Soja"
555,Herbe,Thym sauvage #102,"Fruits à coque, Lupin, Céleri"
556,Épice,Safran #831,"Sésame, Crustacés, Lactose"
557,Épice,Épices orientales #195,"Mollusques, Sésame, Gluten"
558,Épice,Poivre long #720,Céleri
559,Épice,Poivre long #164,"Mollusques, Lactose, Lupin"
560,Produit laitier,Fromage affiné #384,"Lupin, Lactose"
561,Herbe,Romarin #217,"Gluten, Sulfites, Lactose"
562,Poisson,Carpe dorée #325,Fruits à coque
563,Légume,Navet confit #269,Céleri
564,Viande,Venaison #470,Aucun
565,Légume,Chou frisé #814,Aucun
566,Poisson,Brochet en gelée #685,"Lactose, Moutarde, Poisson"
567,Viande,Venaison #423,Aucun
568,Épice,Poivre long #74,Aucun
569,Produit laitier,Fromage affiné #933,"Poisson, Arachides"
570,Légume,Chou frisé #678,Aucun
571,Viande,Venaison #975,"Lactose, Crustacés"
572,Viande,Canard fumé #654,"Œufs, Poisson"
573,Légume,Chou frisé #574,Soja
574,Viande,Mouton braisé #635,"Moutarde, Mollusques, Crustacés"
575,Herbe,Thym sauvage #30,"Fruits à coque, Crustacés, Soja"
576,Céréale,Épeautre #257,Crustacés
577,Viande,Agneau rôti #906,"Fruits à coque, Moutarde, Soja"
578,Herbe,Romarin #128,"Soja, Moutarde"
579,Légume,Navet confit #709,"Lactose, Fruits à coque, Mollusques"
580,Légumineuse,Lentilles du Puy #470,Aucun
581,Champignon,Truffe noire #395,"Céleri, Sulfites"
582,Poisson,Carpe dorée #509,Aucun
583,Champignon,Truffe noire #345,"Moutarde, Sulfites, Mollusques"
584,Poisson,Carpe dorée #802,Aucun
585,Produit laitier,Fromage affiné #132,Aucun
586,Poisson,Carpe dorée #316,Aucun
587,Légume,Navet confit #242,Crustacés
588,Produit laitier,Fromage affiné #53,"Céleri, Œufs, Fruits à coque"
589,Viande,Venaison #360,Fruits à coque
590,Herbe,Thym sauvage #62,"Mollusques, Moutarde"
591,Produit laitier,Fromage affiné #863,"Lupin, Gluten, Sésame"
592,Poisson,Carpe dorée #764,Aucun
593,Fruit,Verjus #625,"Soja, Moutarde"
594,Poisson,Brochet en gelée #310,Aucun
595,Herbe,Thym sauvage #413,"Sésame, Œufs"
596,Viande,Venaison #900,"Arachides, Soja, Poisson"
597,Légume,Chou frisé #452,"Crustacés, Œufs"
598,Poisson,Carpe dorée #189,"Lactose, Soja"
599,Herbe,Thym sauvage #792,"Lupin, Mollusques, Crustacés"
600,Céréale,Épeautre #989,"Mollusques, Moutarde"
601,Produit laitier,Fromage affiné #845,Aucun
602,Épice,Poivre long #277,"Sulfites, Arachides, Sésame"
603,Herbe,Romarin #498,"Céleri, Crustacés"
604,Légume,Chou frisé #280,Aucun
605,Céréale,Épeautre #327,"Mollusques, Gluten, Crustacés"
606,Épice,Poivre long #43,"Arachides, Œufs"
607,Poisson,Brochet en gelée #760,Aucun
608,Épice,Épices orientales #2,"Céleri, Sulfites, Lupin"
609,Viande,Mouton braisé #719,"Œufs, Crustacés, Fruits à coque"
610,Fruit,Pomme sauvage #807,Sésame
611,Épice,Épices orientales #869,Aucun
612,Céréale,Épeautre #314,"Fruits à coque, Sulfites"
613,Épice,Poivre long #684,Lupin
614,Champignon,Truffe noire #623,Mollusques
615,Épice,Poivre long #321,Aucun
616,Produit laitier,Fromage affiné #292,Céleri
617,Viande,Agneau rôti #535,Gluten
618,Céréale,Épeautre #774,Aucun
619,Poisson,Carpe dorée #142,"Lactose, Soja, Poisson"
620,Légume,Navet confit #92,Moutarde
621,Céréale,Épeautre #73,Soja
622,Viande,Venaison #858,Aucun
623,Viande,Mouton braisé #753,"Moutarde, Sésame"
624,Viande,Venaison #448,Fruits à coque
625,Champignon,Truffe noire #60,Gluten
626,Légume,Chou frisé #22,Moutarde
627,Épice,Poivre long #27,Moutarde
628,Épice,Poivre long #876,"Fruits à coque, Mollusques, Lactose"
629,Fruit,Verjus #812,Aucun
630,Viande,Venaison #455,Aucun
631,Herbe,Thym sauvage #81,"Sulfites, Poisson"
632,Céréale,Épeautre #330,"Arachides, Poisson"
633,Fruit,Verjus #615,Soja
634,Épice,Épices orientales #669,Aucun
635,Produit laitier,Fromage affiné #67,"Mollusques, Crustacés, Céleri"
636,Champignon,Truffe noire #13,"Soja, Gluten, Fruits à coque"
637,Poisson,Brochet en gelée #999,Aucun
638,Épice,Épices orientales #396,"Fruits à coque, Gluten, Crustacés"
639,Légume,Chou frisé #399,Lactose
640,Céréale,Épeautre #106,"Fruits à coque, Gluten"
641,Épice,Épices orientales #96,"Sulfites, Poisson, Soja"
642,Épice,Poivre long #616,"Sulfites, Poisson, Moutarde"
643,Viande,Venaison #849,"Arachides, Sésame"
644,Viande,Canard fumé #994,"Moutarde, Lupin"
645,Épice,Poivre long #659,Aucun
646,Céréale,Épeautre #381,Aucun
647,Herbe,Romarin #918,"Soja, Arachides"
648,Fruit,Pomme sauvage #417,"Céleri, Gluten, Lupin"
649,Céréale,Épeautre #424,"Lactose, Fruits à coque, Mollusques"
650,Fruit,Pomme sauvage #231,"Sulfites, Crustacés, Moutarde"
651,Épice,Épices orientales #90,Poisson
652,Légume,Navet confit #592,"Lupin, Œufs"
653,Produit laitier,Fromage affiné #220,Œufs
654,Viande,Venaison #882,"Œufs, Soja, Moutarde"
655,Viande,Canard fumé #129,"Gluten, Lactose, Fruits à coque"
656,Herbe,Thym sauvage #766,Aucun
657,Légume,Chou frisé #848,Lactose
658,Viande,Mouton braisé #645,"Céleri, Fruits à coque"
659,Viande,Mouton braisé #512,Œufs
660,Poisson,Brochet en gelée #112,Mollusques
661,Viande,Mouton braisé #383,Arachides
662,Herbe,Romarin #384,Lactose
663,Poisson,Brochet en gelée #331,"Sulfites, Crustacés, Fruits à coque"
664,Produit laitier,Fromage affiné #721,Aucun
665,Épice,Safran #426,"Fruits à coque, Lupin, Gluten"
666,Poisson,Brochet en gelée #122,"Sésame, Soja"
667,Céréale,Épeautre #699,"Œufs, Céleri, Moutarde"
668,Fruit,Pomme sauvage #734,"Mollusques, Arachides, Lactose"
669,Épice,Safran #206,Aucun
670,Viande,Agneau rôti #719,Œufs
671,Herbe,Thym sauvage #524,"Gluten, Crustacés"
672,Produit laitier,Fromage affiné #779,"Lactose, Mollusques, Arachides"
673,Fruit,Pomme sauvage #496,"Lactose, Arachides, Fruits à coque"
674,Céréale,Épeautre #144,Céleri
675,Viande,Venaison #959,"Gluten, Sésame, Poisson"
676,Viande,Agneau rôti #316,Aucun
677,Produit laitier,Fromage affiné #390,Sulfites
678,Fruit,Verjus #200,Aucun
679,Poisson,Carpe dorée #923,Soja
680,Herbe,Romarin #209,"Gluten, Soja"
681,Légume,Chou frisé #236,"Moutarde, Fruits à coque, Céleri"
682,Produit laitier,Fromage affiné #760,"Crustacés, Soja, Poisson"
683,Herbe,Thym sauvage #68,"Lactose, Fruits à coque"
684,Céréale,Épeautre #129,Fruits à coque
685,Champignon,Truffe noire #250,Gluten
686,Fruit,Verjus #375,"Soja, Sulfites"
687,Viande,Mouton braisé #283,Aucun
688,Poisson,Carpe dorée #419,Aucun
689,Viande,Mouton braisé #566,"Lactose, Mollusques, Sésame"
690,Herbe,Thym sauvage #112,"Arachides, Fruits à coque"
691,Légumineuse,Lentilles du Puy #828,Sulfites
692,Poisson,Brochet en gelée #565,"Sulfites, Sésame"
693,Céréale,Épeautre #433,"Crustacés, Poisson"
694,Légume,Navet confit #835,"Céleri, Œufs"
695,Épice,Poivre long #198,Aucun
696,Produit laitier,Fromage affiné #926,"Arachides, Moutarde, Sésame"
697,Épice,Épices orientales #987,Poisson
698,Légume,Chou frisé #247,Aucun
699,Fruit,Verjus #865,"Sésame, Soja, Crustacés"
700,Épice,Poivre long #435,"Crustacés, Soja"
701,Champignon,Truffe noire #77,"Œufs, Lactose"
702,Produit laitier,Fromage affiné #183,Aucun
703,Épice,Poivre long #947,"Poisson, Lupin"
704,Viande,Canard fumé #184,Aucun
705,Champignon,Truffe noire #665,"Sésame, Mollusques"
706,Produit laitier,Fromage affiné #142,Aucun
707,Épice,Épices orientales #17,Sulfites
708,Épice,Poivre long #643,"Soja, Crustacés, Œufs"
709,Épice,Épices orientales #890,Aucun
710,Légume,Navet confit #469,Aucun
711,Herbe,Thym sauvage #674,"Lactose, Moutarde, Sésame"
712,Produit laitier,Fromage affiné #106,"Gluten, Moutarde, Œufs"
713,Épice,Safran #525,"Gluten, Arachides"
714,Viande,Mouton braisé #112,"Crustacés, Gluten"
715,Poisson,Brochet en gelée #780,Sulfites
716,Fruit,Pomme sauvage #233,Mollusques
717,Épice,Épices orientales #623,Fruits à coque
718,Fruit,Pomme sauvage #408,Crustacés
719,Viande,Venaison #643,"Mollusques, Soja"
720,Herbe,Romarin #625,"Fruits à coque, Mollusques"
721,Viande,Canard fumé #803,Soja
722,Légumineuse,Lentilles du Puy #2,"Soja, Sésame, Gluten"
723,Viande,Mouton braisé #279,"Gluten, Crustacés"
724,Légume,Chou frisé #921,"Gluten, Œufs, Céleri"
725,Viande,Canard fumé #137,Poisson
726,Poisson,Brochet en gelée #132,"Œufs, Lactose"
727,Viande,Mouton braisé #547,Aucun
728,Céréale,Épeautre #170,"Sésame, Céleri, Soja"
729,Épice,Safran #30,Soja
730,Viande,Mouton braisé #632,Aucun
731,Poisson,Brochet en gelée #265,"Sulfites, Gluten, Soja"
732,Produit laitier,Fromage affiné #239,Crustacés
733,Herbe,Romarin #612,Moutarde
734,Fruit,Pomme sauvage #447,Aucun
735,Viande,Agneau rôti #486,"Soja, Fruits à coque, Gluten"
736,Poisson,Carpe dorée #680,"Fruits à coque, Arachides, Moutarde"
737,Viande,Agneau rôti #646,Aucun
738,Épice,Épices orientales #293,"Œufs, Moutarde"
739,Viande,Canard fumé #11,"Crustacés, Sulfites, Céleri"
740,Viande,Canard fumé #904,Céleri
741,Champignon,Truffe noire #276,Mollusques
742,Légume,Navet confit #402,"Fruits à coque, Céleri"
743,Poisson,Carpe dorée #129,"Crustacés, Lactose, Fruits à coque"
744,Viande,Mouton braisé #68,Gluten
745,Viande,Canard fumé #545,"Crustacés, Gluten, Lupin"
746,Champignon,Truffe noire #268,"Gluten, Crustacés"
747,Herbe,Thym sauvage #403,"Mollusques, Arachides"
748,Herbe,Romarin #320,"Poisson, Arachides, Moutarde"
749,Viande,Venaison #612,"Lactose, Arachides"
750,Épice,Safran #927,"Fruits à coque, Crustacés, Moutarde"
751,Fruit,Pomme sauvage #400,"Fruits à coque, Moutarde"
752,Viande,Mouton braisé #523,Poisson
753,Épice,Poivre long #314,Lupin
754,Viande,Mouton braisé #633,Moutarde
755,Fruit,Verjus #362,Arachides
756,Produit laitier,Fromage affiné #755,"Gluten, Crustacés, Lactose"
757,Poisson,Carpe dorée #804,Œufs
758,Viande,Agneau rôti #156,Œufs
759,Herbe,Thym sauvage #11,"Moutarde, Lupin, Crustacés"
760,Poisson,Carpe dorée #3,Lupin
761,Herbe,Romarin #22,Lactose
762,Céréale,Épeautre #283,Aucun
763,Viande,Mouton braisé #414,"Lactose, Sésame"
764,Légume,Navet confit #764,Aucun
765,Poisson,Brochet en gelée #970,"Gluten, Arachides, Lactose"
766,Fruit,Pomme sauvage #34,Mollusques
767,Viande,Venaison #218,"Lactose, Moutarde"
768,Fruit,Verjus #784,Céleri
769,Légume,Navet confit #102,Aucun
770,Fruit,Pomme sauvage #489,Soja
771,Viande,Mouton braisé #210,Aucun
772,Fruit,Verjus #989,"Sésame, Mollusques"
773,Herbe,Thym sauvage #380,"Crustacés, Sésame"
774,Herbe,Romarin #899,"Œufs, Fruits à coque"
775,Champignon,Truffe noire #653,"Arachides, Soja, Céleri"
776,Poisson,Carpe dorée #828,"Céleri, Lupin, Soja"
777,Épice,Poivre long #582,Aucun
778,Viande,Venaison #631,"Poisson, Moutarde, Crustacés"
779,Légume,Chou frisé #14,Céleri
780,Légumineuse,Lentilles du Puy #664,"Lupin, Sésame"
781,Produit laitier,Fromage affiné #243,Aucun
782,Céréale,Épeautre #302,"Mollusques, Fruits à coque, Poisson"
783,Viande,Venaison #800,Aucun
784,Poisson,Brochet en gelée #640,Aucun
785,Viande,Agneau rôti #392,"Moutarde, Fruits à coque, Lactose"
786,Épice,Épices orientales #678,Aucun
787,Viande,Venaison #924,"Gluten, Mollusques, Lactose"
788,Produit laitier,Fromage affiné #130,"Sésame, Soja, Sulfites"
789,Légume,Chou frisé #395,Sésame
790,Épice,Safran #89,Lactose
791,Viande,Mouton braisé #858,Lactose
792,Légume,Navet confit #977,Aucun
793,Légumineuse,Lentilles du Puy #324,"Céleri, Arachides"
794,Poisson,Carpe dorée #522,Lactose
795,Viande,Agneau rôti #747,"Crustacés, Sulfites"
796,Céréale,Épeautre #21,"Œufs, Moutarde"
797,Herbe,Romarin #251,"Sésame, Crustacés, Moutarde"
798,Céréale,Épeautre #828,"Soja, Moutarde, Sésame"
799,Poisson,Carpe dorée #89,Crustacés
800,Champignon,Truffe noire #243,Aucun
801,Légume,Navet confit #236,"Fruits à coque, Gluten, Sésame"
802,Herbe,Thym sauvage #66,"Sulfites, Céleri"
803,Fruit,Verjus #774,Sésame
804,Épice,Safran #736,Aucun
805,Poisson,Brochet en gelée #389,"Lactose, Moutarde, Soja"
806,Produit laitier,Fromage affiné #33,"Sésame, Crustacés"
807,Viande,Agneau rôti #920,Sésame
808,Légumineuse,Lentilles du Puy #369,Aucun
809,Poisson,Carpe dorée #303,Sulfites
810,Poisson,Carpe dorée #295,"Sésame, Lupin, Mollusques"
811,Produit laitier,Fromage affiné #230,"Crustacés, Œufs, Arachides"
812,Champignon,Truffe noire #138,Aucun
813,Légumineuse,Lentilles du Puy #109,Aucun
814,Produit laitier,Fromage affiné #1,"Arachides, Œufs"
815,Légume,Navet confit #941,"Céleri, Œufs"
816,Produit laitier,Fromage affiné #640,Aucun
817,Herbe,Thym sauvage #161,Aucun
818,Épice,Poivre long #406,"Crustacés, Fruits à coque"
819,Fruit,Verjus #696,Aucun
820,Épice,Épices orientales #296,"Crustacés, Sulfites, Œufs"
821,Légumineuse,Lentilles du Puy #205,"Sulfites, Arachides, Mollusques"
822,Fruit,Verjus #251,Aucun
823,Épice,Safran #396,"Œufs, Sulfites"
824,Viande,Canard fumé #313,Aucun
825,Herbe,Romarin #885,Aucun
826,Viande,Mouton braisé #789,"Poisson, Gluten"
827,Légume,Navet confit #681,"Lupin, Poisson, Crustacés"
828,Herbe,Romarin #888,"Œufs, Poisson"
829,Viande,Mouton braisé #210,"Soja, Moutarde"
830,Céréale,Épeautre #139,"Sésame, Arachides, Crustacés"
831,Viande,Venaison #613,"Lactose, Mollusques"
832,Céréale,Épeautre #92,Aucun
833,Viande,Agneau rôti #713,"Poisson, Gluten"
834,Herbe,Thym sauvage #313,Gluten
835,Viande,Mouton braisé #62,"Crustacés, Moutarde"
836,Fruit,Pomme sauvage #258,Aucun
837,Fruit,Pomme sauvage #167,Aucun
838,Épice,Safran #171,Aucun
839,Poisson,Brochet en gelée #282,Sésame
840,Poisson,Carpe dorée #523,Aucun
841,Épice,Safran #856,Lactose
842,Viande,Mouton braisé #857,"Arachides, Céleri, Lupin"
843,Produit laitier,Fromage affiné #194,"Mollusques, Œufs, Céleri"
844,Viande,Venaison #776,Moutarde
845,Céréale,Épeautre #896,"Fruits à coque, Soja"
846,Champignon,Truffe noire #871,Gluten
847,Fruit,Pomme sauvage #151,Aucun
848,Légume,Navet confit #284,Lupin
849,Poisson,Carpe dorée #711,"Lactose, Soja"
850,Épice,Épices orientales #7,Œufs
851,Épice,Épices orientales #573,Aucun
852,Légume,Chou frisé #284,Mollusques
853,Viande,Mouton braisé #778,Sésame
854,Épice,Épices orientales #537,Aucun
855,Fruit,Verjus #309,Céleri
856,Épice,Safran #189,Œufs
857,Poisson,Brochet en gelée #293,Aucun
858,Viande,Venaison #89,"Arachides, Moutarde, Soja"
859,Légume,Navet confit #803,Aucun
860,Poisson,Brochet en gelée #812,"Lupin, Soja"
861,Épice,Épices orientales #121,"Lupin, Poisson, Gluten"
862,Champignon,Truffe noire #252,"Crustacés, Moutarde"
863,Fruit,Pomme sauvage #537,Céleri
864,Épice,Poivre long #393,Aucun
865,Épice,Safran #739,"Lupin, Poisson"
866,Épice,Safran #27,"Lupin, Sulfites, Arachides"
867,Viande,Canard fumé #791,Lactose
868,Épice,Épices orientales #709,Aucun
869,Viande,Mouton braisé #960,"Céleri, Lactose"
870,Poisson,Carpe dorée #413,Aucun
871,Produit laitier,Fromage affiné #613,"Soja, Sulfites, Fruits à coque"
872,Herbe,Romarin #131,"Moutarde, Gluten"
873,Poisson,Carpe dorée #504,"Crustacés, Soja"
874,Herbe,Thym sauvage #957,Aucun
875,Légumineuse,Lentilles du Puy #199,Crustacés
876,Épice,Safran #878,Aucun
877,Épice,Épices orientales #787,"Sésame, Lactose, Sulfites"
878,Céréale,Épeautre #565,Aucun
879,Épice,Poivre long #629,"Sulfites, Gluten, Lactose"
880,Poisson,Brochet en gelée #562,"Arachides, Œufs"
881,Herbe,Thym sauvage #678,Poisson
882,Champignon,Truffe noire #34,"Lupin, Céleri, Arachides"
883,Viande,Venaison #698,"Œufs, Mollusques, Céleri"
884,Poisson,Carpe dorée #236,Aucun
885,Produit laitier,Fromage affiné #184,"Œufs, Arachides, Céleri"
886,Fruit,Pomme sauvage #130,"Arachides, Soja"
887,Champignon,Truffe noire #304,Aucun
888,Épice,Poivre long #972,"Céleri, Mollusques, Lupin"
889,Herbe,Romarin #73,"Œufs, Soja"
890,Épice,Poivre long #894,"Lactose, Arachides, Soja"
891,Herbe,Thym sauvage #614,Aucun
892,Champignon,Truffe noire #714,"Sésame, Lupin"
893,Herbe,Thym sauvage #399,Arachides
894,Fruit,Verjus #231,"Poisson, Crustacés"
895,Viande,Venaison #945,"Moutarde, Crustacés, Lactose"
896,Légume,Navet confit #156,Sulfites
897,Champignon,Truffe noire #773,"Arachides, Poisson"
898,Viande,Agneau rôti #270,"Moutarde, Fruits à coque"
899,Épice,Poivre long #403,"Sésame, Fruits à coque"
900,Viande,Venaison #385,Lupin
901,Champignon,Truffe noire #942,"Soja, Mollusques"
902,Produit laitier,Fromage affiné #830,"Lactose, Sésame, Céleri"
903,Poisson,Brochet en gelée #54,Sulfites
904,Épice,Safran #610,Moutarde
905,Herbe,Romarin #974,Arachides
906,Champignon,Truffe noire #844,Aucun
907,Céréale,Épeautre #996,"Soja, Crustacés, Poisson"
908,Épice,Poivre long #765,Lupin
909,Produit laitier,Fromage affiné #471,Aucun
910,Légume,Navet confit #119,Fruits à coque
911,Herbe,Thym sauvage #177,Crustacés
912,Herbe,Romarin #555,Aucun
913,Fruit,Verjus #589,"Mollusques, Fruits à coque"
914,Légumineuse,Lentilles du Puy #29,Poisson
915,Fruit,Verjus #124,Mollusques
916,Légume,Navet confit #375,"Sésame, Sulfites, Céleri"
917,Épice,Poivre long #933,"Poisson, Œufs, Fruits à coque"
918,Fruit,Verjus #992,Aucun
919,Champignon,Truffe noire #107,"Céleri, Gluten"
920,Épice,Poivre long #687,"Céleri, Mollusques"
921,Légume,Chou frisé #621,"Arachides, Sulfites"
922,Herbe,Thym sauvage #163,Aucun
923,Poisson,Carpe dorée #201,Soja
924,Légume,Navet confit #388,"Moutarde, Poisson, Lactose"
925,Épice,Épices orientales #609,Poisson
926,Viande,Mouton braisé #30,"Lupin, Crustacés"
927,Poisson,Brochet en gelée #108,"Arachides, Œufs, Lactose"
928,Légume,Navet confit #976,"Gluten, Fruits à coque, Sulfites"
929,Herbe,Romarin #882,"Lactose, Crustacés"
930,Fruit,Verjus #460,"Arachides, Crustacés"
931,Légume,Chou frisé #543,"Lupin, Mollusques"
932,Poisson,Brochet en gelée #141,"Œufs, Fruits à coque"
933,Viande,Agneau rôti #142,"Fruits à coque, Soja, Gluten"
934,Légume,Navet confit #543,Sulfites
935,Fruit,Verjus #906,"Gluten, Œufs"
936,Céréale,Épeautre #302,Céleri
937,Viande,Canard fumé #806,Aucun
938,Viande,Canard fumé #777,Aucun
939,Fruit,Verjus #153,Aucun
940,Viande,Mouton braisé #656,Mollusques
941,Poisson,Carpe dorée #876,Aucun
942,Viande,Mouton braisé #474,Sulfites
943,Épice,Épices orientales #604,Lupin
944,Légume,Navet confit #736,"Soja, Sulfites, Sésame"
945,Épice,Épices orientales #88,"Moutarde, Œufs"
946,Épice,Safran #111,"Gluten, Arachides"
947,Champignon,Truffe noire #21,Mollusques
948,Herbe,Thym sauvage #751,"Poisson, Arachides, Mollusques"
