IdR,IdP
663,468
1125,2120
12,2351
773,4321
3211,4838
523,2333
1173,3451
1339,4134
4586,913
3304,4538
515,37
3089,4478
2964,2855
2393,3628
855,4450
1669,1316
4081,684
2927,760
2634,3964
1597,2635
1275,4694
4835,1850
669,2806
3810,1024
4506,4376
3400,4326
3949,465
937,4308
831,4185
1332,1071
4531,1044
1014,1295
550,3735
2686,4291
338,440
4481,4972
4839,1583
4607,4653
2450,3553
1793,4004
345,2864
74,1959
1221,3953
3728,3534
1526,2665
60,766
4514,4482
1501,1375
144,350
2589,2077
4672,4324
2267,4895
183,889
2912,325
4583,4308
546,3393
3628,948
873,1720
2055,3254
4667,625
4044,536
1163,82
3650,4888
2448,4347
21,2667
4075,540
1676,3785
540,4402
4653,4913
536,990
905,2607
1579,3621
1182,3725
1458,2665
3132,4904
3647,2214
2582,93
2916,4655
1706,2439
1013,3446
1702,1617
3662,4306
2277,2219
882,2489
87,3660
516,4250
155,1578
2001,2157
3688,3370
1034,1809
556,4298
853,4997
907,3629
3429,1049
2955,3662
3211,2252
1515,3512
2508,2928
1426,1969
1821,3594
200,3234
1965,548
1748,1667
2132,26
1964,2084
2502,740
3359,4100
1312,67
2269,2170
2513,3168
1673,2946
3417,724
2078,2393
157,1893
1779,148
3684,712
4680,701
4978,2607
150,689
3662,775
2779,3401
4175,4102
3156,868
1155,4123
1755,3215
3870,3351
3281,1580
4274,2464
4015,4187
483,2350
2509,4605
4197,4615
835,2281
2297,3018
3498,2999
4288,3019
3872,3173
2309,1906
1751,4125
1809,482
2362,842
2458,244
4105,4016
1051,4780
3264,2522
2365,472
1162,1605
3734,2770
1305,330
3300,3615
4299,3010
1128,433
3241,3607
4921,2552
1333,372
4302,4009
79,872
2469,3722
2531,3216
4448,1835
1190,1302
948,3019
1113,2522
3165,872
1032,722
1039,3515
11,2036
266,3346
222,2522
652,2395
436,3878
1552,4053
2316,2877
2214,3024
1830,3733
2289,4595
3942,4905
3192,2259
724,4026
1822,536
3259,175
1682,4478
4287,1984
1968,1212
2838,1528
3344,4591
2011,2730
2444,4917
813,2920
4619,1330
3381,2117
242,4741
2225,4038
1332,2778
4518,2421
2210,951
4010,3542
1780,3089
2011,4046
2465,695
1852,528
1100,2611
1770,4082
1089,4398
1462,20
3814,1202
1848,35
2622,4094
478,4154
1017,3340
3414,1756
2472,900
4443,3448
1452,897
4083,3671
698,4795
1163,1178
1940,1573
3670,851
1959,2889
678,446
3741,4909
293,1330
1234,12
1561,4811
1320,3272
1495,1503
4826,2223
1809,4832
1800,2266
132,3051
3703,1509
4900,2833
4782,1514
2373,4677
4706,2890
4156,1615
4095,2637
4960,644
1206,2419
4987,2976
1319,4839
2144,3624
3778,2766
552,1760
903,3784
3068,2001
391,598
1774,2169
2598,685
4832,1747
3319,789
4272,3596
1347,556
1494,701
3850,2121
3710,544
222,792
2778,3159
2752,4934
2750,2972
1431,4518
551,1701
2824,1317
199,1615
4138,869
1267,1142
1616,970
2248,2514
3779,1104
2154,651
2397,356
1612,4604
3950,2704
3869,4571
1644,613
1308,2892
3525,2124
3243,3477
912,2094
4290,1520
4965,3995
4143,4132
232,785
1303,4628
2845,2429
3131,2581
3915,4729
1773,2715
2321,3360
1634,776
1357,835
2895,4720
3782,4868
4527,4051
3155,1917
2997,3811
386,4844
4078,1434
3255,2503
1654,4759
1302,438
481,223
4967,2532
4328,2857
164,1233
2111,4601
4405,1344
1489,2228
1496,3690
105,3803
4273,4044
1041,2951
900,1417
93,2428
856,919
1423,4168
2364,17
2585,2267
1477,165
4647,431
3114,757
1312,4701
4032,2467
4084,2893
1370,1206
4976,2898
4824,4710
4824,4544
4573,2031
449,3143
911,1761
1388,946
1603,1481
3990,860
3034,290
1035,1610
4626,23
3539,1995
2698,4621
1753,2112
3356,2060
4494,3289
3552,2159
3071,2255
2569,2902
2104,2653
255,1858
1061,4072
4549,441
2135,842
617,3320
2793,2321
4001,3336
2483,3209
2340,329
4977,21
427,3562
2862,3442
4733,4622
4645,4046
3270,298
2206,424
4601,1557
1520,751
510,1928
781,3033
3116,4355
2406,3309
1898,1693
3253,2226
3682,4959
4673,4145
3093,2396
1721,4544
3469,105
1975,3304
2268,214
4591,1558
2500,1174
710,1241
1889,301
4475,3470
4408,2804
1558,2028
4755,4561
3216,1232
2250,549
2499,2236
4001,4649
4267,1917
4822,890
415,3057
914,961
408,3094
4686,2745
797,1927
2774,2239
972,2139
2868,3170
3050,3634
825,3482
1220,4464
1095,4273
538,1850
259,4150
2064,3691
107,801
4089,1837
3303,2237
2161,635
4644,4416
4525,1017
3918,1351
3375,637
4858,2541
1246,4906
1428,2925
3269,3167
4544,192
4099,1782
1798,2104
536,521
4570,406
3332,4348
983,1023
839,2042
4486,2579
3836,1319
3325,2990
4759,181
1283,2090
2120,2503
2778,873
1760,3651
621,3951
4989,2194
749,491
1301,3286
2097,3905
3709,1019
2494,3582
2826,809
3835,3981
881,3376
2888,1959
3868,1970
3036,588
4133,3968
3525,4111
2729,2979
3610,1197
132,1293
3842,3017
1753,124
710,114
4615,731
1701,4697
2313,4326
1886,1223
2289,2343
969,3346
1575,1670
2537,2172
4434,1049
4346,3551
4633,51
1881,2118
1346,1160
3300,703
4360,251
1280,3459
2974,2736
17,1436
893,4704
344,3609
3501,2214
2704,541
137,3930
3616,2778
142,4420
1685,878
4931,2848
1743,4934
688,3267
4305,4021
1990,898
819,1510
2532,4608
3391,4601
3793,4834
3449,4969
1102,4249
1077,2758
784,4754
1749,3301
2832,2371
2321,318
4018,1259
3442,2059
3425,3436
3252,4304
2444,972
4746,4910
4149,4571
3430,2766
1974,3940
888,2038
927,669
597,3757
251,1883
4601,4956
3641,2302
830,4790
4519,4056
1492,1150
4343,498
2578,1350
2843,2800
965,5000
4333,2406
434,531
2972,3287
723,2268
3829,846
2482,2379
1986,3425
2201,1712
2227,2848
4529,2213
4113,292
1807,4066
683,4547
2477,654
1757,2982
4952,2132
2346,1547
34,4263
2669,2554
3646,3021
3099,4614
3975,1210
2322,3813
1086,1980
3947,2081
2680,2487
1853,1548
3872,1436
4872,1233
4112,4295
1842,2190
2743,2971
1268,2330
3117,556
779,1848
527,3095
3465,4081
3790,2991
2874,941
3346,4545
3969,3767
3122,1439
3463,4094
1244,1713
1627,583
4515,3191
734,4089
4340,2365
3667,1475
2849,3776
678,13
2738,1512
156,767
2214,1084
1571,1576
216,2962
2675,2363
219,3107
3002,3926
2292,1333
1314,1955
3965,1459
3809,165
415,2973
3983,1027
2572,694
4320,3079
4583,1743
3006,2127
3074,4609
378,4049
2576,4942
4339,2854
4020,3043
3017,4698
4818,652
1034,2329
2579,2193
4168,3932
2105,992
4268,1155
2451,3589
2433,1149
533,2809
3833,2704
3774,1101
2691,1575
935,1522
2703,875
1772,4118
1610,1794
2951,2892
1835,3095
4199,511
493,724
1664,1742
4228,4076
3595,1338
829,2395
3228,2092
4664,3553
1076,3379
4451,4122
3175,536
700,3997
3639,4631
809,3976
1672,1626
3146,2395
3227,1093
4409,1873
1501,106
4487,160
4893,2983
29,2986
2559,4505
97,600
1729,586
114,157
2170,2414
3911,1114
27,1554
124,1168
242,4739
4386,794
639,665
526,1509
3778,3946
3136,4104
2714,1866
3605,3201
1130,3441
467,979
1084,3208
952,684
4842,1114
1563,4331
1913,1396
2798,3068
638,3267
2104,4847
1490,2382
17,2056
227,4247
1528,53
4904,364
4581,1919
3610,640
2301,2251
591,3498
1472,3008
46,521
2694,2617
2594,4542
2738,3793
3072,3130
137,4599
2741,30
4132,2353
2419,515
1950,3221
1380,2196
1962,2629
1854,4654
1102,361
3796,4517
2175,2524
277,4075
3656,197
2165,3181
401,3609
4428,3497
1949,1621
2736,4874
4064,4251
3030,1500
1192,604
1035,2955
2285,666
3204,2148
1343,1004
673,2921
3603,2516
2381,4413
3861,4792
734,4944
3609,2037
2823,4342
4835,1549
897,4676
4937,3968
3310,4439
4880,4950
1023,4143
4987,3126
3180,4335
4021,1256
3951,4535
3144,3256
2263,884
3323,1250
3158,1885
3635,4521
2100,2810
3422,2558
4039,4227
1394,251
2088,3613
3244,3809
540,48
1850,2347
1011,3534
3090,3006
418,3967
10,801
1712,1580
1933,4208
4304,3408
4069,4450
2003,1351
3692,1627
1559,1993
2102,4776
910,408
799,4837
2182,4564
2737,2900
3876,1561
1016,506
295,1951
1315,4506
407,4950
3868,1990
1548,4142
1379,4076
3273,4769
4383,1126
1442,3132
2761,711
3698,4408
4399,1796
2677,733
2721,2655
1137,3804
4724,2808
458,1082
2436,4466
1970,3537
2421,2607
295,657
4283,4834
524,794
3134,2603
2338,1264
10,3821
3520,3925
3205,2635
4505,509
2630,2960
2271,4402
2210,1556
3554,2652
659,4240
1442,1822
1311,1021
1139,1338
1318,1109
2769,664
4234,2902
4590,696
4158,1659
339,2985
1332,3837
2499,4757
2630,1028
4548,2389
799,2771
2490,3664
3076,2805
2578,606
2719,4568
335,4944
3988,3509
2724,1284
4940,2390
2502,4111
2477,4403
1746,2241
2258,1944
413,3880
759,267
2160,2259
4861,459
214,3864
3107,4623
2234,3171
1573,1756
3112,3192
904,132
2668,4178
3675,3732
4074,2002
12,4476
1125,1684
351,1805
1415,2921
4617,1456
4338,2830
3122,1945
2334,1469
3271,3034
987,4084
2072,4380
1664,2643
3384,2455
450,2933
3901,3980
4353,3889
4250,1773
4626,3399
3061,2598
1530,4981
331,4288
2798,2567
4914,606
3969,2709
3294,1426
4055,331
1299,2719
2647,4455
2490,3132
347,2082
4021,461
4733,31
2495,1840
3194,983
921,1669
3930,3424
4394,2227
4117,2290
1437,4325
4335,3115
3525,1975
2596,798
417,3817
693,2479
2478,2729
1364,3064
1442,4952
1079,2142
3435,4022
2039,2548
3697,458
3986,2379
379,3399
2634,973
3190,303
3282,1901
4292,3918
3025,4375
4578,4973
2293,4460
329,4264
416,1657
3708,753
3065,2821
1472,1435
3512,468
3180,1522
3633,90
4944,2526
3042,47
2354,1481
668,244
2322,1368
4937,78
854,844
59,1133
4656,4658
605,4262
15,1700
2161,3978
321,4772
117,3264
4277,4804
2997,2556
2808,2257
2214,509
4946,2879
873,4582
547,99
636,4495
958,4308
4758,4669
2670,3720
359,486
3231,1641
1852,4507
2340,849
2305,3645
2470,3311
236,4837
2746,3118
4610,3333
4051,323
3263,3095
2827,4601
2188,1309
2296,1756
2615,1651
387,4016
4578,2668
1134,1142
422,3998
3796,4773
3835,1627
276,298
3973,1407
1132,423
1641,218
2560,3139
2765,3455
2458,3186
4800,1845
3434,3447
2368,17
2036,4677
319,3702
4989,1318
820,737
741,912
4446,547
4902,4962
1901,1558
2595,3276
3438,3103
4567,4023
231,2654
2666,4363
3303,2708
3225,1848
2431,1165
4504,2902
1271,1702
2594,1736
3611,2820
2315,470
4114,797
2282,4184
3753,2571
3297,1191
4204,361
2557,2503
1626,1930
3835,2187
4257,3030
2259,283
2572,543
3959,2644
1010,2215
343,897
2029,1445
2607,112
3361,2909
3310,4159
2688,4428
2891,4816
63,1288
4435,3185
1170,1997
2556,4766
2914,3010
2889,2783
1205,1472
4066,4886
2702,1078
4604,1230
2406,2778
4026,3636
2815,4485
2046,4268
280,4202
1883,4189
1459,4464
1333,3126
2387,82
4390,1146
4319,786
2741,1957
4824,4858
1530,4605
2317,2574
4943,1695
2180,892
4382,290
1195,2049
4778,2993
320,854
4550,3329
820,4800
40,2518
1204,4049
715,2840
1114,3318
2649,2984
3762,2315
1978,1277
1395,4934
1594,3973
4488,3228
51,4414
1665,2535
1799,3209
4065,4414
4852,4214
934,948
270,420
2281,4064
4089,4383
4585,214
2957,1279
3587,3295
1302,2151
4294,2277
1739,829
3514,926
2462,3314
4645,1180
4363,2608
3977,2976
2587,100
4097,3388
2432,3281
223,3413
1410,4917
4438,4656
3386,1559
978,4399
3339,466
3567,1887
88,2325
2271,4184
2092,3003
886,2831
1560,2910
3179,4908
846,1697
4439,854
3173,3418
1894,1576
873,4403
4182,3342
2166,2416
35,3467
397,2121
2654,4252
1723,2964
3627,1841
1154,1580
4955,2872
4779,4532
1894,340
1904,228
4921,4613
2362,3653
3283,3257
3138,3265
3293,3895
343,2181
3987,4371
1547,2827
4529,702
4942,1908
4262,1336
1299,4429
4918,4449
2004,2421
1046,4116
294,2829
4896,2434
3655,2813
84,509
4062,65
3121,3064
943,378
166,1738
3612,491
2081,3961
865,796
1149,1244
4488,3693
3927,3406
3612,1563
4389,4054
1217,3977
3361,3748
610,1647
2612,1755
2959,524
1181,4687
3061,2180
141,3686
3721,1516
3603,4862
1908,805
428,867
3666,3274
1861,4373
1126,103
2311,4533
1011,2544
959,3637
2209,3816
4945,2974
155,2656
4624,514
3562,466
4077,3703
250,4532
3880,4947
1774,2590
517,4300
1142,983
3449,1974
3373,4800
1094,3315
1117,4925
4675,3978
3494,2320
2118,690
1988,3027
1822,1400
4823,1454
4717,251
1632,276
4890,4025
964,3040
1179,1647
2608,1449
817,3608
3241,3918
906,1647
4863,1014
1043,3543
4351,4471
4882,3026
3893,840
3272,4240
530,1350
700,98
465,234
2675,489
3607,1960
887,987
343,4334
2252,4732
4408,1884
3735,2597
246,1696
4248,4983
963,591
3332,2133
1324,2356
4174,2219
1234,4871
3744,432
836,3196
832,63
1473,3570
549,4234
2939,4786
4029,3281
1541,976
3252,1473
41,793
967,3011
4429,1292
1497,336
2891,28
4235,4375
3810,3675
538,21
1322,4941
4390,1334
2419,3212
3994,1937
3658,4315
519,3633
3532,408
3839,2446
3280,126
4706,349
1900,1001
3326,1967
2255,4122
3976,786
1673,537
2911,256
1792,31
2995,910
4569,1912
4626,3905
3455,396
28,4656
1506,231
3507,3502
2512,3750
4888,2166
1806,2149
2725,2716
877,1239
3357,4120
1667,1519
3372,2568
2018,4901
2632,3893
2186,4576
316,3289
1957,3797
2402,521
4381,826
14,4151
4525,1160
1666,4465
394,452
2823,1279
4063,2985
1085,2488
3825,122
3201,908
2894,403
1909,2174
3337,1246
4226,630
4618,1988
2719,1565
3582,4179
2635,2619
4030,1322
3330,2418
2347,2499
1714,2477
1557,2892
3842,2351
416,1109
72,2638
852,4177
2124,306
389,3689
1503,4441
2278,1742
648,1389
403,1225
3416,4929
2701,4786
3648,4866
1300,3069
2598,4869
2224,2720
2006,584
3583,4725
4887,2815
152,2207
2196,2258
672,3690
319,3253
545,3662
2781,4900
3341,5
1433,1283
3781,120
4122,422
3014,170
3407,4111
2393,2132
2985,3076
311,3135
4010,4520
1484,3353
2707,411
166,2147
1072,3319
511,2323
1201,3531
1346,827
1865,612
1948,3648
3194,1716
806,1241
4586,4024
715,1459
908,488
1865,1578
2141,2195
3846,2914
4252,1746
3169,4829
3831,819
1260,4376
4044,1603
3970,1682
2109,160
1390,1690
1313,682
4555,770
3105,2299
3602,2516
2827,2580
3674,647
2959,3381
3472,505
4999,1786
3095,2205
2524,756
365,3235
1882,183
4814,2671
2468,4824
2868,2004
2005,1774
3212,3990
4181,964
3510,4472
784,2270
2990,3421
339,1091
176,1186
157,3635
1678,2731
1772,2675
3589,4889
2242,1975
2873,4942
4882,2413
3240,3007
1425,4829
4066,4714
1828,4653
67,2880
4720,2709
4724,4068
1077,332
1094,326
2852,906
1870,826
295,4823
1551,703
4166,3618
2070,2897
414,3590
1076,333
574,2961
108,1483
1255,3625
4708,2170
59,1377
1254,1746
3203,4273
1370,172
62,3177
2273,4410
2739,667
2998,3083
1138,2048
4222,1160
3629,993
2484,4309
4152,3384
2222,4035
2020,4088
2792,4205
1122,3382
2302,1342
2344,4622
1705,4371
4034,3631
1242,907
5000,3959
4362,2278
1850,3266
1299,4693
2315,113
4711,2902
2630,4009
2454,1752
3577,3766
4641,1050
3822,1402
3326,1275
292,1832
4465,1863
2413,3476
4423,1871
1073,293
4691,2
109,2926
3404,4512
4989,149
3458,4510
3259,4133
2956,3782
3391,4767
4192,3026
1665,4731
1375,1251
4697,582
832,3690
2625,4156
4451,738
102,2820
696,1485
4559,455
2286,2443
4807,681
2061,929
633,3576
243,2070
980,4741
4504,2094
3600,3079
2485,159
1518,4533
3262,4069
738,2978
4899,16
2650,3429
2933,1305
274,31
4539,3694
2445,4101
2654,2379
2620,1281
1900,4145
3021,4263
3906,3668
1340,176
3585,4918
3419,3907
3734,1160
4943,4583
2028,748
1823,4896
3134,437
4069,594
1449,280
1748,894
3164,4852
564,3636
2425,4987
3062,2032
4029,1777
3601,4959
247,1170
3968,1273
4451,916
4972,4994
629,4804
2331,481
2398,3715
3353,2590
3295,410
145,2164
4784,3525
55,1297
2144,4334
427,319
3151,1354
2718,1012
1940,362
4149,3577
3439,3439
3210,360
4081,2157
1815,4749
2209,2292
3179,412
2654,1710
4887,3591
1184,2157
2972,3115
4886,653
4481,442
4733,4358
4632,2732
4152,4886
87,1087
1232,2134
1572,207
3126,2530
2095,3852
297,4933
2830,4994
3821,8
4628,2821
1565,51
3100,3828
3761,2936
4354,167
4226,3815
799,337
4424,2562
4024,3386
4728,777
2182,4915
3001,2861
531,462
1051,4247
3076,343
2910,3054
3832,1160
1932,2333
3227,2201
770,4856
1985,1264
4999,185
2358,3200
3085,711
4053,1921
750,1758
520,4038
4766,2627
3471,503
2232,2884
1087,794
4694,787
4978,1951
702,200
4920,4136
3550,2739
1956,1213
1960,4071
4055,222
663,173
4082,2299
2849,3424
1948,2429
4843,3479
3146,1054
1239,112
2175,1500
4272,596
231,432
2654,3164
2621,4272
1946,3568
2431,3954
1167,1852
1142,2260
222,4426
3758,1268
3066,2491
1923,2810
713,3482
675,3000
4232,1673
2889,3864
894,1578
1047,1922
4125,3896
4437,4188
3783,2090
463,1884
784,1229
3625,4273
213,2923
4731,1196
544,939
1333,3173
3057,2197
1284,4732
1933,1264
2800,836
507,1122
1621,31
804,4215
923,4336
1056,1760
3075,2319
800,654
3114,233
3312,1953
566,1711
1400,4681
2105,3038
3560,4602
2504,4399
2664,1277
2941,2020
2951,3899
1757,4111
3391,2599
36,2522
3508,4340
296,446
4030,1308
3362,4420
3017,1757
3667,4872
1552,3465
3293,1546
3168,2607
284,4318
3795,3786
1747,745
3324,2952
1456,215
2664,3121
3618,795
1083,1248
1913,772
4149,2709
4727,3091
366,4863
2065,1142
1072,1350
1372,616
4420,3231
4749,2198
1597,89
2067,174
913,2523
4132,3064
2897,2612
1745,4783
2879,2042
378,860
752,418
4075,1602
3564,4783
1733,3509
4683,2599
1121,1025
403,4480
4533,1661
4413,2712
1772,2031
4451,279
2828,2292
2144,626
1682,3366
222,1454
2565,940
4729,208
3927,2075
448,4918
3660,3283
2729,650
170,3014
1946,877
3511,3420
857,143
2712,1562
1781,2492
2883,3966
1286,283
3629,4782
705,832
1760,1739
4942,2895
1569,2883
4957,3676
17,642
4762,660
3774,3995
357,4151
4500,3826
3426,3607
1685,1004
242,2060
654,2033
1266,3899
4735,1715
2471,4911
74,1962
1781,706
2862,3652
4692,370
3847,4318
4996,1092
2632,4124
39,919
4249,4553
4344,2941
4206,46
349,822
697,4395
4373,4136
437,740
931,1664
1787,3279
4798,3268
4170,4496
4300,4713
2520,232
123,2881
4565,1991
1207,1080
694,107
4591,4478
4487,2981
1978,1766
4760,4773
2562,4923
4485,2400
2270,1648
1990,2552
1272,1942
558,787
4349,1957
4337,4960
3332,274
856,481
2962,255
4387,2781
4857,1036
65,4020
4147,3961
3921,149
4635,3583
1253,1073
634,4462
692,4827
2426,4942
3237,720
1702,2080
2739,169
1833,2626
3778,2626
2415,1388
3644,3354
2890,526
3490,3209
1246,716
3089,1100
4997,2414
2291,914
3259,4501
2570,637
4916,4435
662,746
175,4406
4454,4485
2747,1408
3501,360
3340,4181
3351,166
3840,33
2029,2591
3635,4183
1759,3696
