IdO,nom_orga,type_orga,IdT
3029,Jacquot SA,Association,495
3030,Lucas,Loge,2420
3031,Besnard,Ordre,3273
3032,Marie,Ordre,3096
3033,Maillot,Club,3791
3034,Nicolas,Club,2337
3035,Gosselin,Guilde,88
3036,Lelièvre,Confrérie,2658
3037,Lévêque,Cercle,2934
3038,Marie Neveu SA,Guilde,28
3039,Blanc,Cercle,1788
3040,Turpin et Fils,Cercle,372
3041,Maillot,Guilde,1686
3042,Raymond,Guilde,3253
3043,Riou,Guilde,3104
3044,Lecomte,Ordre,2541
3045,Arnaud,Cercle,2952
3046,Guillaume,Club,1178
3047,Sanchez S.A.,Cercle,690
3048,Clément S.A.R.L.,Confrérie,3361
3049,Hoarau S.A.R.L.,Club,1229
3050,Breton Guillou SA,Loge,1705
3051,Leclercq et Fils,Confrérie,1184
3052,Michel,Ordre,4675
3053,Legros et Fils,Club,919
3054,Morvan Lévêque S.A.S.,Cercle,2372
3055,Guillon S.A.S.,Cercle,744
3056,Perrin,Cercle,3195
3057,Besson,Association,2851
3058,Hubert,Ordre,3352
3059,Barbe,Club,1388
3060,Mallet SARL,Guilde,986
3061,Lemaître,Fraternité,3600
3062,Poulain S.A.,Guilde,4636
3063,Germain,Cercle,406
3064,Marin,Confrérie,1129
3065,Boucher,Club,3671
3066,Masson,Guilde,2480
3067,Guyot,Association,3874
3068,Aubry,Association,3866
3069,Guillet,Cercle,222
3070,Duhamel Charles S.A.,Fraternité,242
3071,Barre S.A.S.,Fraternité,2501
3072,Gautier SA,Cercle,964
3073,Lagarde S.A.R.L.,Fraternité,2928
3074,Guichard,Guilde,786
3075,Sauvage et Fils,Fraternité,1464
3076,Cohen SARL,Club,3052
3077,Julien Chartier S.A.,Cercle,2075
3078,Turpin,Loge,1803
3079,Denis,Ordre,4009
3080,Berthelot,Association,215
3081,Loiseau,Cercle,1615
3082,Lecoq S.A.S.,Fraternité,4287
3083,Lelièvre,Ordre,2590
3084,Hebert Texier S.A.,Confrérie,1836
3085,Voisin,Guilde,1555
3086,Torres Collin S.A.,Club,1975
3087,Guillaume,Confrérie,64
3088,Pereira,Loge,60
3089,Robert Samson SARL,Guilde,1151
3090,Seguin Berger S.A.S.,Fraternité,2412
3091,Parent,Fraternité,3307
3092,Baron,Club,3650
3093,Reynaud,Cercle,4819
3094,Philippe,Confrérie,2960
3095,Gros,Ordre,761
3096,Raynaud,Fraternité,1498
3097,Lefort,Cercle,4207
3098,Picard Seguin S.A.S.,Confrérie,3936
3099,Lévêque SARL,Fraternité,759
3100,Rousseau S.A.S.,Fraternité,268
3101,Poulain,Fraternité,3342
3102,Marty S.A.,Association,351
3103,Marin,Fraternité,1186
3104,Paul et Fils,Cercle,4545
3105,Neveu et Fils,Association,4926
3106,Allain,Club,3754
3107,Schmitt S.A.R.L.,Ordre,82
3108,Clément Labbé S.A.S.,Ordre,1252
3109,Vincent,Ordre,3652
3110,Techer,Confrérie,866
3111,Bouvet S.A.,Loge,1864
3112,Regnier Maillet S.A.S.,Club,2207
3113,Joubert Verdier SARL,Fraternité,1865
3114,Blin Maréchal et Fils,Guilde,4440
3115,Gautier S.A.S.,Cercle,3911
3116,Martinez,Ordre,2621
3117,Meyer Mary et Fils,Cercle,4761
3118,Marques,Association,3046
3119,Masson et Fils,Loge,3491
3120,Guillaume,Cercle,740
3121,Adam,Confrérie,2875
3122,Jacob S.A.R.L.,Guilde,1950
3123,Masse,Ordre,4937
3124,Leclercq,Guilde,2204
3125,Perez,Club,4262
3126,David,Club,5
3127,Leblanc et Fils,Ordre,3853
3128,Humbert et Fils,Ordre,906
3129,Verdier,Cercle,3477
3130,Lévy,Guilde,2205
3131,Seguin Voisin et Fils,Confrérie,719
3132,Gérard Guillou S.A.S.,Cercle,3615
3133,Blot S.A.,Fraternité,1826
3134,Giraud SARL,Ordre,3637
3135,Chevalier Klein S.A.S.,Fraternité,2380
3136,Rey,Cercle,2050
3137,Daniel S.A.R.L.,Confrérie,3480
3138,Berger,Fraternité,1424
3139,Toussaint,Association,453
3140,De Oliveira S.A.S.,Club,1585
3141,Neveu,Ordre,3995
3142,Ferrand Duhamel S.A.R.L.,Fraternité,3530
3143,Petit,Association,4268
3144,Maillard,Guilde,4078
3145,Grenier Toussaint S.A.,Cercle,193
3146,Leleu S.A.S.,Loge,91
3147,Dias,Ordre,647
3148,Chrétien Bonnet S.A.,Confrérie,1537
3149,Laurent SARL,Club,3220
3150,Leconte Pineau S.A.R.L.,Club,750
3151,Labbé,Club,955
3152,Cohen,Club,2374
3153,Blanchard,Association,771
3154,Foucher,Club,4521
3155,Guillou,Guilde,3987
3156,Raynaud S.A.R.L.,Association,813
3157,Germain Lacombe SARL,Guilde,2822
3158,Leconte,Fraternité,4757
3159,Grégoire et Fils,Association,722
3160,Gomes,Ordre,3409
3161,Blanc SARL,Guilde,1119
3162,Godard,Loge,4810
3163,Picard Leroy S.A.R.L.,Confrérie,2363
3164,Moreno Jacquet et Fils,Guilde,4779
3165,Regnier Raymond SA,Fraternité,4698
3166,Noël S.A.,Cercle,2006
3167,Alves,Fraternité,3187
3168,Marin SA,Ordre,1933
3169,Pons Dupuy S.A.,Loge,3459
3170,Seguin S.A.,Loge,1086
3171,Allard,Club,2208
3172,Bernard,Guilde,550
3173,Gomez Raymond SA,Guilde,2958
3174,Dias,Ordre,4670
3175,Bouvet Morel S.A.S.,Loge,1078
3176,Andre,Cercle,1696
3177,Lecoq,Loge,3792
3178,Lamy,Guilde,1253
3179,Menard,Cercle,370
3180,Leclerc Baron SA,Association,4006
3181,Ferrand SA,Guilde,1192
3182,Perrot,Club,3780
3183,Raymond Weber S.A.R.L.,Guilde,1147
3184,Delahaye et Fils,Guilde,2700
3185,Joly Garnier S.A.S.,Confrérie,636
3186,Laroche Valette S.A.,Confrérie,762
3187,Fabre,Loge,2234
3188,Diaz Payet et Fils,Cercle,2386
3189,Mallet et Fils,Ordre,4064
3190,Pinto S.A.S.,Association,2298
3191,Picard,Loge,3538
3192,Benoit,Cercle,256
3193,Poirier S.A.R.L.,Loge,406
3194,Nguyen Schneider S.A.R.L.,Fraternité,4274
3195,Étienne,Cercle,3052
3196,Delattre,Guilde,999
3197,Besnard,Confrérie,4342
3198,Daniel,Association,4391
3199,Olivier,Loge,3570
3200,Dijoux,Guilde,1608
3201,Gilles et Fils,Loge,2031
3202,Fontaine SARL,Loge,1156
3203,Vallet,Association,4184
3204,Didier,Confrérie,1986
3205,Bousquet Couturier S.A.S.,Ordre,1745
3206,Leclerc,Club,2661
3207,Jacob,Fraternité,945
3208,Gonzalez,Fraternité,4993
3209,Lemaire,Ordre,2597
3210,Delaunay,Ordre,1996
3211,Valentin,Club,3432
3212,Millet S.A.S.,Ordre,3675
3213,Faivre,Club,3603
3214,Samson S.A.,Confrérie,1373
3215,Vallée,Guilde,1974
3216,Voisin,Fraternité,518
3217,Schmitt Bertin SA,Confrérie,3392
3218,Hoarau Pereira S.A.R.L.,Loge,2496
3219,Diaz,Confrérie,2416
3220,Robert SARL,Club,351
3221,Dupuis Rolland SA,Confrérie,344
3222,Berger,Cercle,3173
3223,Valette,Cercle,4177
3224,Moreau,Fraternité,2134
3225,Pons,Ordre,335
3226,Carpentier S.A.R.L.,Fraternité,847
3227,Godard,Association,4259
3228,Meunier,Club,3584
3229,Clerc Duhamel et Fils,Fraternité,1169
3230,Bègue,Club,1589
3231,Legros,Association,1767
3232,Couturier,Fraternité,1151
3233,Lebreton,Guilde,3883
3234,Rolland,Cercle,1585
3235,Rousseau,Fraternité,2497
3236,Grenier,Fraternité,1955
3237,Andre SA,Guilde,2293
3238,Cohen,Ordre,1571
3239,Garnier Étienne SA,Cercle,1946
3240,Gérard,Confrérie,1861
3241,Louis Poulain S.A.R.L.,Fraternité,2748
3242,Lenoir,Guilde,4554
3243,Peron,Association,2720
3244,Dumont,Association,1027
3245,Rousseau et Fils,Club,2234
3246,Martin,Ordre,4462
3247,Ramos,Confrérie,1408
3248,Pires SA,Confrérie,4739
3249,Boucher,Ordre,3736
3250,Martins,Club,2428
3251,Pelletier,Fraternité,4714
3252,Mathieu,Club,3498
3253,Cousin,Confrérie,3816
3254,Gautier Huet S.A.,Confrérie,2196
3255,Andre,Fraternité,434
3256,Durand,Confrérie,50
3257,Philippe,Cercle,1744
3258,Robin S.A.S.,Confrérie,1057
3259,Delmas,Fraternité,3189
3260,Caron S.A.S.,Guilde,2103
3261,Muller Nguyen et Fils,Club,2613
3262,Adam,Loge,1172
3263,Millet,Association,3210
3264,Boyer SARL,Fraternité,3599
3265,Maillot,Confrérie,4029
3266,François,Confrérie,2310
3267,Philippe Grégoire SARL,Confrérie,1434
3268,Potier,Cercle,1912
3269,Le Goff S.A.S.,Fraternité,677
3270,Humbert Hervé S.A.S.,Guilde,2250
3271,Devaux,Confrérie,4442
3272,Lenoir et Fils,Fraternité,2781
3273,Menard et Fils,Association,175
3274,Mendès Gallet S.A.,Cercle,3563
3275,Sauvage,Fraternité,2818
3276,Delmas Colin et Fils,Guilde,2766
3277,Antoine,Loge,749
3278,Renaud Brunel S.A.S.,Fraternité,4289
3279,Fournier,Club,2424
3280,Texier Duhamel S.A.S.,Cercle,1694
3281,Fournier,Fraternité,2246
3282,Legrand Fontaine S.A.S.,Guilde,4302
3283,Gautier S.A.R.L.,Guilde,1795
3284,Valette,Loge,1819
3285,Marques,Association,1247
3286,Mary Garnier SARL,Confrérie,1883
3287,Gauthier,Association,3918
3288,Tessier Leroux S.A.S.,Ordre,1526
3289,Ferreira SARL,Association,2285
3290,Boulanger,Loge,3693
3291,Bertin Schmitt S.A.R.L.,Cercle,1680
3292,Lelièvre S.A.,Loge,4745
3293,Mathieu SARL,Club,2044
3294,Thibault Laurent SARL,Confrérie,3893
3295,Léger,Association,3936
3296,Blanc Gonzalez S.A.R.L.,Confrérie,832
3297,Lucas,Confrérie,2549
3298,Laine Delahaye et Fils,Cercle,3336
3299,Martinez et Fils,Association,3166
3300,Lesage,Fraternité,3422
3301,Masson,Guilde,2580
3302,Gérard Guilbert et Fils,Ordre,2205
3303,Vallée Chevalier S.A.R.L.,Loge,2774
3304,Robert Mary et Fils,Association,4069
3305,Merle Roche S.A.S.,Association,290
3306,Ramos,Cercle,2281
3307,Gillet,Loge,1538
3308,Gay SA,Ordre,2367
3309,Grenier S.A.R.L.,Cercle,4327
3310,Delaunay Menard SARL,Association,2685
3311,Bertin,Association,3271
3312,Allain SA,Guilde,82
3313,Pinto,Cercle,2901
3314,Étienne SARL,Club,2994
3315,Delannoy,Guilde,2933
3316,Leleu,Ordre,2014
3317,Valentin S.A.,Confrérie,4119
3318,Toussaint SA,Guilde,4690
3319,Barbe,Ordre,3493
3320,Jean S.A.S.,Association,1332
3321,Riou et Fils,Confrérie,3565
3322,Delannoy Delorme SA,Loge,3338
3323,Gilles SARL,Guilde,4804
3324,Evrard,Ordre,4782
3325,Schmitt,Fraternité,2208
3326,Gomes,Association,3496
3327,Leduc,Fraternité,2934
3328,Lefort,Association,3000
3329,Benoit,Association,4657
3330,Gautier,Confrérie,2753
3331,Dos Santos et Fils,Club,1662
3332,Henry,Cercle,1983
3333,Reynaud,Fraternité,4993
3334,Vidal,Loge,4117
3335,Berger,Fraternité,3545
3336,Boutin Wagner S.A.R.L.,Loge,3592
3337,Loiseau,Club,1284
3338,Dumas,Club,1613
3339,Guillaume et Fils,Cercle,414
3340,Bouvet Mathieu S.A.,Ordre,271
3341,Rolland,Loge,809
3342,Gosselin,Ordre,2162
3343,Cousin,Loge,33
3344,Pons,Ordre,532
3345,Teixeira,Loge,4050
3346,Collin Caron S.A.S.,Ordre,893
3347,Brunet Guichard S.A.S.,Confrérie,1175
3348,Grenier,Ordre,573
3349,Hardy,Guilde,3129
3350,Lopez,Loge,1159
3351,Jean,Loge,840
3352,Raymond SA,Loge,787
3353,Pascal,Fraternité,3711
3354,Cousin,Fraternité,1015
3355,Payet,Fraternité,485
3356,Langlois,Guilde,2791
3357,Morin,Association,1742
3358,Barthelemy,Fraternité,3787
3359,Imbert,Confrérie,3960
3360,Bodin Delaunay SA,Loge,2411
3361,Vallée S.A.,Cercle,4549
3362,Vasseur,Fraternité,348
3363,Pottier,Loge,2541
3364,Clément Dias SA,Loge,1570
3365,Antoine S.A.,Cercle,1807
3366,Lemoine Caron SARL,Club,2947
3367,Riou,Club,1565
3368,Leroy,Loge,4630
3369,David et Fils,Cercle,3598
3370,Lombard,Association,3420
3371,Aubert et Fils,Ordre,1118
3372,Roy SARL,Cercle,4925
3373,Leclerc,Guilde,1154
3374,Grondin,Cercle,3829
3375,Dupont,Cercle,1204
3376,Rolland SARL,Fraternité,514
3377,Parent,Club,332
3378,Chevallier S.A.R.L.,Guilde,2829
3379,Pires,Ordre,3515
3380,Guyot,Club,1074
3381,Imbert Carre S.A.S.,Guilde,374
3382,Renaud,Cercle,4931
3383,Girard,Fraternité,1442
3384,Voisin SARL,Cercle,3816
3385,Grégoire,Guilde,1061
3386,Dufour Bonnet S.A.R.L.,Club,4538
3387,Labbé SARL,Cercle,2511
3388,Delattre Jacques SA,Association,554
3389,Lambert,Ordre,1123
3390,Peltier Moreau et Fils,Cercle,3525
3391,Traore,Loge,1039
3392,Chartier,Club,1359
3393,Gros,Fraternité,1650
3394,Lefèvre Roy et Fils,Association,4449
3395,Langlois,Association,2939
3396,Weber,Cercle,68
3397,Charpentier,Guilde,1825
3398,Petitjean,Guilde,3301
3399,Voisin,Cercle,2022
3400,Poirier,Guilde,1012
3401,Andre et Fils,Confrérie,1577
3402,Reynaud Marty SA,Ordre,2503
3403,Fleury,Ordre,1591
3404,Maillot Delannoy SA,Confrérie,1410
3405,Mahe S.A.,Fraternité,2226
3406,Marie,Cercle,3801
3407,Merle SA,Club,225
3408,Girard,Fraternité,2494
3409,Prévost,Fraternité,530
3410,Chartier S.A.,Cercle,1702
3411,Coste,Fraternité,1137
3412,Lefort,Fraternité,2696
3413,Duval,Cercle,2296
3414,Durand et Fils,Loge,3398
3415,Moreau,Association,520
3416,Barbe Boulay SA,Guilde,1335
3417,Munoz,Fraternité,15
3418,Prévost,Cercle,2526
3419,Bouvet,Club,577
3420,Morvan,Fraternité,798
3421,Chrétien,Loge,4625
3422,Gimenez,Association,1583
3423,Dupont,Loge,4802
3424,Valette,Association,2858
3425,Bouvet,Guilde,3530
3426,Moulin S.A.,Club,3733
3427,Guillou et Fils,Confrérie,2670
3428,Da Costa Riou SA,Association,174
3429,Launay SARL,Fraternité,967
3430,Lefèvre S.A.S.,Loge,2588
3431,Goncalves SA,Cercle,484
3432,Joseph,Confrérie,3408
3433,Bazin,Cercle,1999
3434,Vasseur,Association,2473
3435,Jacquet Martel S.A.S.,Guilde,3114
3436,Potier,Cercle,2104
3437,Ollivier Dumas S.A.R.L.,Association,2612
3438,Berger SARL,Club,3367
3439,Descamps,Association,1808
3440,Roux Gomez SARL,Ordre,4371
3441,Traore Grégoire SARL,Association,2116
3442,Peron SARL,Ordre,4796
3443,Joseph,Association,3415
3444,Fabre Gros et Fils,Association,3298
3445,Gilles Boulanger et Fils,Fraternité,2825
3446,Rossi,Ordre,1286
3447,Navarro,Association,2129
3448,Meyer,Fraternité,640
3449,Samson Dupont SA,Guilde,3589
3450,Lemaître et Fils,Loge,3476
3451,Perrot Carlier SA,Cercle,1851
3452,Rousseau Guillon S.A.,Loge,2823
3453,Paul,Confrérie,4664
3454,Hamon,Confrérie,1679
3455,Delattre,Confrérie,802
3456,Le Goff,Ordre,130
3457,Valentin SARL,Confrérie,2852
3458,Dumont S.A.R.L.,Ordre,317
3459,Bailly Lesage S.A.R.L.,Confrérie,760
3460,Monnier Gosselin S.A.R.L.,Fraternité,3602
3461,Thibault Antoine et Fils,Ordre,1038
3462,Voisin,Ordre,1847
3463,Chauveau Mathieu S.A.R.L.,Loge,150
3464,Delannoy Blanchard et Fils,Ordre,4637
3465,Ferrand S.A.R.L.,Guilde,4913
3466,Vincent,Loge,1504
3467,Gérard Parent et Fils,Association,4357
3468,Rey Klein S.A.S.,Cercle,3098
3469,Foucher,Confrérie,4632
3470,Gay Rousset S.A.R.L.,Association,4562
3471,Fouquet S.A.,Ordre,1670
3472,Traore,Confrérie,4336
3473,Grenier Turpin S.A.R.L.,Cercle,1970
3474,Legros,Cercle,1621
3475,Adam,Ordre,4970
3476,Guillon S.A.,Fraternité,4445
3477,Nicolas,Ordre,4136
3478,Thibault Da Silva SA,Loge,230
3479,Clément,Club,2779
3480,Maillard,Club,2132
3481,Bazin Thierry S.A.S.,Association,1791
3482,Le Gall,Guilde,1698
3483,Blanc Paris S.A.S.,Loge,118
3484,Buisson,Confrérie,1675
3485,Ferreira,Cercle,4890
3486,Leroux SARL,Cercle,3332
3487,Jacquot S.A.,Loge,4966
3488,Weber,Fraternité,2991
3489,Bruneau Grenier et Fils,Association,4790
3490,Labbé SARL,Fraternité,2015
3491,Adam S.A.S.,Loge,978
3492,Andre,Ordre,2084
3493,Bousquet Pages S.A.R.L.,Ordre,4821
3494,Pineau,Association,3217
3495,Delattre Roger SA,Ordre,1323
3496,Brun,Fraternité,2429
3497,Rossi,Ordre,1839
3498,Clerc,Fraternité,2040
3499,Guilbert,Association,4877
3500,Jacquet,Club,4279
3501,Rey,Loge,2377
3502,Chevallier,Club,3821
3503,Gaudin,Ordre,2915
3504,Royer Imbert S.A.S.,Loge,2424
3505,Cordier et Fils,Ordre,1123
3506,Toussaint,Association,294
3507,Navarro,Cercle,945
3508,Louis,Club,4100
3509,Gillet Verdier S.A.R.L.,Ordre,3616
3510,Berger,Loge,1153
3511,Vaillant Martel S.A.R.L.,Ordre,4903
3512,Dumont,Association,1945
3513,Diaz,Cercle,2250
3514,Legros Ruiz SA,Association,1729
3515,Raynaud,Ordre,4784
3516,Lambert,Confrérie,1804
3517,Chauveau,Loge,3049
3518,Richard SA,Loge,2945
3519,Nguyen Roussel S.A.R.L.,Confrérie,1356
3520,Lagarde S.A.R.L.,Loge,1497
3521,Becker,Fraternité,4093
3522,Bailly,Loge,840
3523,Guillou Buisson S.A.,Association,2803
3524,Gillet,Guilde,2332
3525,Jacques Le Roux et Fils,Club,4012
3526,Hernandez,Confrérie,4142
3527,Deschamps,Club,2490
3528,Monnier,Fraternité,4723
3529,Denis,Confrérie,2422
3530,Pineau S.A.,Cercle,4404
3531,Leclerc,Ordre,3577
3532,Vidal Peltier SA,Association,11
3533,Besnard,Ordre,1670
3534,Duval,Guilde,3252
3535,Barre Launay S.A.,Club,4944
3536,Lévy,Cercle,2117
3537,Maillet S.A.R.L.,Confrérie,814
3538,Breton Lemaître S.A.S.,Guilde,2774
3539,Bernier S.A.S.,Club,2245
3540,Gomez SA,Guilde,1168
3541,Vaillant et Fils,Ordre,2004
3542,Lemonnier,Association,2868
3543,Foucher,Confrérie,3833
3544,Leclerc S.A.S.,Association,162
3545,Philippe Dupuy et Fils,Club,77
3546,Picard,Fraternité,4373
3547,Bonnet,Loge,453
3548,Mallet,Guilde,4392
3549,Gomez Moulin S.A.R.L.,Cercle,2469
3550,Olivier,Ordre,1798
3551,Vallet,Club,4091
3552,Clément,Ordre,513
3553,Paul S.A.R.L.,Club,3358
3554,Carlier,Fraternité,4859
3555,Laporte Gimenez S.A.S.,Guilde,588
3556,Payet Delattre SARL,Fraternité,1357
3557,Turpin,Fraternité,3215
3558,Lemoine,Loge,58
3559,Ruiz Delaunay SARL,Fraternité,3100
3560,Samson,Confrérie,1902
3561,Martineau Couturier S.A.S.,Club,2050
3562,Diaz Lacroix S.A.R.L.,Association,3799
3563,Lévêque S.A.,Loge,1123
3564,Breton Rousset S.A.,Guilde,3952
3565,Barthelemy S.A.S.,Guilde,1321
3566,Girard SARL,Loge,4190
3567,Leduc Lecomte et Fils,Fraternité,277
3568,Gilbert SARL,Fraternité,3623
3569,Bouchet,Club,4630
3570,Deschamps S.A.,Association,4399
3571,Lebon,Ordre,3223
3572,Poulain,Association,1702
3573,Carpentier,Ordre,1301
3574,Courtois S.A.S.,Loge,2836
3575,Descamps,Ordre,4918
3576,Potier,Association,3933
3577,Rey,Club,343
3578,Perrin S.A.S.,Confrérie,1259
3579,Coulon Roche SARL,Confrérie,1654
3580,Besson,Association,1368
3581,Barre S.A.,Guilde,3700
3582,Dumas,Guilde,4850
3583,Riou S.A.R.L.,Cercle,270
3584,Turpin S.A.S.,Loge,1345
3585,Toussaint SA,Cercle,1411
3586,Tessier,Club,4099
3587,Costa,Guilde,621
3588,Étienne,Association,3411
3589,Rodriguez,Guilde,276
3590,Duval Roger S.A.,Loge,3996
3591,Martins,Guilde,2587
3592,Mahe SARL,Guilde,1389
3593,Jacquot Vidal S.A.S.,Ordre,1443
3594,Moreau Alexandre S.A.S.,Guilde,189
3595,Schmitt Guichard SARL,Confrérie,4306
3596,Pages,Fraternité,1507
3597,Lecomte,Confrérie,3478
3598,Georges Lamy S.A.S.,Cercle,194
3599,Da Silva,Loge,3365
3600,Marty SA,Association,1831
3601,Hernandez Verdier S.A.,Association,2254
3602,Ollivier et Fils,Association,643
3603,Ferrand et Fils,Loge,4457
3604,Ruiz Munoz S.A.S.,Guilde,3292
3605,Joseph,Cercle,1286
3606,Hamel S.A.S.,Association,4918
3607,Perez,Confrérie,2915
3608,Diaz S.A.S.,Fraternité,1589
3609,Delattre SARL,Loge,349
3610,Marchand,Guilde,3341
3611,Cordier Thomas et Fils,Association,4098
3612,Hernandez,Cercle,3770
3613,Coulon Jacob et Fils,Confrérie,224
3614,Chevalier Guillou et Fils,Ordre,2444
3615,Léger,Confrérie,4296
3616,Allard Leblanc SARL,Ordre,1154
3617,Lebreton S.A.,Confrérie,2372
3618,Grégoire,Confrérie,2796
3619,Lefort,Guilde,3968
3620,Olivier Bonnin S.A.S.,Confrérie,4379
3621,Roger et Fils,Association,623
3622,Boutin,Ordre,1810
3623,Lesage SA,Association,325
3624,Delahaye Ledoux S.A.R.L.,Guilde,4296
3625,Ledoux,Fraternité,4786
3626,Gay Lecoq et Fils,Ordre,2505
3627,Besson Bousquet SARL,Loge,3461
3628,Lopez,Club,1816
3629,Bouvet S.A.R.L.,Ordre,3002
3630,Ruiz,Loge,83
3631,Voisin et Fils,Club,3010
3632,Traore Martin S.A.R.L.,Loge,2937
3633,Becker Bègue S.A.,Guilde,1793
3634,Collin,Ordre,3467
3635,Vaillant,Fraternité,2766
3636,Chauveau,Association,2077
3637,Michaud Vallée S.A.S.,Ordre,1336
3638,Maréchal Menard SARL,Cercle,3853
3639,Masse S.A.R.L.,Fraternité,2264
3640,Bailly,Ordre,3968
3641,Gros Fischer SARL,Club,2414
3642,Rossi S.A.R.L.,Fraternité,2854
3643,Lebon,Confrérie,4219
3644,Peron,Club,3725
3645,Roger SARL,Association,695
3646,Blanchet,Cercle,235
3647,Samson,Confrérie,415
3648,Laine,Loge,1149
3649,Bonnet,Confrérie,4710
3650,Devaux Sanchez et Fils,Fraternité,3252
3651,Jourdan,Cercle,3481
3652,Fontaine,Loge,4575
3653,Petit S.A.R.L.,Association,770
3654,Duval,Loge,4866
3655,Étienne Colin SA,Guilde,2002
3656,Roger,Association,2796
3657,Riou SA,Cercle,1809
3658,Lévy,Guilde,3354
3659,Gautier,Fraternité,3624
3660,Marie SA,Fraternité,2358
3661,Baudry S.A.,Ordre,4558
3662,Pages,Confrérie,1855
3663,Charles,Cercle,4027
3664,Guillon,Fraternité,549
3665,Nicolas S.A.S.,Cercle,4701
3666,Maurice SARL,Guilde,3520
3667,Schmitt,Club,282
3668,Breton,Fraternité,3542
3669,Pascal,Ordre,267
3670,Perret,Fraternité,151
3671,Jacquot,Guilde,3829
3672,Perrin SARL,Ordre,2467
3673,Jacquot S.A.R.L.,Loge,3524
3674,Dos Santos,Confrérie,4426
3675,Lombard SA,Loge,4778
3676,Paris,Loge,4548
3677,Durand SA,Cercle,91
3678,Benard,Guilde,3296
3679,Robin,Guilde,3010
3680,Breton,Guilde,90
3681,Ramos,Association,1116
3682,Tanguy SA,Loge,147
3683,Guilbert Pires S.A.S.,Confrérie,2264
3684,Vaillant,Ordre,4707
3685,Blondel,Ordre,3102
3686,Blot,Fraternité,371
3687,Barre S.A.S.,Cercle,4167
3688,Duval,Confrérie,1339
3689,Faivre,Club,1126
3690,Lacroix,Ordre,461
3691,Bigot Étienne S.A.,Fraternité,4801
3692,Collet,Confrérie,1205
3693,Dumont,Cercle,3783
3694,Rodrigues Germain S.A.S.,Ordre,2245
3695,Salmon,Guilde,1486
3696,Clerc S.A.R.L.,Cercle,3014
3697,Fernandez Marin SA,Guilde,2309
3698,Martinez Millet et Fils,Fraternité,4103
3699,Rossi,Association,3075
3700,Bouchet,Confrérie,1308
3701,Royer SA,Loge,1011
3702,Leroy SARL,Club,3329
3703,Peltier Raymond S.A.R.L.,Guilde,4078
3704,Mace,Association,1033
3705,Caron,Fraternité,3996
3706,Becker SARL,Loge,3455
3707,Labbé,Guilde,3309
3708,Payet Barre S.A.S.,Ordre,3886
3709,Vasseur SA,Ordre,2638
3710,Chevallier,Confrérie,3387
3711,Marques,Cercle,2477
3712,Weiss,Club,1059
3713,Léger et Fils,Association,947
3714,Weiss,Loge,3909
3715,Collin SA,Ordre,545
3716,Carpentier Renault SARL,Club,4949
3717,Godard,Ordre,3269
3718,Mendès Georges SA,Club,2199
3719,Noël,Loge,4218
3720,Dias,Confrérie,2023
3721,Daniel Chartier SA,Fraternité,1405
3722,Maillard,Club,254
3723,Martineau S.A.S.,Confrérie,1453
3724,Faure Teixeira SA,Confrérie,4397
3725,Pierre,Association,1770
3726,Mercier Langlois SARL,Cercle,206
3727,Joly Godard SARL,Fraternité,701
3728,Le Goff,Ordre,1382
3729,Maillot Leclerc S.A.S.,Loge,3113
3730,Blanchard,Ordre,1008
3731,Didier et Fils,Ordre,1013
3732,Gay,Confrérie,1040
3733,Léger S.A.,Guilde,2252
3734,Martins,Ordre,3255
3735,Potier Fontaine S.A.R.L.,Club,424
3736,Ruiz Marie S.A.,Cercle,969
3737,Fernandes Guyon et Fils,Loge,3476
3738,Lacroix,Loge,4228
3739,Rémy S.A.S.,Guilde,4999
3740,Cordier S.A.R.L.,Guilde,1409
3741,Lemaire,Ordre,3899
3742,Laine SA,Cercle,2711
3743,Barthelemy,Ordre,802
3744,Vallet,Club,763
3745,Fabre,Loge,4666
3746,Gérard,Association,3924
3747,Philippe,Confrérie,2011
3748,Potier,Ordre,4356
3749,Thibault SARL,Fraternité,3958
3750,Léger S.A.R.L.,Club,820
3751,Pereira,Ordre,3287
3752,Rey S.A.R.L.,Club,3813
3753,Aubry,Association,216
3754,Dos Santos S.A.R.L.,Loge,1612
3755,Masse,Association,11
3756,Da Costa Renard S.A.,Ordre,3455
3757,Hamel,Confrérie,1976
3758,Mendès Barthelemy SA,Confrérie,4253
3759,Blanchard Michaud S.A.S.,Guilde,2390
3760,Lebreton Laine et Fils,Association,2307
3761,Blondel Chartier SARL,Cercle,4246
3762,Noël,Club,4937
3763,Jean,Fraternité,2616
3764,Dubois,Ordre,2096
3765,Goncalves Lemaître SA,Loge,1468
3766,Boyer,Fraternité,4265
3767,Guillon SA,Association,1575
3768,Michel,Cercle,2611
3769,Vallée,Association,3887
3770,Godard,Loge,4699
3771,Launay Adam SA,Cercle,826
3772,Gay,Guilde,4320
3773,Paris Briand et Fils,Club,302
3774,Laporte S.A.S.,Ordre,185
3775,Rossi,Guilde,1112
3776,Camus Cordier et Fils,Ordre,1063
3777,Gomes,Fraternité,4886
3778,Cohen Cousin S.A.S.,Cercle,961
3779,Masson Jacob SARL,Association,4468
3780,Rousseau Georges et Fils,Guilde,1659
3781,Le Goff,Loge,2233
3782,Olivier,Confrérie,4320
3783,Dupuis Gomez S.A.R.L.,Fraternité,736
3784,Camus,Cercle,4837
