IdP,IdC
4963,993
3739,51
4293,2425
1063,1999
1700,3529
2773,2867
4470,3119
1594,1512
1138,4874
2567,4631
1206,1298
4268,3283
4622,1586
769,3503
3810,3475
2666,851
1916,4853
1517,1403
646,4774
2629,1712
1229,98
44,840
1081,741
2486,231
1080,636
3597,432
3482,408
2317,4243
1367,1386
2125,2363
957,502
1765,1418
4784,4206
1700,4287
3629,1372
885,1335
1129,2992
4300,1985
268,3556
2207,490
3795,1721
4370,490
4158,1682
4226,2346
4333,3168
2853,1760
1541,2066
4509,2300
1881,1651
2899,444
2974,3343
2490,4186
603,1189
546,3784
558,2341
2507,222
2002,1830
2669,4207
3978,3618
2866,4618
63,1260
1263,2131
4282,4221
2365,17
1912,2119
1882,101
4100,677
4065,1423
1633,2967
4009,1403
282,3505
1015,4866
2361,461
975,4839
589,4777
1528,2451
4612,3221
517,3611
30,1994
1932,4712
3424,2980
552,2718
1081,854
534,1111
2197,3650
1384,1370
1386,2484
1900,1572
2302,4124
247,4116
1254,1202
525,2031
1892,3557
67,1194
2118,4297
2262,1672
3846,2997
3091,214
1549,4012
4544,1828
2965,3772
830,281
2468,69
390,3869
2106,3559
4477,2802
2810,1130
4180,2042
3847,4214
2888,177
792,952
4002,2032
2477,2050
2462,308
322,1118
1330,3598
325,1399
2678,1288
4983,2186
4522,4767
2925,2791
3547,4575
3413,2599
3316,1852
3158,3948
4712,2242
2759,1680
1881,4419
1979,2075
1247,386
4073,562
3108,1222
972,3396
1930,3724
4894,4917
4042,3655
2210,4153
4202,3137
2748,1613
996,3174
2398,1738
3643,3340
4109,3426
368,4671
625,1244
4001,3221
616,3598
346,1350
1868,314
216,234
399,3044
1336,2326
4719,4797
2260,535
1686,369
423,1119
4169,3415
2218,2122
2689,4955
2175,4302
863,2213
549,185
4175,2999
1285,1400
3960,4423
1601,417
3729,204
4359,437
1900,1450
501,2790
1071,862
2727,2152
1666,678
607,4202
4199,926
3489,4250
4235,286
4703,4678
149,2607
2206,4059
80,2477
4850,287
1986,2615
3430,3504
1893,1913
3167,3551
361,3373
4009,4619
2395,1498
2356,1972
3416,159
3722,1008
61,1195
3264,1312
3114,1702
3364,204
573,3624
742,1510
1823,2831
4745,4726
1442,2178
539,2534
4296,264
1710,1118
664,1473
2128,701
927,2687
2121,597
1035,974
1378,3799
2301,3162
4597,4055
609,1684
3397,1465
1597,3001
434,2486
4604,1349
4415,655
906,1446
4286,3046
197,604
905,1863
4239,282
620,2857
1864,2220
3633,2878
3700,3989
3161,1407
2771,3049
798,3111
2295,318
2303,1734
1067,794
1392,4516
2825,4107
3940,2126
4856,3197
4039,865
2935,2418
2996,3408
3494,2145
4657,1859
4336,1043
1098,2284
4313,2771
1174,2743
4109,3942
3491,2392
4189,583
2058,2431
2179,1799
2447,1585
291,2190
2316,3186
2615,2128
4045,3968
2151,2926
1277,2371
3429,4760
1282,3216
4094,1518
1479,4014
3367,1122
46,1333
4085,3587
3196,2767
2663,5
3171,1422
4894,3304
2964,4463
1499,4854
3093,3300
2857,1777
2685,3484
3155,3912
3649,2914
471,4842
2557,2340
2464,3869
1689,4686
651,1076
712,4792
4065,3799
2400,2182
562,2908
1056,1673
1191,1269
311,2087
761,1918
1166,4596
3955,4235
2139,3531
2465,4161
3740,278
685,4587
4093,1986
4894,4691
259,2167
1364,4830
1919,3500
566,4878
1767,4220
177,3991
2614,1573
4639,617
1415,4898
4378,3130
4714,1517
1917,4569
1783,2965
3580,260
2350,2110
849,4697
1704,1977
1338,4539
1666,1006
1073,107
1053,3499
1813,4559
3256,3792
1363,1339
1930,3009
3802,1707
2227,268
3403,4672
634,3647
1923,1872
4880,2736
4732,3435
1080,2046
3687,1193
752,4378
563,3436
1663,2822
4066,2212
4429,2741
1223,1398
2497,4383
1968,1748
299,3974
705,133
1601,559
2173,2322
1487,840
2831,1331
708,4656
4104,1549
2854,2993
3172,2424
2102,3733
2374,614
357,2869
2601,4513
129,2091
4518,3066
1517,1914
702,1576
2986,823
4531,3956
3181,3068
580,1641
667,4737
838,1329
874,3616
3560,87
1689,785
4656,2557
1569,899
1563,1118
2796,3462
2175,3799
2301,3617
2557,4865
2728,869
4456,1218
369,3041
1309,4061
1257,3739
1206,3333
1853,2361
2476,4623
299,341
1443,443
1375,507
4142,4108
3597,1127
1041,901
1770,937
4122,4791
1583,4170
272,393
1080,2118
2192,260
4636,2430
981,4778
1575,3281
3958,3109
4915,2368
2571,3347
766,4672
978,2814
1170,4187
4651,3835
3790,1633
3639,3832
3116,158
2607,1209
2270,3307
997,2774
4288,2491
4331,2762
3709,2745
1669,4800
2981,3272
3392,1899
982,876
4320,4385
1527,3696
3651,4033
1424,1067
1390,4427
41,1358
4090,1052
1924,3452
992,1637
3175,3432
4354,1861
2386,4136
4781,2877
4380,3739
377,4783
3319,1588
4442,4099
385,41
4089,1019
1837,130
823,3679
1720,1204
2122,359
3140,2708
3342,4786
4922,415
194,555
4455,4478
452,3257
3959,4075
2124,795
288,673
3132,4518
733,1405
837,3114
3232,3666
275,3370
4118,312
4187,3286
2293,2929
876,4434
3605,1889
311,2604
2226,4763
3614,3160
2326,3555
141,2506
82,1674
621,1883
3911,3670
1684,3598
1835,1488
1243,790
2440,4621
4313,2706
941,1195
1734,90
2060,199
4011,3056
1054,3132
1571,3846
1967,4170
741,4398
553,1210
2832,4868
3276,349
1879,3694
1374,1686
2995,2509
3784,175
3989,2215
1878,2239
3314,4149
4793,2879
206,2915
2352,709
3247,1803
242,226
1095,3545
5000,3160
2336,31
2052,4008
4495,3621
730,3143
607,4145
385,3187
3997,2377
2216,2089
1627,2236
3590,2158
4586,1377
3540,4108
744,1698
496,1637
2139,2642
1341,2959
3360,2888
2008,2165
3872,4385
3649,902
86,1668
1397,1347
4742,4183
4227,3565
2782,990
2502,4296
4024,4393
1532,1729
3060,1359
2540,4086
263,2790
4699,621
8,2784
1360,4862
2426,2434
3217,4003
3056,3835
2696,1107
2363,2112
1756,4519
374,4786
1742,3073
4119,2154
1216,2007
3163,375
1838,2355
1317,2835
4950,2939
1868,2509
345,2074
1309,378
1925,1752
1272,324
3549,3926
4862,3723
872,4687
4748,307
1718,1181
1244,1321
614,1178
4373,1165
4798,1724
2271,2843
2982,2223
4084,3805
603,1525
195,425
872,808
3633,146
2892,4268
1515,3658
516,4909
2728,4239
2485,852
2731,1431
4466,4225
4951,982
208,4767
778,1813
2652,2235
4582,1230
4359,3018
4968,450
4727,257
3250,4875
1158,2809
4125,2712
1399,1628
3958,451
354,412
3301,3972
4995,2114
3900,4320
3654,4186
2378,2581
2285,3626
4034,6
3265,3488
1740,1125
3379,1303
4089,679
3797,1507
4320,942
3666,4101
1416,4934
1889,342
842,4194
4349,210
136,3138
1192,2029
982,3757
29,247
2886,2920
2789,4064
4947,2241
1075,4546
1508,3107
2838,4044
3713,2319
4118,1134
2725,3175
1368,1167
2396,3916
954,842
136,4809
4175,3436
1534,793
3766,1054
1082,4804
4057,1653
861,671
2507,4641
2357,1314
1950,2959
1835,3796
1575,753
382,2089
3440,4284
2579,4168
882,4911
4216,3408
605,298
3203,3568
3101,3523
2862,2555
1562,4232
484,369
374,3780
682,1273
1531,48
4222,4280
3556,772
4193,2228
2372,1552
124,2204
1019,2718
3819,3655
3638,3729
4952,3565
2673,1179
3218,30
2492,3028
93,3074
2164,124
638,160
2597,544
1609,2645
962,2229
1596,3604
4723,3434
1203,417
2212,3881
4435,3459
1131,1554
3885,4294
4154,1992
3673,1961
1410,4010
1590,4623
3772,4533
4302,1037
3086,864
2780,2383
4357,1814
4792,4292
1281,3258
2605,4644
3458,2379
3978,2908
2785,2143
1150,1005
3174,3248
1607,1162
3376,1885
3921,777
4059,4869
468,1446
3049,2860
3944,4105
4543,4617
1090,2253
193,2408
1896,1778
189,1975
4101,2298
3189,4445
3992,463
1741,1743
3777,683
2529,634
2811,3779
4089,1329
2145,2153
4200,4665
1562,2797
750,835
916,279
2981,13
3410,4857
3335,2991
4207,3933
474,2602
3179,2980
4743,2207
3299,974
2456,1029
1571,1609
2731,3890
156,69
266,1833
3145,528
4600,465
4120,1059
4738,2641
1724,3678
3428,2423
1352,23
3171,4003
853,3710
2563,633
193,2518
3181,3200
4675,907
3340,2668
1016,3183
3875,3430
823,198
245,2966
3451,1453
4687,892
964,3085
4583,4946
2018,3817
91,1546
3418,823
3372,2132
1916,4642
4974,3078
39,4187
4323,4381
2611,1389
2165,1579
2181,152
133,2978
2173,2461
3225,2399
4875,1671
2366,3848
1973,1350
718,3644
1245,3919
1286,2342
2686,490
3124,30
2853,3848
4700,3180
4425,2863
1742,4613
827,2172
4312,594
2124,4379
2080,3835
1021,3130
2791,3182
3770,3364
2944,896
185,3975
484,3622
374,2221
1274,3536
3712,3294
456,4396
3644,1974
2884,1935
146,1944
2441,158
1355,4751
3318,934
3518,4422
3140,4775
1859,1833
4517,4971
4065,4584
3832,1419
344,1643
731,2386
618,1166
1831,1951
4636,1245
4594,4480
4090,1638
297,2493
2415,227
1925,3382
2703,1152
989,3630
3745,2109
1053,2271
3068,2940
1707,901
4003,422
4093,1944
2453,2758
1349,3148
4955,2101
2285,3970
3932,4583
3848,1978
4586,87
2110,2292
2519,2652
1071,389
1945,3473
4598,4281
1065,2281
2490,995
3513,1211
4028,23
1530,4680
4828,4873
2177,2668
371,2939
4516,516
933,2210
589,1884
4055,1198
1911,4064
2900,4261
3862,3856
4971,3417
387,3223
2069,2556
4390,4914
4750,1890
1433,2547
1160,4010
3370,1255
3061,2787
4045,4213
549,4642
1176,3796
2162,2724
226,2869
4676,4888
389,2430
3305,3358
2170,4359
663,2281
348,3031
4109,161
3756,3567
1646,2201
967,3919
2549,3556
2058,4946
1880,201
998,2667
3049,4703
4714,1156
2975,3804
762,2854
4575,1762
4356,2972
4145,1703
4528,1964
1565,3483
407,2665
4198,2664
418,4725
261,3961
2628,2724
3517,4724
1269,968
3215,2171
1922,2421
4152,3614
3114,2427
2918,2249
4613,3135
1889,1639
3271,4067
2815,2898
828,1227
90,2741
20,1335
1237,4739
1093,3952
2367,958
892,3996
3567,225
637,1708
2532,767
2108,3401
1316,262
3371,4388
2677,1742
4089,3354
2952,4487
3517,1058
1754,4486
2925,4398
1736,504
958,1993
3898,287
4931,2177
1259,1016
1588,587
4739,2852
2530,2727
177,2213
2870,1458
1658,1716
3961,4648
485,2776
4930,123
4318,1198
1752,3441
3278,1723
3960,1611
1424,4020
524,4641
4741,1148
1873,489
1893,2771
978,969
1973,2219
4863,259
4921,3350
262,460
496,989
4274,3946
3203,2215
2207,228
1026,2163
3695,4187
2747,4743
720,3356
3233,283
2699,1138
3067,3499
3742,2719
1435,1016
3944,1872
397,1665
3714,3261
1385,1496
880,1749
807,1980
4920,2166
4650,4784
1390,2863
4288,4818
4219,4917
2444,4312
3827,358
4465,4042
2035,2834
4545,4052
2607,1081
2849,4435
3916,490
1408,2787
4180,4690
3617,332
1172,157
3060,2960
3801,885
621,4233
3588,3818
2548,3205
4180,3747
2956,4228
3702,2341
180,1387
3811,3916
2011,2917
980,4864
2915,2888
3289,1763
2467,2108
3551,213
4160,455
4962,4650
1509,2675
213,1514
1081,433
3061,2662
2963,1989
2505,2875
2572,1735
1514,4688
344,2239
342,4488
4988,1012
77,4702
2067,2996
927,2092
2100,2989
506,1949
1865,4046
2570,2344
1125,445
3734,1981
636,4043
983,2931
2687,2762
1288,692
2229,4020
112,2988
2586,3442
424,1798
1388,1710
177,2514
4652,1369
760,2697
1852,4281
4615,4032
3391,4802
2280,367
4633,676
2335,2904
138,4591
1733,4105
1653,2207
4413,1868
1605,4785
3609,3363
1422,4283
1135,4047
2581,2006
2323,997
4303,1655
699,3491
3369,4503
4149,1323
1315,3065
3948,1455
1486,3611
2620,4829
4118,2215
1336,587
1264,4747
3987,1560
1623,1627
3652,2605
2689,4266
4620,3209
4639,4424
4534,1011
3885,4639
1936,211
851,4232
2025,3175
3371,4261
2732,590
3459,4012
2933,1774
4569,4618
1168,4712
9,4039
1803,4036
246,28
4970,4156
1254,251
1973,3003
516,2196
1960,1744
270,2841
4310,1753
2597,201
533,2239
2974,2412
2045,1033
4875,1739
688,356
3537,4523
4261,3647
632,4880
4855,4395
2270,522
3737,1462
3162,980
3490,4744
3574,1585
4275,163
758,4938
2172,2066
4812,1187
1227,2812
502,3593
4286,2979
1770,3529
136,3342
3720,4
2931,4027
3849,2216
4328,3805
1268,2870
1581,701
3517,1572
592,4613
815,2748
2205,1919
4348,3340
1942,3262
479,4941
3241,3443
78,1995
2364,250
2815,3377
2263,4743
2537,1481
4826,2498
3360,163
1889,4451
1412,4822
2890,3180
2865,1341
3679,1657
926,3726
654,870
60,2035
3650,4016
1601,4819
2927,2605
4761,1713
1339,2354
3369,120
2878,4117
3110,4330
1346,3554
4952,4595
1224,1315
4895,3097
2820,346
4589,4893
3610,1034
3419,2951
833,1626
4587,2933
1473,211
3034,4591
2667,4350
127,757
1396,3728
98,330
2375,2251
538,2741
2524,1672
622,653
1616,2778
3633,1939
2989,3486
2646,3196
3264,2494
2846,370
4742,4371
3119,1324
1742,4252
1823,3685
2899,2806
1301,527
3476,979
1615,66
3997,1277
1543,2943
280,4931
4357,2634
1357,4990
3727,2386
3729,329
3140,2994
3054,2785
4677,3519
4350,1899
4833,383
1300,712
524,3275
881,3340
1128,1687
318,563
466,4921
147,667
3355,4191
4182,915
4409,4422
702,98
217,2823
4842,531
2964,788
47,1806
4765,4221
2,2386
2318,2923
3354,800
2918,1658
1353,3913
3953,3761
36,3660
35,2186
313,3623
4424,3754
2028,666
2496,1297
4969,3447
1328,1287
1193,3794
2885,4119
3481,2343
4824,3470
1234,3293
4728,1284
4082,505
2962,4207
4509,879
604,2934
1834,4502
366,3809
3426,1329
4070,405
3201,3855
575,467
2073,866
3435,62
51,4897
462,1099
4277,4803
3370,4891
2946,2225
3413,2133
2301,4366
4325,2997
2222,1351
4521,2053
137,572
1230,1092
150,2319
197,1900
3164,4819
1603,2789
1736,868
4683,4241
2839,1676
1782,968
4901,2349
127,632
4960,632
415,3106
4542,4221
3403,1582
2473,850
4117,2267
4724,1721
1368,2233
3566,4035
3848,415
4949,3356
3486,469
1108,4433
1583,4695
2223,799
4134,1581
736,2085
1870,1758
1168,4451
1875,903
925,2351
2824,2864
4206,211
3739,2396
892,2426
122,244
2584,1377
192,4013
3070,4431
2165,2405
3247,260
4594,2511
1704,1521
1552,4359
3165,2948
1050,3437
4520,1482
2047,1633
87,4875
4382,1512
1396,4064
1087,2366
3446,2803
4437,1546
3834,981
337,4162
4147,3604
4540,1194
2072,4585
31,2399
4153,3390
2226,1669
1379,3368
3343,3287
525,4777
4469,2156
4075,3989
3613,4182
4865,3844
1136,4969
1533,420
4959,3254
4454,4542
4453,4625
3666,1216
929,3034
378,2682
2941,4933
2847,463
823,370
2648,2255
2681,868
157,4342
1003,4348
3763,2674
3812,3658
1347,4265
1049,2296
4943,2054
3761,4995
886,1095
547,1484
3467,3570
739,2922
96,1720
4794,2057
4474,3661
3228,36
1492,3441
4269,3827
498,4939
883,146
846,2153
1666,4226
1547,2723
3661,4846
2684,2750
3941,4863
694,2039
4645,4631
4555,2088
2226,3460
2761,3370
3188,3695
715,887
1980,3042
4090,499
3190,878
3201,4082
846,2043
1423,1931
4606,4947
792,3033
2553,1000
2791,1588
80,1862
966,2635
1799,569
1956,844
1054,1412
3763,2435
2515,1623
3691,523
2189,997
4642,520
4456,4517
373,1209
3008,4269
2139,4464
2917,2865
4212,3467
1504,3211
1005,1770
2815,4894
1030,769
4953,1027
2306,564
155,1079
2132,1902
2948,4839
1713,2451
4631,3409
4179,2205
3658,2779
1258,4110
3408,1515
3551,3622
2651,1693
4552,467
2328,2155
680,3177
2986,1735
4599,2593
4822,4705
3443,3622
2136,1845
2169,4076
4634,2557
1556,869
1251,1180
4009,3622
3640,3677
3722,2776
3308,3007
2078,2228
3091,3065
3107,4687
4124,17
4418,4057
2184,1123
645,4134
1306,355
3618,104
2776,477
3718,1172
948,3213
4121,3892
368,198
2560,4952
1699,4679
3168,4874
1709,2085
2384,4660
1920,2828
362,75
859,795
1559,4316
1367,228
4563,785
56,1346
1279,3514
2906,3019
2364,2202
4730,2445
4041,4795
1871,273
3471,3435
3989,4873
2960,1674
3483,3045
3177,2056
4702,582
1042,4378
734,2446
4531,2064
3420,2080
2722,4835
2720,330
3081,1375
2585,4700
4019,4578
3073,1133
1045,2859
3353,1004
3226,1265
301,1920
2298,2950
2054,1586
2063,805
4138,4193
1369,3362
1794,3029
1693,2662
1433,2277
1591,2984
1370,3574
1906,4401
1201,546
434,4441
1677,248
2391,2585
1561,1300
2400,4015
4513,1034
3324,4321
4123,3134
1351,3403
4516,4139
1790,3252
768,2005
4203,2411
4715,2845
1172,4927
2579,459
453,3109
4140,988
838,1143
3853,373
1251,4185
1084,2868
3935,4599
730,3967
721,845
2759,1279
1527,3822
1591,1116
504,2800
2835,1274
2559,2523
1607,2147
4005,303
1541,3311
4523,294
2337,687
3097,3487
1537,1056
4084,373
2794,2483
1523,3146
3607,1097
2444,2608
4086,4759
642,4342
632,2683
4537,1064
3994,1656
4422,2931
1912,4663
4565,1013
4675,269
1924,3329
2679,2965
1011,2588
4265,4443
4070,2046
156,842
2791,794
1005,3006
1083,295
4658,3075
3219,2437
1499,2766
2485,4695
337,3894
1804,4592
1888,3149
4611,4858
1548,1124
165,1259
506,1571
4989,99
1640,3821
594,527
1236,1855
4979,2973
4995,1164
3014,388
2537,1204
2623,1119
4722,6
69,3357
3858,3956
522,2993
3250,1799
396,2393
4707,448
1315,2054
1012,1157
2634,1194
4715,782
1810,2115
964,2930
44,3456
626,3547
1397,4592
4251,2367
158,3068
4285,2957
4774,2825
524,345
904,3574
4501,4481
1049,4665
4671,4237
994,3718
1540,4193
1787,2847
760,3000
3751,648
2455,4768
3182,1717
3508,2756
4623,3241
790,1626
1469,419
397,4552
3810,2644
4029,1636
4752,4835
2274,3077
1938,4351
705,4203
4731,1371
3964,4737
3229,223
1145,111
4338,3158
1681,2628
113,2473
3357,4692
2994,2756
1401,3478
3478,457
2242,3143
1913,2276
3960,1294
1138,4898
2612,808
4918,361
2921,2309
1343,4812
2009,2684
1779,3486
1903,4369
4046,1454
3599,1424
311,4013
4415,4691
1772,4599
1633,2902
2546,685
1579,311
2502,4036
4683,1889
1232,4593
4957,4383
443,3845
4064,3159
414,987
4655,579
3861,1077
3870,2753
4770,2333
4886,1102
1454,107
4739,1474
3924,3133
4269,4185
3665,667
478,2721
104,2355
4261,356
2656,1962
667,3826
2579,2524
4514,191
674,4908
428,2723
1254,608
1592,3149
2823,3852
40,3097
3105,1409
1303,278
3140,1665
4793,4159
3113,3762
3153,4177
1067,2945
3318,2565
2013,3458
3795,537
3157,3371
4075,468
891,2526
4573,1743
2336,3617
404,1586
3461,3238
690,3436
435,4009
3136,83
1365,1877
1041,3399
78,3966
2187,2209
2079,2885
1028,753
2758,4961
3119,3361
4694,4920
3104,2478
3774,2663
1829,2336
1798,1129
2748,4834
3146,3804
2868,4995
3421,2725
2399,1583
913,1313
606,2578
4215,2837
1445,3327
231,4240
610,412
526,2603
2349,3456
1706,50
893,208
4218,4286
1237,4074
4841,3123
4898,2995
4477,1890
4778,538
1794,4326
2603,3887
431,3753
2912,3363
4623,2212
1736,2259
4907,1568
1595,3320
4791,654
2174,4360
3472,1531
2248,4190
4284,4356
2757,1602
2438,1207
1050,403
4954,4826
1453,3425
3861,3489
1712,4309
4295,1759
2258,4633
94,1830
2181,4086
3968,600
1254,528
4201,2753
3786,2920
4712,4780
808,3738
4188,4600
