IdO,IdM,IdE,date_entretien
630,3586,1926,2020-04-07
1839,3477,2383,2020-09-22
2203,2371,1466,2003-01-21
4294,2194,1876,2012-10-14
1849,2516,4516,2001-02-09
88,4192,4467,2001-12-07
4272,1307,2156,2002-12-01
868,1549,3235,2007-01-10
3009,3310,1680,2014-01-28
4155,4606,163,2003-07-02
2028,150,1457,2010-11-02
761,1141,41,2008-12-01
3535,4148,773,2017-02-09
793,4719,4913,2022-05-13
4665,1239,3931,2019-03-19
1536,3700,1002,2005-02-11
104,4709,4651,2023-10-15
4932,483,2466,2023-12-23
2581,3684,2974,2011-11-17
1538,3476,3930,2019-11-30
160,3446,2346,2008-08-30
2515,3430,3089,2006-03-13
3861,4227,3438,2015-09-20
389,2134,4110,2011-07-26
3447,1685,3923,2016-02-03
833,3409,2657,2006-02-05
4991,728,858,2020-07-12
1411,4157,4943,2007-10-15
2285,716,1497,2006-09-04
3476,3274,1689,2003-01-10
1443,2779,2918,2023-03-09
2521,1042,1938,2002-04-12
1489,4313,3100,2017-10-01
3535,1030,4977,2001-07-15
1134,123,4656,2015-07-02
4134,1507,852,2019-01-29
1490,499,1125,2022-07-10
505,1548,4911,2000-12-23
3974,1174,4722,2014-07-22
2734,3342,1039,2018-12-29
4654,2426,2254,2003-05-01
2210,590,1142,2017-07-16
2569,1524,118,2001-11-18
3636,2119,4423,2001-10-04
4276,2996,2942,2013-04-10
4030,941,2864,2009-10-19
4417,1833,934,2005-11-13
548,1781,797,2019-12-22
2168,4410,2842,2018-07-05
2408,90,813,2001-10-12
4583,2375,157,2008-07-10
4413,4643,4222,2018-07-27
1691,1097,717,2008-03-09
682,2953,2336,2006-05-18
589,3091,3751,2019-10-20
4583,4386,919,2012-03-12
476,2481,2474,2012-02-05
1923,1884,2673,2020-06-20
4146,263,3794,2001-06-22
54,2034,3084,2012-04-23
1397,785,1143,2017-11-13
3045,1680,1519,2014-11-25
368,4681,4507,2001-01-05
1603,956,1087,2023-08-29
1194,4336,189,2017-01-10
707,4395,720,2023-04-16
1205,2742,1233,2003-03-10
2670,2816,3480,2003-07-20
1881,3530,1374,2015-03-21
2551,3119,1788,2004-11-29
3611,1737,4562,2014-11-09
4286,3785,4021,2011-03-07
1385,3199,910,2012-02-27
672,3985,1639,2010-09-03
4597,469,3665,2021-01-19
3153,138,219,2017-07-24
1646,4363,3802,2006-12-16
1860,4093,4619,2019-07-21
2051,4412,3599,2021-02-18
432,430,3591,2014-06-28
1337,4867,2169,2001-12-22
4918,3454,569,2010-03-27
1117,1261,3800,2005-03-30
2264,2695,87,2014-02-14
3006,1938,2188,2013-10-31
3550,4362,4991,2020-11-06
385,3501,4927,2017-10-25
408,4760,3839,2013-06-01
947,1355,3898,2011-09-09
2780,4157,2907,2017-07-16
4505,3882,1923,2018-04-09
4660,118,4227,2013-07-14
4760,2360,2154,2002-01-01
3691,3935,372,2005-06-22
3337,1034,2053,2011-04-02
1490,3678,2859,2009-04-17
2392,3726,3823,2000-10-31
1842,3692,948,2000-03-05
4558,3113,6,2013-06-30
366,2902,4848,2024-08-08
1292,570,1442,2012-03-15
618,3152,2743,2020-03-19
4912,395,3850,2011-12-23
2014,2554,113,2003-11-15
3060,2329,3931,2016-09-14
4966,4497,4191,2018-09-22
4234,1961,117,2012-07-18
3548,1121,3643,2015-10-26
4586,2599,4240,2000-03-06
462,4540,3307,2012-06-23
3943,899,4756,2003-11-01
4620,1941,830,2023-09-09
4380,4214,689,2013-01-19
624,4936,2368,2000-03-12
4497,4598,4586,2020-09-30
1101,2925,2761,2008-07-20
3736,3612,2250,2001-03-22
4682,3321,1559,2020-04-12
4425,1275,2817,2000-09-09
4303,2089,2372,2000-08-12
2335,3359,523,2018-05-03
466,4555,3896,2016-09-18
1099,4988,2604,2009-05-12
40,356,56,2019-11-25
3192,3054,3095,2019-07-18
4703,4950,3784,2019-03-22
3053,2056,4238,2009-09-23
2771,4379,2108,2008-03-18
1301,3635,1824,2018-03-18
243,1166,1665,2014-05-12
124,1964,2695,2023-06-28
3976,4296,3779,2006-05-27
1518,4901,583,2000-09-01
4972,1658,2310,2020-03-07
3226,1341,1581,2002-01-23
965,4399,1467,2011-07-27
2148,1877,3077,2018-11-01
4510,1088,1617,2009-04-10
4132,1479,2791,2024-05-20
3746,1324,4504,2011-10-06
3379,4607,2371,2014-01-02
1914,742,1781,2002-10-21
3216,1734,3682,2012-04-22
3404,4708,1014,2020-08-09
4323,4712,167,2001-07-24
3921,547,3103,2005-08-08
4519,1647,2954,2007-10-15
4563,3993,1880,2011-02-04
1590,3689,4370,2017-06-13
2256,1912,1116,2021-12-15
3688,2856,9,2016-01-16
442,1771,3530,2014-03-11
658,705,427,2015-05-29
4876,491,2322,2009-03-19
2687,2637,1889,2012-08-14
897,1196,4646,2003-05-23
3845,2976,4412,2001-09-19
3069,2647,4661,2011-05-10
563,3001,1327,2006-02-18
1276,2952,1624,2013-11-14
2640,1824,825,2010-05-07
1223,4132,4648,2012-06-27
1576,2040,689,2005-06-09
2199,2615,503,2008-06-14
4502,2481,3497,2007-08-28
3058,1278,337,2009-07-16
4965,4518,1364,2013-06-25
3579,1573,1647,2017-11-20
3503,1181,4155,2024-02-03
2790,469,4586,2008-11-29
3806,3593,3347,2011-09-21
1393,3429,1922,2008-11-06
309,2586,4316,2000-02-21
129,4867,2389,2004-03-05
705,3271,4928,2016-02-29
2421,2436,4660,2021-01-17
24,1656,2477,2001-03-13
4816,1872,986,2002-06-20
232,372,2624,2012-11-03
4988,3172,2440,2018-03-15
2865,2373,4249,2024-08-11
4820,2608,255,2017-08-01
3747,348,1892,2009-09-05
4604,4883,2630,2003-03-23
562,3291,1344,2021-04-01
1990,4368,491,2022-03-06
1364,1354,4124,2016-04-13
4045,4894,2263,2015-03-12
1071,3289,4214,2020-01-08
4915,4787,697,2019-07-20
3369,441,823,2014-12-14
1368,1058,1816,2001-02-02
2282,2547,734,2007-12-22
3620,2525,3513,2010-03-04
3149,560,1413,2014-09-09
4897,4661,533,2004-01-19
3087,1427,834,2010-12-09
4300,559,3848,2005-07-12
3047,886,370,2024-01-12
1493,1310,3439,2005-01-05
1612,1035,3587,2024-03-31
2722,275,443,2003-03-18
101,3218,1204,2013-03-21
2584,3225,965,2012-01-13
1593,1965,3275,2007-01-23
4029,4792,6,2013-07-01
4021,2507,2635,2003-09-13
1912,4260,4747,2019-11-25
903,1634,926,2019-07-12
844,3100,2404,2021-04-28
231,3060,3575,2015-04-29
1834,56,1385,2015-08-24
776,1583,3210,2017-03-18
2629,1663,4977,2014-10-04
4585,1000,978,2021-12-10
149,1559,1050,2023-07-01
643,4439,1427,2000-06-28
2606,4292,4592,2021-11-29
4217,191,663,2024-05-26
4326,354,2942,2002-12-12
4801,1997,868,2019-12-11
4149,790,3433,2006-04-18
16,2679,1551,2010-06-10
2070,3554,2945,2007-07-19
4064,1003,977,2013-04-24
4239,2251,857,2009-07-23
4709,1430,3182,2024-08-10
3884,1757,2396,2015-02-09
2541,4425,2078,2001-05-21
630,301,2175,2016-06-12
2880,1398,2601,2024-11-29
4299,2264,3943,2020-11-22
3532,4506,481,2014-01-04
1803,2314,4342,2002-01-24
624,325,1864,2024-07-24
2375,2588,1359,2010-07-08
3822,2758,4321,2005-04-02
1829,3705,2527,2008-12-27
4927,604,829,2004-06-06
987,568,2515,2020-08-28
487,1758,1795,2007-04-17
3133,4920,1711,2022-05-22
1927,2690,3483,2016-03-27
773,1734,2702,2008-12-08
980,3544,4708,2003-09-19
2294,4648,4218,2024-11-20
889,2081,4369,2009-05-19
699,1544,1546,2006-05-24
2836,2873,419,2024-11-26
2722,580,4275,2014-05-03
1728,2163,4240,2007-02-15
851,3467,626,2012-12-06
1258,1963,3175,2019-02-26
1172,2835,10,2020-06-28
2016,594,2010,2012-06-24
4632,2753,584,2018-07-20
583,378,4115,2017-09-12
3407,450,264,2002-02-25
1619,215,2002,2011-11-14
503,2075,4570,2001-11-20
3013,1670,4251,2003-06-22
3815,1072,3338,2012-10-13
166,4725,1329,2014-09-14
2259,3493,307,2003-06-17
320,2895,4682,2023-07-18
1222,4982,3269,2005-05-19
4875,732,3973,2018-01-23
1112,2794,611,2023-11-03
1394,913,428,2012-11-04
2398,2321,4094,2008-04-15
322,3587,2699,2022-05-16
387,764,1678,2006-08-16
2949,2806,3401,2000-09-18
3760,4041,3097,2019-06-08
3560,663,3202,2018-04-15
1579,1647,4649,2022-07-10
504,3335,1664,2007-01-20
1535,4451,1856,2023-02-21
2760,2547,1539,2001-08-20
3192,1014,4809,2016-04-17
3715,683,4322,2007-07-20
3360,541,3306,2004-11-20
4326,1291,3058,2016-07-21
4319,2503,558,2015-08-07
1147,1183,4044,2002-09-12
3396,189,3432,2003-09-21
1296,2150,1841,2001-07-15
643,2791,3305,2003-12-11
2511,19,1608,2008-08-11
1069,4490,1025,2019-12-17
255,2894,1434,2004-02-11
205,3705,4784,2009-05-07
3039,2117,2289,2001-12-13
2832,971,3717,2022-05-10
3909,3993,4543,2010-12-26
3672,579,1287,2024-07-19
1831,439,1103,2004-06-08
3470,456,1863,2007-01-22
99,3421,3877,2020-06-19
2322,918,4207,2009-09-28
1483,1477,2394,2015-06-21
456,1252,1833,2009-10-09
4668,1676,37,2024-05-20
3908,4023,1175,2011-02-10
2596,202,1529,2010-11-05
3574,3691,2250,2001-06-20
2332,2239,4867,2003-03-01
2421,4553,3475,2014-01-10
1438,1781,659,2001-12-14
1106,4757,3489,2011-04-28
3836,934,1450,2014-12-13
2579,26,1611,2015-06-05
2143,874,2470,2015-08-09
3297,4625,167,2019-08-27
2910,2191,2210,2012-02-09
463,4354,4373,2019-11-22
3443,2324,1949,2003-03-18
4690,3592,3391,2014-10-17
1286,4799,984,2018-08-20
796,3441,4874,2010-09-29
2641,4804,3217,2000-04-23
4152,67,250,2019-01-15
2059,3301,4909,2023-08-12
4168,1584,4743,2016-09-21
1456,855,1924,2021-05-17
4110,3163,4410,2008-06-23
2790,2275,14,2018-05-07
1699,1220,4927,2011-03-29
1850,509,3946,2023-08-02
4771,4429,3208,2021-05-23
4352,1160,3686,2011-08-26
3606,156,4770,2021-06-22
650,3995,884,2011-05-17
2715,4693,1747,2022-05-01
2147,3207,3,2015-05-25
4159,897,274,2013-08-01
4461,3623,1360,2000-12-20
3104,695,4175,2017-05-23
2057,1867,2038,2000-06-26
3554,564,3284,2020-01-22
1591,1011,1524,2015-08-26
1805,2279,2994,2007-11-02
1554,185,1814,2004-10-30
1697,4779,4868,2011-08-11
2372,256,2874,2019-07-20
2262,1207,2355,2011-06-06
4590,461,1920,2004-05-01
3289,4470,3888,2011-10-23
4800,667,1260,2019-04-19
561,2634,4480,2014-03-09
1597,1175,1651,2011-10-06
1773,2080,2255,2004-09-04
2335,518,43,2002-01-31
3969,1132,2612,2000-11-18
506,1165,10,2016-02-18
4791,2373,3979,2010-04-09
508,4149,3880,2005-09-04
3667,2733,2708,2008-03-07
2567,1953,3737,2021-05-20
2642,4900,4422,2000-05-15
4512,569,4029,2008-08-10
2923,741,86,2000-12-29
2169,556,1534,2014-06-13
1933,2658,3166,2007-09-19
2560,59,3928,2015-09-30
1379,2479,766,2009-05-28
1612,4653,1645,2003-02-06
1724,2240,565,2023-12-15
4731,2176,2705,2015-03-27
706,718,3059,2000-02-24
1669,1726,2524,2020-05-19
1467,3117,3979,2021-02-06
560,2235,3655,2003-10-05
2192,2572,1883,2015-12-29
3021,419,4564,2006-07-11
4248,3093,3939,2002-07-23
4375,4932,4027,2012-06-18
103,2655,329,2020-03-06
668,972,1338,2011-05-09
2278,423,484,2020-06-14
2092,3403,1092,2004-01-31
3670,3577,1622,2015-09-23
4403,4957,1063,2012-12-31
4045,879,3077,2011-01-19
4269,1826,4380,2021-06-06
1962,3136,1638,2006-08-26
482,597,3701,2020-04-09
3597,2463,1135,2022-08-20
3205,3330,3597,2000-02-23
4472,2730,3507,2004-05-23
4335,403,4648,2000-02-28
3896,2773,2283,2003-07-06
3144,3865,4183,2010-08-03
3637,3109,1727,2018-08-21
2158,3839,4986,2011-08-09
1337,1524,1748,2019-05-30
3017,969,3365,2004-11-04
2699,4179,1392,2019-04-19
63,1138,448,2011-11-04
1807,1652,1794,2006-11-27
1237,2636,1197,2019-06-27
251,3624,1046,2006-06-10
3142,3627,4016,2004-08-18
1770,934,3049,2007-05-08
245,3980,3177,2014-12-17
1210,1144,4143,2001-09-08
1079,3654,3115,2004-03-02
3480,4950,3444,2009-01-10
1765,3600,77,2002-07-21
2437,3685,4914,2020-05-09
4911,1094,4715,2015-08-16
952,290,4204,2005-11-12
2623,1840,345,2019-03-08
488,2826,3216,2006-11-05
865,4241,2953,2000-11-16
1348,2063,112,2016-11-15
4906,4467,723,2018-12-30
2983,4530,392,2018-02-24
3579,4606,4440,2016-07-30
1216,3965,4994,2012-10-18
1903,3728,1949,2000-02-23
3199,4006,1969,2017-09-12
634,2214,4921,2001-01-21
2079,4240,3645,2010-03-06
3871,1693,2994,2021-07-22
3271,3591,251,2024-07-22
2737,1271,3185,2013-10-26
931,3518,4100,2013-10-31
3963,2589,4514,2001-12-18
3281,854,1840,2010-01-19
2083,2961,2142,2001-02-26
3727,4229,2345,2019-08-10
1221,3501,1937,2008-09-30
529,3981,996,2019-06-22
1023,2547,4195,2020-10-22
338,4620,160,2004-01-30
1384,2561,4387,2004-08-26
963,3748,522,2020-10-06
3977,801,3033,2001-09-19
2174,1672,4827,2011-12-14
4438,4001,2680,2007-08-15
1426,3009,636,2013-07-07
1955,3928,3565,2024-05-28
3161,1839,4138,2019-06-19
2314,4012,2079,2008-04-30
361,960,3964,2009-04-18
3839,1572,579,2020-09-06
3252,730,366,2008-12-03
183,2627,1078,2001-11-01
4970,4168,3694,2023-12-20
2972,682,4626,2021-04-12
595,905,792,2003-12-05
2172,3152,3837,2013-03-27
4533,4044,2262,2020-02-19
667,1506,3689,2013-12-26
991,4843,2118,2021-09-23
4209,432,1654,2018-05-07
1437,352,1268,2002-10-27
2132,1967,4036,2003-09-04
258,4703,962,2001-02-12
204,3491,3999,2014-03-25
3355,4284,3486,2010-10-03
4700,106,3637,2019-02-23
2257,4539,2484,2003-03-21
137,4205,3918,2012-11-24
4589,4933,3004,2000-06-05
3972,2533,968,2020-01-24
2445,3235,4442,2017-05-20
4106,4623,3114,2014-03-06
3575,3824,511,2011-07-15
2996,2461,958,2016-11-29
4097,4787,1645,2012-03-31
3395,3911,471,2003-03-31
4451,2051,4995,2020-12-11
589,4815,1387,2015-09-22
4738,3386,4407,2014-10-27
223,1846,2760,2014-08-06
3722,4212,1076,2017-11-02
187,385,4362,2008-06-16
413,4688,834,2014-08-04
4741,389,1557,2000-01-08
1106,1011,1388,2001-06-07
2893,2537,3065,2020-08-19
1041,643,4159,2002-06-16
4710,3076,4788,2012-12-04
3126,4034,966,2005-10-08
4861,2186,2687,2000-10-09
4253,1562,334,2017-06-16
3235,390,756,2024-01-08
2409,876,1932,2002-03-03
4089,3459,3464,2023-08-23
4806,525,2734,2021-06-16
1459,4275,3463,2005-08-18
1817,842,499,2000-08-23
2990,4506,1790,2022-08-13
653,2288,4861,2004-05-22
326,1795,3481,2010-07-16
1714,2036,4615,2011-02-04
2427,3110,4651,2000-11-08
1254,1756,2007,2007-06-14
68,4731,3540,2002-10-20
3567,3710,1508,2008-01-27
342,4606,353,2008-01-24
2168,2730,2253,2017-08-24
1561,1623,2525,2012-02-02
3932,598,3170,2015-12-29
3264,2231,3778,2010-05-10
3049,3956,2921,2016-05-21
3093,2919,4546,2015-05-20
311,3318,1445,2020-04-22
151,3646,699,2003-05-19
1413,2567,966,2015-11-20
1717,4583,3657,2017-01-10
426,836,4989,2005-04-02
588,4495,2659,2020-01-24
2899,566,234,2005-09-25
1116,1456,2870,2017-04-07
868,593,3520,2007-02-22
2765,4564,3950,2000-04-09
2525,1755,4617,2013-02-17
310,451,644,2012-10-14
389,2220,4115,2000-01-29
563,1720,3532,2005-04-02
1277,2133,3047,2023-02-27
1987,147,2859,2024-12-21
2450,1124,2829,2003-04-12
2165,2427,2491,2016-01-11
2378,342,4207,2021-06-09
497,3965,176,2024-03-26
2922,4339,3891,2014-01-28
180,865,1070,2004-01-24
3862,4964,3196,2002-03-27
1843,2368,1337,2020-09-29
767,2027,1179,2001-06-04
4091,920,1167,2017-06-04
367,4054,1258,2018-08-07
4016,4670,2022,2003-10-17
3893,484,1870,2005-01-26
3428,3884,2257,2012-01-26
1077,2619,2616,2005-04-03
3551,116,2982,2002-02-16
4971,4699,4292,2002-03-30
2558,849,836,2008-07-11
4302,4742,265,2018-06-06
4690,80,3780,2012-07-19
1549,470,1793,2010-02-15
6,1762,1211,2004-04-07
1096,3590,64,2001-12-23
4568,2236,3466,2001-11-08
3636,374,1023,2000-04-29
4556,238,1470,2000-11-20
48,3583,4459,2001-05-26
1604,1768,755,2018-05-01
1921,241,3053,2013-04-05
715,263,3851,2020-11-22
1250,1541,2047,2008-01-29
3198,2828,4798,2011-06-17
2612,3678,4548,2017-06-15
4147,4879,3868,2007-06-04
3541,4194,614,2003-01-28
3334,299,965,2013-08-27
4522,4938,941,2017-09-02
662,3811,1181,2012-08-11
3772,731,569,2000-11-12
1643,3699,4230,2010-11-15
3370,4585,116,2000-04-06
4110,753,1765,2019-10-22
1608,603,3565,2012-11-08
638,2460,3473,2008-12-05
16,4440,4990,2019-12-26
1108,2703,2915,2017-04-27
144,266,1950,2001-02-26
1943,3696,4406,2001-03-29
2721,4375,1347,2015-02-26
3617,2581,4808,2008-07-05
1749,2952,812,2021-07-16
3543,3419,1241,2001-06-07
2520,3186,2476,2014-05-11
4610,1623,85,2011-05-04
1649,4238,2850,2024-12-17
2921,4752,4865,2018-12-18
1065,4792,4813,2024-10-16
4491,726,77,2015-08-01
3951,2173,2023,2002-08-31
3562,2308,3850,2005-01-24
1444,33,1786,2000-10-21
421,4479,3002,2023-07-23
2494,3482,3165,2016-04-13
3163,3619,1742,2007-08-07
25,3457,838,2008-08-06
2607,891,3110,2000-05-02
4871,4386,956,2018-05-17
2597,228,3185,2011-03-05
834,1006,455,2000-09-18
4384,4849,1376,2018-12-25
870,2219,2981,2004-05-08
2073,2394,3605,2009-01-16
4185,3229,1223,2023-10-25
3376,594,2734,2020-04-27
4608,1678,4089,2013-01-31
4555,4895,4160,2018-03-31
1689,178,3180,2023-05-23
1448,2196,1321,2008-07-10
3611,2539,1404,2004-11-07
1157,4410,3473,2023-01-20
2259,667,3745,2019-12-23
4227,4273,453,2011-03-07
3434,277,1607,2007-01-08
3689,3464,3715,2005-08-22
1788,4149,2729,2023-05-10
2543,3061,2389,2019-11-19
80,4829,3217,2000-02-12
4846,342,2596,2012-04-20
2140,3403,2145,2021-01-26
3988,3072,2080,2020-08-19
708,4806,2523,2021-06-29
4169,873,3961,2016-03-29
4008,1997,4695,2009-11-04
1432,4100,4133,2022-02-15
4189,2372,3721,2002-10-10
1706,1412,3780,2022-08-27
1339,3778,1305,2022-09-19
4980,2728,4956,2017-04-27
566,767,2112,2023-12-29
3497,1427,179,2004-02-27
1048,1457,4711,2022-06-15
1758,2028,2356,2023-11-30
1823,3763,455,2006-01-13
1392,1249,4073,2006-07-28
2980,2081,4347,2005-04-12
2112,3007,4518,2024-06-23
2078,1758,4194,2019-04-20
2698,567,22,2018-10-16
3751,4149,1500,2012-09-16
2355,1913,4928,2020-06-17
3325,1994,128,2018-06-04
1510,3154,1886,2020-11-04
2939,2380,483,2022-10-30
4106,1432,3859,2015-12-30
3624,616,4364,2014-01-06
4532,1433,1278,2014-11-24
2229,3904,3009,2021-01-17
1566,3042,1579,2012-11-22
1641,2902,3929,2003-04-24
3741,1636,4680,2016-04-22
1542,4841,705,2022-12-29
4565,285,2283,2023-09-23
4906,3777,4118,2018-01-23
3624,4794,204,2022-04-05
2533,1962,792,2024-06-22
1751,3813,2032,2003-02-21
579,3538,3871,2005-12-23
1605,891,4549,2005-09-05
752,1981,2722,2020-03-10
1622,266,3091,2015-05-07
446,158,2824,2022-05-21
3972,2180,4327,2003-01-31
14,2372,641,2019-09-22
2104,4007,4179,2020-09-01
3300,961,2917,2001-04-22
2461,781,3123,2002-07-30
1095,1447,4263,2012-08-17
2011,4668,3929,2015-08-18
4247,1253,985,2008-06-30
3522,2732,602,2014-10-07
455,1903,4856,2004-04-26
4041,2328,3129,2017-02-18
1053,4526,844,2021-03-19
2194,3926,3528,2013-09-06
2177,4646,3407,2022-10-07
1259,3823,3131,2005-08-15
1382,282,4132,2011-09-08
2565,2593,1228,2005-01-17
4070,3595,455,2024-02-28
935,67,767,2024-05-07
2602,1674,1052,2007-06-27
4155,2349,391,2015-05-04
2746,777,335,2000-10-02
3837,2500,3958,2010-03-18
4879,457,2248,2023-08-25
1710,4195,4148,2014-01-17
4730,3787,2319,2009-06-24
1520,4724,4775,2012-03-13
3050,3544,650,2011-12-05
3816,1480,1489,2011-05-16
659,4821,3535,2022-03-10
2502,4427,1255,2015-02-24
2244,2133,3029,2001-02-19
3806,1609,396,2006-09-12
2291,1811,2557,2020-03-31
4028,4786,4459,2007-02-02
954,4174,4369,2008-03-02
3703,2797,3703,2004-09-17
2441,4081,40,2010-03-30
1480,534,3968,2002-11-23
1952,10,44,2011-04-11
3683,3913,1089,2010-08-31
862,1534,2591,2004-04-22
1643,632,3762,2021-02-18
3840,4990,588,2015-08-12
1292,4822,1119,2019-04-04
1282,1383,4776,2017-08-05
3195,3273,4452,2015-09-27
3972,2645,1980,2023-04-04
1876,1334,4750,2020-02-13
953,1144,1646,2024-06-28
2103,1426,4935,2010-12-22
4987,4897,2116,2013-12-22
2916,900,3073,2000-07-26
1422,4429,371,2004-04-07
115,4646,3266,2015-01-15
3809,2520,4759,2016-09-23
2911,1809,3529,2019-09-15
3994,1765,2801,2022-05-17
1753,2460,1152,2012-11-06
2220,4112,3157,2023-08-12
4575,1426,2700,2019-11-16
3238,324,4827,2018-05-30
810,82,984,2024-07-02
4322,4983,4308,2019-02-08
431,1692,3867,2019-02-13
2157,4092,883,2003-10-17
4388,1082,4236,2006-10-15
3193,720,1718,2008-12-06
3010,1350,3978,2021-06-16
1494,4121,136,2007-01-25
4964,900,1473,2003-02-25
4719,3306,2890,2016-03-27
538,4302,2446,2000-02-03
3400,1805,404,2002-06-25
473,2713,80,2015-09-19
4270,2209,3396,2024-01-25
4754,2744,766,2003-08-09
3884,1724,4240,2010-03-26
369,3158,1478,2012-12-29
4929,452,3346,2000-03-02
4067,4186,1175,2023-08-28
4024,2861,2989,2002-05-25
120,4249,929,2006-05-03
4359,4271,340,2004-09-09
494,754,4874,2007-08-23
2592,2803,4053,2000-02-27
1172,3197,1798,2021-03-09
2042,4229,3357,2023-09-04
4037,394,759,2009-08-03
3042,1256,2136,2015-07-18
379,2178,4400,2001-07-12
3663,3943,4895,2014-12-14
126,1472,2887,2022-10-27
4950,149,4685,2024-01-29
960,749,1788,2017-07-23
1618,3022,891,2004-04-04
2056,1,45,2002-11-11
3560,3408,1615,2019-06-24
1684,741,3401,2002-06-06
4778,2388,9,2020-03-29
556,806,1650,2010-11-12
2837,2840,248,2003-06-08
4572,1209,3152,2024-03-05
109,2886,2870,2017-12-19
1464,67,1848,2001-04-17
4691,4665,919,2021-09-02
432,3079,4363,2000-05-29
2003,2004,428,2002-11-19
1842,858,4020,2011-08-08
1285,791,2723,2003-04-17
4765,2171,3108,2007-08-11
3092,1250,1278,2003-01-30
526,1711,3649,2007-10-07
4421,4852,3030,2015-10-21
732,3620,3705,2015-06-24
4542,4744,2089,2019-05-28
1371,2891,2228,2023-10-02
3442,811,4550,2009-12-14
1998,2752,158,2020-03-05
1859,641,4127,2008-04-14
1047,2977,1215,2019-10-06
3754,2788,1140,2002-11-24
4834,376,751,2018-07-31
4001,3249,2286,2023-03-20
785,4752,901,2010-04-20
17,4232,4334,2024-08-26
4596,4298,3433,2001-06-14
467,2563,781,2001-04-11
4504,3344,3822,2013-04-02
3177,3253,332,2022-09-03
691,3971,693,2008-12-25
1515,1850,1624,2003-12-14
4208,3729,803,2016-12-23
2737,486,738,2014-08-09
2205,590,3112,2015-09-30
1196,136,4607,2013-02-21
1644,904,3197,2017-06-20
3761,3867,2613,2016-09-28
1985,2427,1853,2004-11-19
3293,1501,4220,2002-02-18
3104,880,2356,2022-01-12
2538,3342,4015,2020-09-06
735,4754,4765,2013-02-25
1831,2034,3188,2006-09-10
3045,4437,2717,2005-10-27
3615,206,4337,2012-05-29
3089,4794,858,2022-08-10
2814,1150,4226,2007-10-20
3157,3695,3984,2020-08-01
426,2410,519,2018-04-08
2323,1676,1883,2008-10-15
2885,2379,2035,2014-11-17
2572,3450,1575,2006-10-01
3473,642,1191,2020-09-22
3815,4299,2681,2010-02-19
3649,2051,4382,2006-02-18
1530,181,2260,2017-04-16
3232,1170,2661,2000-01-29
4688,2777,503,2020-11-28
3048,2225,1196,2001-08-16
2977,4646,316,2022-12-27
2737,2211,1998,2007-04-24
552,3357,2990,2018-01-16
4113,3055,1361,2016-12-30
4960,2962,4543,2021-09-29
3326,2119,3466,2017-03-16
1898,4617,821,2000-09-25
4044,4991,904,2011-05-10
2065,2549,2919,2012-07-03
1839,886,4916,2020-11-22
3845,2936,4876,2010-12-16
777,1009,3596,2017-04-06
3670,4532,2110,2001-06-09
769,1984,256,2000-06-03
114,4386,4174,2001-06-07
2351,3350,2466,2002-10-27
4614,1907,1901,2002-11-21
1646,1897,1084,2013-08-31
4753,3490,1323,2006-12-06
875,3049,2654,2017-10-29
3076,246,2083,2000-05-11
961,4693,619,2002-03-04
4345,1805,2865,2017-09-02
2526,1454,4471,2018-02-17
3252,650,4371,2005-04-07
3267,534,4633,2014-07-30
272,4044,944,2008-09-01
2655,2860,2265,2004-05-30
1002,1420,4269,2015-09-24
4559,2749,369,2008-05-01
2954,1385,169,2024-12-08
3540,3559,3510,2013-03-10
1071,4658,3196,2018-03-27
4380,4204,798,2006-05-11
791,2346,1726,2015-06-01
508,1965,2971,2008-03-19
824,868,878,2018-05-31
2115,4855,4101,2012-12-29
368,312,1108,2021-12-25
1515,4014,748,2020-11-06
3543,2296,4956,2019-08-02
1338,4228,213,2020-12-24
3331,3963,3546,2002-05-27
1997,4533,2242,2002-02-25
3495,2380,262,2017-07-17
655,3784,3059,2019-04-25
4968,2810,1443,2011-06-07
2697,2629,3443,2005-11-09
4319,4296,2816,2021-09-27
4319,422,356,2015-08-29
4549,4947,4887,2015-03-06
4252,4471,4638,2018-01-13
912,634,984,2008-10-24
2361,2612,1790,2010-09-18
609,2373,1653,2024-01-07
771,3274,2769,2024-11-23
4756,1849,3528,2007-06-23
783,1878,3310,2003-05-16
1334,3279,3032,2012-05-12
3405,63,3623,2006-03-09
326,4033,3566,2011-01-17
4415,2279,635,2017-01-01
2297,2656,2921,2022-04-01
4309,2649,2636,2024-06-19
1639,4689,4941,2012-01-01
3947,1602,1422,2012-11-04
3360,1962,1635,2000-04-01
325,2728,3082,2005-01-07
4182,7,641,2020-11-30
3528,1440,3659,2019-02-23
4510,2772,4947,2019-03-09
2622,732,4545,2000-02-27
2171,1445,866,2016-04-03
4576,39,4628,2019-01-21
580,4558,679,2012-10-31
1784,1433,577,2012-03-26
3287,1853,3474,2008-05-05
1297,2021,3425,2016-01-29
593,2741,608,2010-04-23
4362,656,3427,2008-07-24
266,3575,3371,2003-05-24
798,612,3437,2019-10-04
1957,2548,1693,2001-06-08
2946,3083,4623,2017-09-22
3915,304,1599,2004-11-05
3933,3222,1533,2012-12-10
4763,142,405,2005-08-26
19,1348,3396,2005-12-22
37,2451,1326,2022-06-07
1010,230,4822,2012-04-27
3338,3552,3606,2011-07-22
725,3421,2441,2012-12-03
3632,2109,998,2006-06-17
3906,2088,3978,2001-11-17
