IdP,IdC
4090,1148
243,3527
4082,4962
4848,1598
4789,256
4123,2045
1535,764
803,326
4587,3102
3363,173
4660,1986
2588,2205
68,1604
2511,1289
2192,3077
3998,588
236,4237
2649,2903
2732,353
318,1051
3088,739
1312,4539
67,3821
2020,136
4350,4911
4186,4949
2475,1316
795,3070
4718,3887
3984,1358
2050,3195
3762,358
2444,1579
915,1106
4608,3321
704,541
36,1931
3133,340
3412,1422
4952,926
591,2422
3624,1541
4339,2944
1612,807
3814,2173
3814,2337
2597,1510
607,3624
3041,2428
516,3459
3184,4608
2523,4618
4800,1602
2165,2984
84,2938
4498,2669
56,833
1485,1008
1262,3600
4039,4175
464,2010
165,697
3781,368
257,3795
3464,25
302,2474
3520,3374
1811,335
2197,3161
677,4030
2420,4489
4506,2861
4807,4104
1310,2645
1843,3626
1142,1629
2893,3825
4913,1862
3712,2579
2239,2240
4437,4626
3195,1953
3076,786
2041,3882
1289,2387
2617,4333
2632,996
1317,3163
4469,1118
2608,4996
4267,1875
3122,2354
4085,2597
4964,1598
419,3719
1291,909
108,4148
4434,4331
4793,2060
2865,4370
2150,2370
4849,1644
1208,3029
3787,3428
2575,2006
2368,3775
4384,4065
274,3402
1251,3926
4191,4811
770,4647
616,48
2032,1619
761,1141
4047,4089
3433,3562
3666,4554
3055,2608
4434,2874
2711,3272
1615,2700
334,4889
4027,1209
2491,217
2352,883
4942,3107
1187,1610
4417,2027
4232,846
4731,842
39,3442
4408,1658
1470,2322
4439,2935
3506,3418
3695,1552
2598,3198
425,2492
1821,4281
356,3532
4618,4711
2131,1798
421,1963
157,4937
4830,138
1027,4596
4313,4094
4473,4991
4816,3841
4945,1981
3193,4990
2344,3656
528,3366
4054,4799
4362,3651
3549,3628
3634,2914
910,2628
1796,1820
2215,1666
3046,4031
3929,522
1945,3317
502,3391
751,4168
3174,2043
2107,3203
2341,1837
440,1696
1240,968
4238,4417
4520,1016
2907,3209
1945,1682
3518,4757
3906,3326
4536,4828
1825,3377
570,898
1504,3595
1045,1948
1341,1764
3710,3907
1167,924
3400,2298
1893,1140
2207,1976
4161,3043
1834,2448
3193,834
1208,1482
3815,3561
1325,2146
3172,632
1595,2254
4257,4466
2927,3965
2393,2968
1551,3022
2428,1574
42,4697
2939,117
3663,1208
3063,3463
4815,4085
2698,946
2035,1266
2715,4551
1358,3593
4544,102
1535,1948
534,3059
684,936
632,3153
2097,2071
4739,3883
4457,4191
1463,3884
1437,1682
1332,2386
1533,1964
4683,3475
3510,4289
2316,2912
247,493
437,1330
2464,1910
191,3796
419,4445
656,3793
2924,2837
4060,486
997,2714
3826,192
2074,4008
4400,4047
4696,3808
1294,4726
4436,4638
2726,3294
2936,4829
3315,4265
2949,3637
4094,1428
3921,4994
807,3337
4516,2793
3320,1123
2153,3960
4155,4489
1290,4663
3995,3751
1338,3210
2741,2688
495,943
4445,3105
3402,2571
3311,1039
1838,2678
399,998
2139,4923
2690,3570
668,1720
3638,3929
1624,4940
2394,4799
824,4116
4400,3253
1099,4156
1485,887
1399,3602
3379,3221
1194,1076
811,3186
847,3590
892,3374
2488,4060
3846,2835
446,1545
2019,2854
4089,1502
2221,1415
3020,909
3824,3341
1425,1186
5000,3553
227,2067
1322,657
1432,1296
501,4969
1436,2337
1584,2271
4269,3562
1220,4920
2483,2790
1484,4724
4913,4250
3965,3818
3125,3976
4634,2611
1743,2521
2671,4742
2385,2396
2417,3821
663,4784
3075,528
1024,4590
2442,1336
1606,2156
3058,3525
703,734
599,2813
2748,1522
241,3093
107,4727
2325,117
2522,1936
637,275
328,3458
123,2510
1316,3971
400,3312
3762,912
3823,4141
838,3643
3256,2188
2887,4027
629,1529
3790,3442
3220,1935
4970,730
1578,4008
4303,323
1868,721
4458,3714
345,4244
1456,3653
3562,331
1833,3082
941,4319
1467,4449
4613,999
2259,794
713,4170
4026,161
2468,4920
3015,1445
1786,876
3447,3545
4366,485
2799,1002
4539,2921
3996,3604
173,4384
3606,3207
1487,3924
4528,278
3646,2294
1843,1491
4591,356
4945,4959
1430,1372
840,1227
2371,480
4058,4380
3645,2378
1138,4627
1124,1872
4661,4244
3414,2527
90,2241
900,573
1128,3971
2154,4973
4116,3474
1088,289
3470,4453
2024,3573
3971,4496
3276,95
3287,1078
2011,4596
3838,4400
4062,213
3497,1789
3156,2356
3068,506
4724,4885
559,3640
2330,1040
4631,614
3610,1440
4903,1285
2340,979
2968,1768
1227,2278
2816,461
3955,1144
1935,3993
943,4523
1077,2187
4039,362
1263,4271
1332,588
3471,1718
2798,35
1365,3620
2035,4166
718,2072
720,4142
3367,14
2130,538
2017,3565
4347,3614
2668,2255
4101,2552
699,4694
120,2960
3958,47
3204,2161
1759,3926
2735,3766
83,2206
2049,2271
874,2893
4184,2474
1739,2565
3491,2229
2202,2829
3541,1104
4085,1320
2715,1168
3352,376
1555,4103
923,4410
2736,2391
3160,4873
4030,1895
3330,3693
403,1766
2624,4762
2557,428
2762,4605
4962,4228
1319,213
3529,4585
1061,3624
1858,124
647,165
893,4249
722,869
4154,2131
4892,4141
1528,102
1859,1807
1036,2109
4553,1498
202,1838
3944,742
1934,1573
4377,1297
3165,3508
3507,4658
3053,4682
1547,1326
2858,2136
3388,4890
4852,2626
4218,978
192,249
528,1092
1646,1101
3538,4764
4478,3776
3146,1745
120,4608
3348,4520
4298,4637
3685,678
3001,2711
3056,4456
4446,120
4199,4626
127,1845
2690,2822
2627,448
1027,4713
2634,1891
139,1417
408,3557
2370,836
3504,4648
402,2576
1179,1105
3807,2408
2957,4784
4682,1402
4922,512
2067,715
1686,202
1733,1363
1763,456
292,3725
369,1985
1048,815
1705,4918
3075,938
4545,3992
4298,1463
1741,3406
59,3328
1056,3551
2184,192
3985,465
2622,3103
2,1427
4911,4403
4392,1411
552,3730
4801,2109
2673,3480
2959,985
4987,2218
3100,4209
256,909
4686,93
3096,1615
2071,2797
4344,47
2153,1739
1825,966
4327,3917
1360,113
1677,1192
1484,1888
4628,879
1158,3409
1487,3007
2031,4811
469,463
4309,1363
4819,1108
3784,1111
4569,2115
3948,3487
878,3804
563,1570
1929,421
566,1097
3655,1189
3219,3690
2690,1863
3085,3223
2267,2469
3881,4067
3819,1184
2860,1197
1848,2481
4140,4082
260,4858
3152,702
2079,1724
3171,3975
2384,3113
3372,844
4570,4941
4575,3243
801,3642
3383,1336
3527,1985
1703,3887
2180,2754
2459,3763
1247,1435
1416,3223
1130,505
1015,3662
436,851
3354,2383
1962,4391
2299,4583
2718,2184
3791,4592
3760,2764
1784,4628
4463,2062
3126,4001
2030,228
43,808
1327,3161
2798,1242
1310,2650
4059,2774
3560,838
4900,2967
992,2623
845,3785
3430,32
1923,1466
4757,3448
3427,3377
3556,494
3876,4014
4084,3780
4604,1059
1587,1235
2085,634
2793,1480
1927,2185
2424,1017
3107,1878
3322,148
305,3049
3158,1411
2325,1981
4516,1485
2551,2200
1973,2804
306,3084
1873,4342
4097,2907
4515,4151
755,4361
2599,2671
3842,4012
2758,1728
481,4664
3561,4541
2210,2019
2812,3504
810,1241
64,2548
718,75
1033,3286
4726,3314
3685,3280
2778,837
394,4979
490,3024
2846,1339
1741,1838
1337,3136
3959,2301
1025,4977
2449,342
4649,936
2623,3421
1258,236
3403,2102
3322,2257
3687,1449
2351,2596
461,4332
412,3074
131,4858
2459,4853
775,1574
3041,3907
4331,3963
1721,1113
3550,4676
461,2522
2583,24
4890,1321
2199,1816
356,4598
2770,2317
2186,2784
3591,3025
3818,3449
2672,1068
2602,4975
4962,4105
1300,743
2422,216
2480,2968
1375,1394
4598,3154
4211,4911
1584,1992
3263,1211
3580,3514
2114,3716
381,3598
4138,897
2046,539
2877,4811
4829,2794
908,4184
418,1623
2263,551
154,4862
4629,2305
2559,2848
3566,2267
81,1692
2348,4254
3195,4739
4399,2351
700,885
4386,4569
3030,2105
3086,290
4909,2127
303,2693
1497,191
1156,107
3883,1115
2110,4885
4249,4390
4892,3210
2880,520
1348,2838
633,872
3473,1991
3941,1775
3348,4278
4169,4283
264,3517
3430,4891
4453,4633
665,4363
3312,2864
2946,4590
3955,3142
2314,1930
2935,4591
3236,4187
440,2596
1181,727
4456,3318
3725,3978
3425,4602
3819,4510
73,1734
2681,4921
3877,545
28,500
2726,4097
4235,3709
2645,632
2727,648
3437,1548
4646,806
3685,1345
1064,2042
1375,4534
8,4484
4759,2423
2846,1820
4248,2392
1209,289
999,778
3663,2332
2267,1938
459,1114
4114,4073
3854,2334
3916,3004
3012,1866
4121,2225
4146,4790
4223,1523
3412,558
2078,1568
3615,3281
2562,1657
1034,489
1320,4221
1137,322
1677,3458
1157,1557
4275,13
1048,1716
1180,397
1224,4275
1198,136
4122,524
3249,2317
791,828
1468,3367
1168,4900
4749,4756
1884,4895
2482,4837
2733,3548
3796,4618
4186,2708
2482,3451
3718,1509
2340,1307
309,2710
3021,1597
1384,87
1147,3636
3112,2458
1367,4899
4795,1985
2373,4160
1252,4055
1551,394
3970,4615
3481,1895
2648,3480
1094,39
3249,2104
4934,1720
3220,3432
458,135
4148,2013
6,4945
2344,1134
281,4821
2954,1750
4288,2841
1168,1993
878,1043
4406,842
1841,2765
401,2389
165,4654
1768,1336
3220,1833
1411,4112
2763,2143
4411,26
3675,4758
4088,4404
1535,1110
806,4154
4863,3941
2434,2945
3494,4900
1153,3969
1810,3154
1379,3092
4914,3927
1599,4058
4414,4542
1030,174
253,4694
4277,1527
1478,1522
1887,4996
1114,236
2283,3006
1137,1495
2244,1049
2023,4685
3688,16
4646,345
1602,4388
4759,3440
1411,2594
1304,435
4626,3224
3520,4288
4802,563
864,4458
1850,4433
507,1868
2766,3024
2420,3153
2883,4446
99,760
4688,522
3850,3617
1284,3211
4007,331
2892,108
2853,4594
2894,4660
1460,3629
1863,2710
99,3762
349,3661
4480,4326
3324,2205
2630,3357
2147,4853
3684,1156
4837,3953
4616,3905
591,2576
4944,1886
3952,231
35,3651
4525,2027
2216,21
3867,2929
181,4879
4385,2236
3753,4084
615,4960
3824,3273
4089,4950
2793,305
1292,4341
3618,3634
728,4963
2526,1701
4507,3084
2231,4043
2871,2866
456,2789
2498,4653
1594,1217
487,139
3610,418
4881,2592
720,3446
550,1367
1268,4376
1078,3853
3824,800
4975,4400
4022,1178
513,628
3310,2269
463,4055
1226,1276
2557,667
1035,2791
1227,3478
3786,1779
3095,763
1984,1046
937,1765
3534,84
2243,4874
2285,2120
2420,1793
4590,3899
2219,1558
1,4182
3972,2102
2939,870
2689,1590
1882,2617
1267,975
268,4451
1044,1136
4109,4195
2294,4963
2975,4011
378,4716
4307,747
1311,2512
799,4418
3294,4134
2232,2842
4299,275
738,4404
1816,4473
3679,2267
153,2176
916,2064
2802,2572
78,2308
342,267
2536,2367
4447,1346
1674,2227
4928,4228
2213,3988
2648,4278
1324,3185
3369,404
2640,1123
193,4661
611,3087
3058,2261
4189,365
1537,2933
3437,414
1973,3793
3228,45
3041,3280
4443,1958
265,2442
4308,4056
674,4773
632,3589
4323,33
2900,4528
354,901
1763,28
3019,2063
3434,1919
2272,3989
4697,460
3710,1946
3245,4768
2850,2246
1599,432
1412,21
2605,3464
2791,3286
406,1347
2486,1350
4060,3997
4210,1982
4044,438
1746,2843
4112,753
763,258
2443,3665
2127,1651
4919,694
3658,3828
1808,1001
115,540
4534,4283
3589,3588
1773,4705
4475,4876
4854,2045
3787,2840
154,1145
3958,3248
730,4553
3234,1230
3947,976
539,4988
915,1223
4521,829
3517,3243
965,161
1038,4328
4382,724
915,1852
4171,3493
114,4752
1546,3389
3523,1898
3280,944
2762,137
1461,1436
3048,1624
3908,3734
4070,1736
3879,1020
4720,4305
3226,24
856,597
3681,1466
3828,4598
3386,4193
2358,3965
311,1412
1633,4111
1920,235
548,4655
2068,665
1395,4866
990,2909
2625,4455
4004,1330
4470,4669
3656,3310
410,1208
3112,2494
686,2195
2844,2546
1712,2488
4058,4940
234,2484
4860,4371
4633,1963
3198,967
1350,4033
1643,1248
405,3802
2923,4516
2863,2770
2277,1812
3714,1963
2032,1892
2329,948
4706,1197
3159,4701
453,3265
4087,1099
1627,4629
4495,1306
570,858
1482,245
1621,1816
2736,852
1934,4252
3250,3398
964,1792
2299,2833
2724,1033
2828,1208
1288,3223
1103,3154
4258,1581
1013,1518
2712,2525
2390,4520
1501,331
3027,1846
2920,3898
3649,3138
109,2951
3759,675
2066,363
629,3360
4186,2377
2106,2244
1532,4920
4302,367
259,3666
2950,4960
2080,336
2792,2701
2620,2598
1488,4439
1305,456
1525,4777
2441,4585
1428,4056
4706,3859
2005,672
1889,3557
450,2464
3946,2021
85,41
880,226
1798,2501
2814,4590
20,3065
1931,2510
3039,91
3383,4606
3966,2905
1744,898
308,1031
1329,3127
4213,4736
1992,1798
1003,100
1978,4136
3721,2128
515,3723
3999,970
1110,2905
2548,1970
394,844
2983,4031
655,1569
863,2699
328,2278
38,91
1703,4062
2879,1250
4956,3647
4892,4280
42,2455
4095,752
4599,3292
4658,1478
1922,4076
2625,3084
3184,3674
4876,2919
2300,712
3225,3685
3525,4858
4884,3503
2938,4915
1486,2923
279,3384
1479,4085
4180,223
2326,3892
3543,3022
2151,2363
4051,4284
1722,224
3296,89
4187,3482
4396,4423
4188,2774
1725,1321
4835,919
3102,1303
2322,2177
2939,78
373,4507
2709,105
4418,4462
4666,2156
4586,2191
2405,204
4129,2448
4457,2788
4845,4351
778,1635
670,1973
1908,2292
3590,2018
1020,4716
2,420
3016,477
2263,1381
4971,99
247,4967
1639,2659
4161,4228
3185,13
198,1007
504,4023
2581,2765
2667,2882
2370,53
2299,2005
2295,3045
1203,3820
1468,808
4034,4474
1702,436
4884,4831
3556,3035
3896,4755
3056,1844
726,450
504,3968
1205,2280
3989,56
1749,1930
266,4600
4961,4962
1586,2691
2260,3278
4283,212
3598,2418
2319,4940
2719,2869
2988,494
4168,2067
3976,2940
4287,2919
4217,598
3416,4136
930,4969
1309,4236
172,3942
3422,4037
3298,1439
3147,3631
1724,4017
4869,617
2663,643
4385,3997
4393,1911
3189,2888
2472,2012
1373,2990
1218,3579
206,4342
689,390
3463,2116
2568,4672
435,57
799,2687
2520,1735
618,1395
134,1206
4978,3054
2682,1342
2281,247
4387,3344
3843,2927
3936,4958
4697,4050
4619,832
4664,1614
4387,3057
4304,8
2046,2008
3489,760
4796,3123
3682,3504
3393,1181
3651,1686
2865,2148
4153,1518
3891,3511
4601,4772
3225,193
3552,4575
3976,2330
647,2459
152,1098
2041,2345
492,4216
1158,2819
219,2336
3972,2773
1019,2011
3580,749
3919,1684
2112,3950
3234,851
2895,972
2498,1064
2020,1663
1632,4571
1540,1344
4910,1280
2580,2580
1383,2895
1046,3265
4617,3188
18,2568
4169,997
4616,4832
3110,102
1129,549
951,1773
3146,2000
853,3143
2602,4828
3118,4528
2387,224
1724,3142
4969,461
2268,4223
1363,965
1955,2514
3075,4268
2930,484
3498,3438
3686,1775
1090,4281
1584,3449
4112,4444
821,2400
72,4305
4572,3682
4491,444
3685,2676
2154,1327
154,83
535,4116
2862,2455
4520,3849
4556,2469
3167,900
3544,4204
537,3520
364,3874
230,3694
891,2556
4700,2992
4023,2696
1029,4138
1328,2354
2903,4225
4720,1687
788,4552
192,3974
856,4831
2580,4690
2232,1188
647,1653
3619,3423
3080,453
1324,549
2921,1729
1325,750
151,178
259,2460
84,1007
4052,3576
1864,3946
2359,224
3801,679
3743,4604
1085,1322
3811,4670
2763,2267
3874,3427
2841,1451
1806,1153
4971,3879
2621,2509
2840,4209
1587,3377
2392,3822
4985,1071
2945,3982
2867,3543
2004,4422
1115,3345
2450,597
3637,4717
2472,1721
4220,4312
2226,4635
3525,4649
3613,2602
3953,533
4652,2747
788,3841
4236,3164
4733,2320
3147,1424
1897,4469
4808,2310
4864,3813
4719,4385
2845,1870
2710,126
4867,2328
473,896
794,4026
2510,181
2303,2548
2350,3640
136,673
4284,432
2338,4131
3280,4635
4209,4222
1391,1991
537,1507
1100,2801
1368,3205
4383,3298
4358,1925
4717,1290
4057,2746
1960,3165
4954,2772
3707,1628
4519,16
4478,2763
2952,2832
1922,3030
2923,3191
1495,3833
954,1476
1027,4238
3454,4231
1876,4643
1505,583
3307,2369
4005,1209
661,4276
3689,4882
2518,4222
359,3363
62,241
1162,3560
1748,542
2391,3312
4202,2909
1074,2938
3918,3745
901,1955
3705,2074
3625,792
231,4432
4198,1021
1618,1394
2495,2888
2439,877
3261,2982
182,264
219,3084
4270,3548
3110,1641
1107,3078
2806,693
310,1114
4827,4287
4175,929
2026,4955
4121,352
4554,4092
3382,972
823,2871
2554,3846
3968,3423
731,1445
1895,2701
3707,4212
3778,1257
3179,1085
1388,3979
352,343
3674,1272
4264,1027
388,4745
1438,1356
698,1013
1395,3692
2991,954
359,921
2923,2491
96,1094
3690,2086
1723,26
2793,1532
4143,3373
836,4748
2723,3997
4178,3944
3004,3150
3324,3627
2704,3
1371,4453
2363,3380
885,544
4089,4355
91,1573
3481,3685
4181,4541
1804,4064
2829,781
185,819
3805,477
1724,1968
1200,1136
2622,4447
1453,2062
387,1979
2583,404
2566,2502
4360,1441
3081,2161
2567,3351
4177,422
1969,1981
2902,764
1700,1658
2875,3973
4758,384
1910,3184
1496,2449
3621,3327
4542,4494
50,360
4999,1937
2808,668
2531,1222
1331,247
3500,4110
3501,2852
518,3505
1237,921
2925,3124
3719,690
1003,538
1146,2320
658,4593
3967,2616
3614,1022
4398,2128
4135,723
3650,4781
3903,4359
4928,3387
2298,2998
3539,4906
2196,3192
3727,248
3072,31
2111,4710
2953,1500
1784,1112
454,2669
1985,2865
55,2276
3090,1249
2497,1092
2639,4756
480,1468
2459,1575
1665,1191
1851,2985
2786,2786
4847,2844
3096,3929
1115,2409
1505,3698
4170,4305
3606,1730
2164,240
4012,3169
3212,1830
4131,352
1878,4456
1492,2619
4736,2990
2227,2002
3823,3343
551,3529
4660,2897
4486,1807
922,2599
1485,989
4090,923
3918,3495
146,1261
3250,772
243,2442
2807,4924
754,3626
1894,870
1914,2542
4668,760
1662,4781
2774,2185
1881,4950
1863,418
254,4863
4746,1855
2668,3672
1143,2727
356,1107
892,3118
3811,441
156,2075
4535,288
4510,1893
2640,2491
2475,2348
4178,4115
4728,4772
1038,4861
633,3651
4060,3707
3523,1656
1476,1375
3128,3867
1974,1573
1247,4986
1280,49
4050,1344
2301,2413
309,671
4762,1931
3923,1781
3916,4520
1540,3590
3300,865
3460,4713
4226,434
4000,2595
4139,184
247,1021
3908,916
837,4263
373,3555
1570,1999
3884,2414
1902,1896
838,3386
2343,2214
895,3899
2771,222
4088,3439
625,4758
3832,541
3774,1983
4554,227
1571,1008
2108,4668
4821,3340
4965,3711
12,3547
594,1783
3210,4989
4496,4736
3888,2865
2131,1944
4132,2628
3276,994
2559,1957
3496,4746
2131,1762
1780,237
3990,1127
2887,3838
1701,144
4294,2000
1421,1603
2943,1414
1827,347
3455,1918
2891,4886
4510,3848
1189,2997
476,1505
4730,2291
2603,4201
535,3123
1658,2673
3746,633
1404,1796
4126,4927
975,4617
3369,1550
209,795
35,1964
1336,2827
1468,4843
1226,4340
3890,3300
2449,1094
4894,1746
593,3794
3993,3661
1510,3061
3626,347
2855,2258
4010,563
2489,3078
1348,2139
286,342
1146,4443
966,4702
479,2825
2502,702
41,1851
4990,1806
3486,1712
3193,4472
2923,4733
1435,279
693,610
1051,2712
1600,2627
1097,3439
2236,269
3648,2336
4803,2058
324,3743
2739,2871
1663,1913
3997,1548
2106,4633
3513,4782
4236,1760
1347,3097
3995,2173
3048,463
403,4114
4118,2294
3390,3113
3208,2599
1733,2929
3642,2992
4006,4714
2601,401
779,4604
4401,4552
3310,4113
2781,1840
4787,2100
