IdR,IdP
4299,1101
1832,234
4391,2705
2803,3280
12,1931
3669,4879
774,2954
2573,897
1218,4618
3000,3098
1002,31
2683,1932
2389,1307
4484,493
3189,3532
4059,2108
4360,574
3463,1236
3605,4698
4856,2038
3645,4337
4452,504
1662,209
2937,739
4997,104
245,1153
2712,561
2694,799
812,3149
2645,2092
1973,933
2140,4112
3226,2981
298,1617
1969,3680
3584,1426
4598,2483
310,2374
3950,2190
79,3042
3175,1429
1336,540
2116,2372
4571,3239
1971,2467
174,1538
4641,4375
4620,2080
541,4535
1272,3055
3816,4440
4989,1991
4234,1444
4347,695
1798,1530
1046,4230
1468,412
3812,4667
2838,1806
400,3981
4720,2799
4336,1528
3338,3860
117,2547
1950,3002
2713,2202
353,1597
495,4652
293,4397
4434,4249
1784,4068
2346,4921
3950,4350
1217,4509
722,2065
4552,4201
4939,416
2896,1713
3587,1612
1594,1410
1192,3782
19,3253
517,2999
3262,2025
193,4906
2154,2394
4384,4829
4444,1848
3951,4680
3482,3622
1290,385
3197,2289
1606,3490
3218,2507
1765,936
734,395
1528,176
3229,4934
4730,2177
4396,4664
1325,4687
4735,852
4885,1286
1251,2635
3189,2079
1886,2001
3382,2846
3217,3297
481,1396
964,2195
3436,960
3923,3193
3388,2492
12,953
712,4549
1538,1196
1622,2563
148,1358
253,3997
2108,4479
1705,50
1589,1190
4554,4058
2192,4347
58,2420
4576,3162
3338,107
1954,1131
2000,3094
4446,1516
608,4544
1842,761
266,3726
1043,1108
1919,4564
1558,3336
4519,780
3194,119
4733,840
3859,4111
2074,4805
4639,4515
4292,4597
3466,2330
406,412
4231,152
3129,1067
862,1262
2824,3538
373,1020
1385,2265
3758,1755
4480,1036
163,2519
962,3484
4925,2191
1475,73
2260,4707
1331,2201
2221,3022
1402,40
2514,514
1109,2605
2397,482
3037,1149
2580,220
2673,4718
614,3363
522,3793
2853,4222
1206,3237
4375,3734
1879,1921
4384,2326
1955,4694
2392,3030
2928,708
2142,1881
3437,4957
3568,2568
3089,2649
1670,1817
4298,4912
1291,4394
881,4547
2167,1889
3183,473
4975,1378
2568,81
942,3064
1916,3316
4736,2700
1407,3445
3524,1559
292,3410
4088,3445
254,393
4731,2595
3546,1606
3897,1408
3023,4650
2585,2100
4777,4708
368,1404
2119,1046
1732,3781
525,3546
155,3305
3791,3650
4411,254
2474,1972
1325,90
21,3511
1262,4679
805,1747
4004,2870
2795,668
348,3075
2384,2865
4741,2013
3014,2082
3913,996
230,1221
4538,399
2607,4875
1782,4695
2586,3299
4128,1422
3737,1106
2704,3844
859,3364
2446,4071
4348,1223
4914,4116
2365,1107
532,862
3113,1568
3552,1458
168,3922
1785,4732
87,3554
4640,2660
4787,4537
4377,1801
4594,2544
4320,3125
2111,4307
3135,1555
4134,1941
2134,3593
2205,4121
1615,2706
1904,3404
3339,4467
4686,2551
3209,3410
4814,3953
1057,2449
279,1699
1651,3407
3714,1547
1717,4469
849,660
4728,4222
4041,4206
4392,4075
1800,3549
2240,1248
4488,4881
1309,280
1792,4295
3708,3865
3041,4166
3552,4875
1511,1592
2814,1450
4126,2304
4805,4213
3485,4801
3507,795
2950,467
4699,4487
3310,4005
561,4137
3035,4342
1007,3443
2370,466
322,3627
2954,3223
91,2397
3191,194
2845,506
2156,1753
121,2299
4575,822
2264,2970
3371,3694
3811,4768
778,2074
3336,3627
1061,3883
101,1434
1312,2189
217,3324
2881,543
4384,2340
236,3357
4249,1456
3539,1283
2426,1745
4207,3451
101,3755
4373,3548
4439,4701
2045,1701
3357,4465
1520,2446
1601,1280
4141,785
2311,4074
102,1352
1097,215
1496,4955
3298,729
3949,2358
2315,3172
1085,660
4956,4627
1355,4367
882,4468
86,3399
2071,4575
1729,2198
1005,3856
855,1606
1716,1394
4622,366
3245,2981
1268,4784
3254,263
2241,773
1577,2278
2467,3713
910,3354
4159,2262
258,4572
2805,2189
3018,4663
29,2986
1011,4142
204,1874
323,3430
2973,477
3931,2946
2611,1195
2005,4693
2478,1650
939,1317
3877,3726
4065,3786
4868,1299
467,1721
4925,4382
1963,1632
2508,2187
38,3740
3102,1602
1333,3886
725,854
2503,3098
577,2393
2325,611
933,1137
3991,3995
3401,2786
2029,361
3946,4071
2717,1197
1631,1284
1629,4580
1337,2124
1290,3878
4242,3081
3849,3124
466,4738
1319,4176
38,4229
3441,646
2207,2467
2330,2802
30,1986
2868,3391
1008,3588
1712,3839
2734,2786
1085,103
4236,2075
2469,3175
1091,4346
540,3839
3808,1871
1507,2213
2136,4976
3000,279
3587,4140
3839,700
4053,1055
4027,857
247,1613
2771,770
208,1489
2480,3262
571,1572
1626,2019
915,4221
846,2173
1288,3172
1733,2791
3215,4931
2221,166
1123,1361
3004,928
1275,4644
824,55
2503,535
10,2313
4694,3638
1151,832
1304,767
1729,2070
3466,2065
2526,1389
1333,2571
4398,3311
4285,2667
4185,1644
4830,1276
3417,1128
2550,2733
4288,396
1803,3201
772,1259
1012,1244
3892,1262
328,3032
301,1969
4519,3801
1822,1789
856,2749
672,2888
3395,1362
1889,2957
386,1067
4466,3641
4815,974
3459,3138
4196,978
1608,4421
1958,4689
4689,4939
3578,4380
2700,1490
4445,2175
2689,3216
1695,2603
1076,1732
3426,4993
2261,4077
3641,4600
2203,2921
3356,1203
1910,309
1612,3136
3272,2356
3018,3978
2308,2952
582,4338
1012,2624
3851,1856
1719,1102
3562,1903
4793,107
4672,4619
2508,4387
4831,4679
4016,1626
645,309
1273,2634
2751,4205
4492,4776
192,589
2221,2421
3764,2377
4716,1747
3157,2745
3356,332
587,2867
4090,787
1887,3499
4027,867
3874,2073
2421,3351
1971,2284
1768,4246
779,38
4686,661
1557,1414
3651,1687
2210,2379
2013,3297
405,2735
1013,998
2064,3262
2007,1549
2799,808
4913,600
378,3946
1449,1818
370,4918
4354,896
4561,884
2768,4371
187,4358
2245,4861
1649,3992
1267,658
429,4811
4465,3309
2649,385
3321,3299
3505,3277
60,2420
3771,2043
2472,4238
1440,3586
2774,147
628,1477
4341,2941
1969,3074
4548,2396
3529,935
1363,484
2568,1275
3391,3945
2538,938
4375,3232
2178,2198
1504,197
2174,2494
378,2031
1855,3554
2759,2632
4244,3000
1671,4056
870,1934
3108,3861
4769,2321
3597,1205
1852,3718
104,3459
2076,1201
2134,4101
3260,498
2304,4371
3453,411
1654,2946
4178,2945
1884,569
1523,367
1672,4024
4717,3529
560,2624
1379,2903
2257,3023
2258,4198
4244,2846
268,4656
3059,1262
1172,4538
4900,2576
1717,4947
3078,1265
2312,2183
4239,3327
1893,636
702,1813
515,4865
10,4371
2795,2392
1881,2611
2026,4667
3865,4167
1655,2662
686,1669
2760,2289
4491,2154
2775,2907
2727,2612
347,992
1027,2095
893,4652
1155,670
3109,1240
145,66
3078,768
562,375
3015,239
2927,2540
4361,72
4486,3833
3371,4658
713,3169
4470,4723
4947,1945
3725,4646
3929,4360
669,1420
3533,2157
115,3801
3395,2848
3608,2395
4510,2097
1634,4701
1566,2138
4827,1842
3398,636
1983,1400
1490,3554
3319,1460
1761,3655
3085,2635
134,4130
2080,4677
1888,4680
2924,2980
3378,1888
1199,4532
608,469
2066,1089
845,1460
3754,3411
3637,2097
3570,2737
225,513
1185,2815
4955,3554
3341,2834
4187,1393
141,1755
3439,948
525,424
4120,4764
4933,4238
3530,2864
4443,534
631,4872
497,612
1871,4435
3040,367
3206,2010
3503,1792
3318,1928
1670,4164
2972,3715
1677,832
4799,244
3463,971
1677,3340
4846,1930
3721,967
3376,963
4038,777
2509,1316
407,2524
3746,4403
2142,3753
971,509
1631,305
1168,4307
1513,4457
4790,1530
4323,2025
698,361
4971,36
3971,4330
861,2455
4014,801
1678,379
1277,4904
763,567
4158,2601
3537,4813
424,3509
2972,3428
1992,2991
1468,2602
927,3870
1976,3093
4544,1329
266,3637
2978,3908
3927,4239
4999,2368
4846,2463
551,373
1827,2857
1176,2608
4696,2716
895,17
2147,1024
650,2873
555,4520
4834,4443
73,2391
3302,376
794,4085
3093,3880
4773,2607
3025,2858
406,4480
3695,2371
94,2794
4625,188
3892,4058
2546,1769
2719,3716
3195,2491
1529,3142
2963,1385
3067,2979
1673,426
4638,4535
4228,3582
3946,238
2718,4850
3363,4759
2667,3721
4513,2446
4693,2885
770,1489
1403,3537
179,3222
3473,1172
4683,1546
2594,1861
3883,1184
377,4388
2758,3589
3740,1621
2307,3112
3449,4900
3625,3944
281,4548
4924,2654
3854,1511
4521,4119
209,4567
2487,1893
2919,1487
2277,1999
737,4312
3474,150
69,3998
4768,3907
3441,1298
2515,3348
3582,3258
1919,2967
2890,4346
3194,823
1523,4131
515,207
287,3230
1875,877
990,2289
1728,3036
1146,3406
2093,849
1841,3545
3244,4254
1966,3618
563,2797
939,4323
4787,2964
911,645
4434,1655
3228,3472
4801,4156
4702,4643
634,94
2488,3348
259,4218
1151,4861
3491,4487
3424,707
4230,4968
2940,2215
1394,2439
531,1501
3167,1598
4401,2800
3084,1141
1793,298
4184,702
1403,3150
1886,2771
2919,4430
2758,4375
31,2499
2789,883
3582,4511
4471,2322
1794,3736
1546,138
2671,892
2367,1483
4526,3977
1509,2137
3336,3507
859,3244
964,2784
4296,4638
4276,2834
3964,4210
2056,729
1809,2771
4317,1004
1799,845
1830,4672
3652,2295
2928,4487
4760,4564
3721,4668
1651,4980
3476,944
3893,4795
62,3719
3076,100
123,310
63,62
4673,2135
2975,2894
3137,4856
635,4806
2701,2927
1172,848
510,3343
361,3193
2213,197
590,905
4009,4750
2998,1150
2162,2577
849,254
594,2010
431,807
3820,1586
3872,1892
2067,560
2405,3367
543,3883
3229,4307
3913,4273
4282,300
1586,2159
4040,267
1659,1216
1365,3439
362,769
830,1150
633,3981
3609,4217
784,1063
2189,3587
2865,3582
2453,2041
1842,3219
1198,2557
1590,1422
117,287
4668,899
4080,1803
4945,136
3488,687
827,201
3531,3586
1429,4544
1027,522
2162,4098
4131,3358
2793,4317
391,976
1092,1644
4449,3078
4780,3182
1884,2039
1067,2640
2027,1519
1927,2866
3782,1758
2543,441
3705,1303
4729,2125
1966,3351
3386,1219
4397,644
4564,1893
1343,1753
3871,756
2661,4542
1377,773
2941,4643
4341,4753
66,1237
2266,2546
761,3044
2069,615
1296,2037
1288,258
4619,3851
4279,2251
514,2308
1404,37
1512,3063
401,329
1441,895
3345,3201
3819,2840
3116,2202
3457,2438
1851,987
2997,1752
2853,903
1117,1598
4728,3123
4348,3330
2614,616
2168,2258
3897,1430
3290,271
4622,2437
4049,1591
4043,2424
52,2645
2674,1986
1952,227
204,1413
1571,3598
3016,2106
4027,3647
2093,3656
1063,4896
4495,1133
4595,4958
1748,2636
3178,1069
2227,1503
3918,1428
1193,4114
4205,4997
676,627
1887,1492
1504,496
121,4515
4960,1580
1602,3125
3762,4390
3096,2808
4304,329
2833,2697
2481,2232
2820,2692
888,2335
4645,3466
1687,4584
1530,2370
1215,1180
646,1534
3080,2977
3368,2101
1361,4761
160,4642
1368,3499
665,2915
4255,1038
2011,358
648,2860
1698,1867
4362,1490
1987,857
3793,1769
250,693
1913,2990
2489,3344
2063,3262
1500,3751
4452,3015
3734,27
2015,1187
4323,2997
4458,1939
2433,4728
2697,2992
1448,770
3616,3257
3927,1782
3880,1397
2968,3627
2129,4144
1552,4225
3026,624
2975,4027
1942,1403
777,2970
1435,2509
685,193
2285,1276
3812,161
2418,3976
136,1805
4653,3544
2169,4984
477,1253
3961,779
618,4355
3030,3203
4020,4457
3851,1025
405,298
3006,2472
524,4726
3563,300
1661,4035
4536,4411
1778,4965
2437,4103
3403,4937
2249,75
1517,4248
855,4783
2286,1168
50,536
406,3703
1315,4860
3259,1082
2579,658
2388,1898
3881,1920
988,1104
4533,4669
2633,2871
4342,1079
4271,4376
3887,989
3025,2504
2850,408
1254,1680
256,879
3196,2809
1390,2417
2775,2368
245,1058
47,2270
797,3382
2797,4311
192,108
4390,396
1566,2875
3179,4826
3882,1816
797,4005
2849,2596
1551,4895
4317,3011
456,1584
209,3780
917,131
163,786
166,4199
3748,4295
896,524
1495,209
884,3660
343,93
1070,1233
1117,861
1414,3374
1077,650
3411,1005
4551,3857
2046,2446
4034,644
3877,1711
3204,3678
4499,894
4476,1029
2953,720
2577,475
3403,1154
2235,1104
2328,3849
3883,4982
1067,1789
581,546
845,1424
1357,2466
2758,1866
2080,2545
4349,2563
3988,115
366,3434
277,565
875,1601
347,139
357,982
326,4333
3760,3908
1398,4773
3793,1906
3245,1977
2628,1264
905,4582
1190,2504
4811,4201
1313,4402
751,863
2637,1234
4741,3577
1031,1596
1105,2529
3342,719
534,4899
2066,3165
836,3041
494,4129
4380,4611
4478,2582
3503,719
3657,480
169,4463
4345,325
4114,3699
210,3880
1171,4906
3869,666
2126,655
4558,4344
1149,3053
4782,4789
2931,2467
4683,1494
649,1185
672,1017
548,1204
3133,3216
1853,4818
2334,1614
3902,4677
4838,2024
1189,2237
197,384
1095,3770
3683,2205
3625,4471
208,367
2153,3022
720,359
3314,24
2988,487
4943,2682
1509,2221
3786,4365
312,2276
3878,1610
1007,4831
537,4176
1764,4577
1162,1684
3990,3206
1980,2190
3475,164
848,3253
2482,3155
82,3527
889,1547
2935,2117
4315,1115
491,2786
803,2207
410,564
4598,4375
3735,1617
4533,4933
352,4782
1324,2131
4757,592
813,1126
2205,708
1423,2279
1886,178
1082,3264
1522,699
68,1817
485,3135
1581,2699
1833,4559
3031,1859
2998,3700
4628,3600
111,4898
649,2247
4777,2793
1603,161
2536,949
451,3935
835,3425
2001,2452
4926,2914
4260,140
3372,2845
691,2652
1110,3764
2159,2499
659,4340
789,1799
1265,2938
847,1576
2887,3446
266,4322
3545,4933
2998,1043
223,3988
691,2399
210,1661
2814,2504
270,3266
3935,4770
936,1163
807,1126
3723,213
669,1159
3354,4150
120,1358
3694,4289
2962,4250
2331,1498
542,2907
3234,313
729,664
1522,708
3031,113
4188,3128
2659,2164
631,2864
2290,246
4577,4686
3799,1471
1168,136
1178,3936
2023,2840
2902,2574
1832,2695
4570,2847
466,3710
961,3674
3773,4726
4227,2963
4278,1307
1962,635
1773,858
2066,3507
3633,1341
1941,3117
3340,3675
323,3295
3095,2616
4757,3064
2578,4246
2345,3453
1373,1139
2163,1872
3219,3382
4942,1313
1038,4036
488,4484
3572,3752
2508,4649
4267,4470
3120,453
2461,572
3946,2381
1796,1470
2586,3107
4987,1942
544,2557
478,74
3616,2855
3722,1509
4443,1870
1186,2042
4001,1768
3665,3181
1145,2540
184,4996
1961,2255
5000,2615
826,4828
1889,1528
4020,4069
1664,1369
575,2367
188,1380
137,1302
4275,3705
2087,4916
2290,4276
3538,2098
4298,293
994,1092
2141,936
3478,3540
3482,1371
1483,3869
4418,309
1922,2446
971,489
3931,4184
4464,1122
1849,3627
2916,2838
3501,2983
2344,2215
4020,3610
3877,657
904,2962
4843,4814
171,2709
3748,4909
386,1252
2868,2284
2510,4661
520,1862
4579,1476
3508,1386
2789,1506
3304,1601
2406,3410
2287,293
3142,3011
1690,2390
2469,3886
380,4348
3001,4438
1260,3111
1218,586
4204,3327
623,1547
4878,2625
3375,3262
3721,1833
372,2710
4460,2045
1162,73
606,988
4447,2426
1820,2305
740,1854
1839,3653
2001,1289
4192,1327
3191,3683
482,4636
94,3044
2898,2893
2036,760
1534,3442
2675,4757
3137,3795
3259,776
274,2678
3584,3567
1090,89
738,3389
3848,4586
4810,1739
1267,1109
1035,930
1550,4531
1627,391
4045,420
4229,3626
1919,4180
2186,233
923,323
1486,2261
94,3642
80,4299
2551,3772
4662,4424
3677,1525
3459,3247
2033,395
1979,38
989,2709
4510,1977
2147,2199
3745,2837
938,2133
4417,61
1433,868
4596,1150
3677,3849
595,4970
4301,2500
1373,1733
1265,109
1124,712
3652,4035
898,969
2561,1315
4728,688
2059,78
1759,1477
127,3793
2356,4486
4280,225
4289,4436
2860,1017
4452,3359
3382,4437
4786,4996
3649,141
4285,3260
1523,1420
3880,1895
2612,1092
3053,1694
2871,2550
483,3553
1966,4040
1120,784
3968,476
2171,1961
3621,1136
3683,2624
1160,1545
4421,4329
3453,4526
3921,529
3381,1058
1164,1384
1608,2288
3792,4540
1837,3477
961,4298
4609,2723
2393,625
3362,330
348,4934
2566,3418
4624,2478
1214,696
1546,3151
3622,610
3547,2073
610,4120
1482,3438
4219,1550
4224,4492
4213,4796
3642,1509
4167,1675
1622,2003
2365,3004
1034,2746
4661,2500
412,3505
2178,2477
4723,4163
1547,4906
855,3567
730,2382
4547,3875
140,2869
2339,904
2616,219
1324,2155
1073,3728
2849,4628
601,3836
922,1407
4898,457
2603,1911
3815,3039
2475,406
1263,2515
1078,3406
1937,4848
4542,1239
1116,3759
4680,281
553,3755
2373,144
4543,768
3747,3271
4758,1170
2981,838
302,500
4858,501
552,2300
4696,2657
2185,2471
292,3559
501,2593
3755,97
3944,499
4416,3104
1507,2533
4284,2153
3406,1214
2849,460
2785,2970
3109,3726
509,3385
3044,4369
2408,1436
538,4671
2610,1508
2853,4748
4007,2933
4742,3708
1046,3795
2871,3055
2013,180
3638,184
4872,4619
3040,1174
550,175
3345,1247
2145,2552
2671,4721
1176,3577
2490,1025
3588,2376
3765,865
337,2820
2049,3647
4141,1705
4736,1203
629,3739
3636,756
891,2784
3826,3550
1200,4448
3352,3225
577,2781
3035,1502
53,683
4238,1810
2008,3528
4849,3956
2259,1760
350,2427
619,65
2654,4904
1240,1102
877,1776
4481,1173
4171,890
1635,179
2734,941
1247,5000
1083,1259
577,4203
4015,2831
3613,817
1581,1917
1088,1335
4587,1849
2895,3366
4268,631
746,1100
4793,3211
1589,461
3682,3268
924,2296
4606,4896
3162,2887
273,3666
174,2258
4962,1211
3475,1235
4221,4849
292,4036
4983,3364
2708,4018
2636,1690
3513,670
195,1860
4321,4478
4715,3056
994,180
2473,4159
2529,1572
1490,3075
3603,741
1028,1026
564,4456
4536,1630
3848,383
4136,21
3198,1474
4077,4912
2039,2970
1589,1561
4681,1478
4938,4657
2770,4438
2116,1452
3779,4169
1779,4508
1824,2429
3218,2854
1900,1827
4522,2016
1783,704
803,881
2866,4884
3826,4523
1718,3363
1142,1394
340,4694
3808,2804
1765,2319
927,3684
2653,2662
344,3089
615,3203
4109,1439
3188,3643
1129,2550
364,1392
1793,2143
4192,888
2678,3352
2944,30
3448,2269
1302,4895
4534,1012
2109,22
2738,1962
1729,214
614,2624
2689,3550
963,3472
4861,1207
1126,3836
2540,4953
3424,980
3665,3241
4461,4810
746,1325
317,3979
887,4839
2317,1806
1192,1043
992,497
2116,4002
1707,2309
1819,3140
2445,4431
4681,1132
4513,3662
2980,4219
788,4903
3707,3987
1543,1149
2193,2502
1511,2571
4438,3107
1053,2824
1487,2935
4311,3581
4570,902
1808,4372
1054,4246
2612,3662
2563,1771
3158,3663
2509,2832
2166,867
482,3187
1164,124
651,2238
4391,2086
144,1947
4702,3262
946,1625
4510,3361
4595,42
1538,1052
4969,1056
4468,3643
3089,754
1189,1864
907,764
2012,3348
3205,3948
1573,2669
4518,2553
2354,4725
1526,2146
1847,4728
4446,2593
2499,2742
4822,4054
2588,2135
3647,1554
2257,4452
648,1839
1968,1919
364,2545
428,1250
4087,4770
3817,1331
3333,4340
3290,230
4903,4290
836,1452
1022,707
3979,1678
1577,1078
857,226
2383,3730
4734,4988
3666,1479
2172,2077
1336,26
1508,1101
2717,3329
1183,3837
3409,2798
177,2781
3598,3579
385,3031
1963,2400
3506,4057
351,3190
3431,2077
1767,2629
2759,4418
1429,2043
3371,4724
2546,939
2863,3866
2261,814
3242,2532
780,1657
2025,2364
638,1593
590,1618
1482,845
32,1226
704,3314
46,961
843,240
4274,594
4445,326
533,4702
