IdC,type_aliment,nom,allergene
541,Viande,Canard fumé #114,Moutarde
542,Épice,Épices orientales #12,Aucun
543,Légume,Navet confit #708,Aucun
544,Céréale,Épeautre #69,"Fruits à coque, Arachides"
545,Herbe,Thym sauvage #230,"Sulfites, Céleri"
546,Épice,Épices orientales #777,Moutarde
547,Herbe,Romarin #240,Sulfites
548,Épice,Poivre long #373,Aucun
549,Légumineuse,Lentilles du Puy #864,"Gluten, Arachides"
550,Herbe,Romarin #982,Gluten
551,Fruit,Verjus #20,"Soja, Sulfites, Fruits à coque"
552,Champignon,Truffe noire #280,"Gluten, Sulfites, Céleri"
553,Viande,Agneau rôti #541,"Gluten, Céleri"
554,Champignon,Truffe noire #192,"Sulfites, Gluten"
555,Épice,Safran #608,Sulfites
556,Fruit,Verjus #78,"Soja, Arachides"
557,Céréale,Épeautre #326,Aucun
558,Légume,Chou frisé #951,"Sulfites, Gluten"
559,Fruit,Verjus #663,"Sulfites, Soja"
560,Viande,Canard fumé #966,Céleri
561,Champignon,Truffe noire #265,Aucun
562,Fruit,Verjus #74,"Soja, Sulfites"
563,Herbe,Thym sauvage #410,"Sulfites, Céleri"
564,Champignon,Truffe noire #491,"Gluten, Céleri, Sulfites"
565,Viande,Agneau rôti #268,Aucun
566,Légume,Navet confit #760,Lupin
567,Viande,Agneau rôti #590,Céleri
568,Viande,Mouton braisé #526,"Céleri, Oeufs"
569,Légumineuse,Lentilles du Puy #752,Lupin
570,Épice,Épices orientales #903,Aucun
571,Herbe,Romarin #824,Aucun
572,Épice,Safran #594,Gluten
573,Viande,Agneau rôti #161,Sulfites
574,Épice,Poivre long #23,"Céleri, Gluten, Sulfites"
575,Viande,Mouton braisé #324,"Céleri, Moutarde, Gluten"
576,Légume,Navet confit #137,Aucun
577,Épice,Safran #644,Aucun
578,Herbe,Thym sauvage #484,Aucun
579,Épice,Poivre long #7,Aucun
580,Épice,Safran #59,"Sulfites, Gluten"
581,Légume,Navet confit #935,"Sulfites, Gluten, Soja"
582,Légumineuse,Lentilles du Puy #778,Aucun
583,Épice,Épices orientales #324,"Sulfites, Sésame, Céleri"
584,Épice,Safran #258,Aucun
585,Céréale,Épeautre #275,"Arachides, Soja"
586,Légumineuse,Lentilles du Puy #650,"Céleri, Arachides, Sulfites"
587,Légumineuse,Lentilles du Puy #846,Aucun
588,Fruit,Pomme sauvage #229,Arachides
589,Herbe,Thym sauvage #41,Céleri
590,Légume,Chou frisé #404,Céleri
591,Viande,Canard fumé #249,Gluten
592,Fruit,Pomme sauvage #537,Fruits à coque
593,Légume,Navet confit #809,"Céleri, Gluten, Moutarde"
594,Légumineuse,Lentilles du Puy #545,"Gluten, Soja, Lupin"
595,Épice,Safran #936,"Moutarde, Céleri"
596,Fruit,Pomme sauvage #321,Fruits à coque
597,Céréale,Épeautre #32,Gluten
598,Fruit,Verjus #937,Fruits à coque
599,Céréale,Épeautre #906,"Fruits à coque, Lupin"
600,Viande,Mouton braisé #8,"Céleri, Gluten"
601,Épice,Épices orientales #721,"Sulfites, Sésame"
602,Produit laitier,Fromage affiné #869,Oeufs
603,Fruit,Verjus #359,"Fruits à coque, Soja, Arachides"
604,Légumineuse,Lentilles du Puy #530,Aucun
605,Céréale,Épeautre #946,Aucun
606,Poisson,Brochet en gelée #938,Aucun
607,Herbe,Romarin #514,"Céleri, Gluten, Sulfites"
608,Viande,Mouton braisé #96,"Céleri, Sulfites"
609,Fruit,Pomme sauvage #530,"Sulfites, Fruits à coque"
610,Herbe,Romarin #855,"Sulfites, Céleri"
611,Légumineuse,Lentilles du Puy #796,Gluten
612,Épice,Poivre long #45,"Gluten, Sulfites"
613,Épice,Épices orientales #28,"Sésame, Moutarde, Céleri"
614,Légumineuse,Lentilles du Puy #145,"Lupin, Soja, Sulfites"
615,Épice,Poivre long #218,"Céleri, Moutarde, Gluten"
616,Viande,Venaison #346,"Sulfites, Oeufs"
617,Céréale,Épeautre #435,Lupin
618,Poisson,Carpe dorée #765,Poisson
619,Champignon,Truffe noire #65,"Sulfites, Gluten"
620,Légumineuse,Lentilles du Puy #281,"Sulfites, Soja"
621,Légume,Navet confit #773,Aucun
622,Épice,Poivre long #843,Céleri
623,Herbe,Romarin #284,Céleri
624,Céréale,Épeautre #212,Aucun
625,Céréale,Épeautre #423,"Fruits à coque, Soja, Arachides"
626,Produit laitier,Fromage affiné #551,Aucun
627,Épice,Épices orientales #768,"Céleri, Gluten, Moutarde"
628,Viande,Agneau rôti #757,Moutarde
629,Fruit,Pomme sauvage #498,"Sulfites, Soja"
630,Herbe,Romarin #351,Gluten
631,Poisson,Carpe dorée #743,Poisson
632,Herbe,Thym sauvage #568,"Sulfites, Céleri, Gluten"
633,Épice,Épices orientales #856,"Sulfites, Gluten, Sésame"
634,Épice,Épices orientales #849,Gluten
635,Poisson,Carpe dorée #262,"Sulfites, Moutarde"
636,Produit laitier,Fromage affiné #694,"Oeufs, Lactose, Gluten"
637,Viande,Agneau rôti #331,Oeufs
638,Épice,Safran #169,"Gluten, Sulfites, Moutarde"
639,Viande,Venaison #948,Aucun
640,Légume,Chou frisé #466,"Céleri, Moutarde"
641,Épice,Poivre long #287,Aucun
642,Légume,Navet confit #520,Sulfites
643,Produit laitier,Fromage affiné #739,Aucun
644,Légumineuse,Lentilles du Puy #608,Aucun
645,Épice,Épices orientales #515,Moutarde
646,Viande,Mouton braisé #923,Oeufs
647,Légume,Navet confit #981,"Soja, Sulfites, Lupin"
648,Légume,Chou frisé #113,Lupin
649,Légumineuse,Lentilles du Puy #580,Aucun
650,Herbe,Thym sauvage #90,"Gluten, Sulfites"
651,Herbe,Thym sauvage #789,Céleri
652,Légume,Chou frisé #121,Sulfites
653,Légume,Chou frisé #372,"Lupin, Moutarde, Gluten"
654,Épice,Safran #620,"Sésame, Moutarde"
655,Champignon,Truffe noire #698,"Gluten, Sulfites, Céleri"
656,Légumineuse,Lentilles du Puy #834,Aucun
657,Légume,Chou frisé #875,"Sulfites, Lupin, Gluten"
658,Herbe,Thym sauvage #534,"Gluten, Sulfites"
659,Fruit,Pomme sauvage #914,"Soja, Arachides, Sulfites"
660,Fruit,Verjus #613,"Sulfites, Soja"
661,Viande,Canard fumé #197,"Sulfites, Moutarde"
662,Légume,Chou frisé #165,Aucun
663,Épice,Épices orientales #925,"Sulfites, Sésame"
664,Céréale,Épeautre #676,"Soja, Fruits à coque, Lupin"
665,Épice,Épices orientales #874,"Sulfites, Moutarde"
666,Viande,Canard fumé #951,"Gluten, Sulfites, Céleri"
667,Épice,Poivre long #36,"Moutarde, Gluten"
668,Viande,Venaison #711,"Gluten, Sulfites, Céleri"
669,Fruit,Verjus #621,Aucun
670,Viande,Venaison #925,Aucun
671,Épice,Poivre long #891,Aucun
672,Champignon,Truffe noire #995,"Céleri, Gluten"
673,Épice,Safran #434,"Sulfites, Moutarde"
674,Viande,Canard fumé #990,"Oeufs, Céleri, Moutarde"
675,Herbe,Thym sauvage #17,"Céleri, Sulfites, Gluten"
676,Poisson,Brochet en gelée #118,"Gluten, Céleri, Moutarde"
677,Herbe,Romarin #711,"Gluten, Céleri"
678,Légume,Navet confit #599,Céleri
679,Épice,Épices orientales #948,Aucun
680,Légume,Navet confit #720,"Gluten, Sulfites, Céleri"
681,Légumineuse,Lentilles du Puy #992,Arachides
682,Épice,Poivre long #669,Aucun
683,Épice,Épices orientales #207,Moutarde
684,Fruit,Verjus #888,"Arachides, Fruits à coque"
685,Champignon,Truffe noire #92,Sulfites
686,Viande,Venaison #793,Aucun
687,Épice,Épices orientales #251,Sulfites
688,Céréale,Épeautre #654,"Gluten, Arachides"
689,Herbe,Romarin #135,Aucun
690,Herbe,Romarin #131,Sulfites
691,Champignon,Truffe noire #330,Aucun
692,Herbe,Romarin #576,Céleri
693,Légume,Navet confit #528,"Soja, Lupin, Sulfites"
694,Légumineuse,Lentilles du Puy #452,Aucun
695,Herbe,Thym sauvage #499,"Céleri, Gluten, Sulfites"
696,Épice,Safran #449,Aucun
697,Légume,Navet confit #681,"Gluten, Sulfites, Lupin"
698,Épice,Poivre long #885,Aucun
699,Épice,Safran #206,Céleri
700,Champignon,Truffe noire #314,Céleri
701,Herbe,Thym sauvage #484,Sulfites
702,Épice,Safran #236,Aucun
703,Poisson,Carpe dorée #856,"Gluten, Moutarde, Sulfites"
704,Fruit,Verjus #414,"Sulfites, Arachides"
705,Herbe,Thym sauvage #178,Gluten
706,Légume,Chou frisé #490,Sulfites
707,Légumineuse,Lentilles du Puy #543,Céleri
708,Légumineuse,Lentilles du Puy #23,Aucun
709,Poisson,Carpe dorée #635,"Poisson, Céleri, Gluten"
710,Champignon,Truffe noire #558,Aucun
711,Épice,Épices orientales #900,"Sésame, Céleri, Gluten"
712,Épice,Safran #945,"Sulfites, Moutarde, Céleri"
713,Épice,Poivre long #791,"Gluten, Moutarde"
714,Viande,Agneau rôti #791,Aucun
715,Céréale,Épeautre #530,Lupin
716,Légumineuse,Lentilles du Puy #595,"Soja, Lupin, Arachides"
717,Légume,Navet confit #122,"Sulfites, Soja, Lupin"
718,Champignon,Truffe noire #105,Aucun
719,Légumineuse,Lentilles du Puy #922,Gluten
720,Herbe,Romarin #527,Gluten
721,Poisson,Carpe dorée #958,Aucun
722,Épice,Safran #581,Aucun
723,Légume,Navet confit #847,"Moutarde, Soja"
724,Légumineuse,Lentilles du Puy #873,"Arachides, Sulfites"
725,Épice,Safran #756,"Sulfites, Gluten"
726,Céréale,Épeautre #264,"Fruits à coque, Soja, Lupin"
727,Épice,Safran #375,"Gluten, Sésame"
728,Épice,Safran #492,"Gluten, Sulfites"
729,Légume,Chou frisé #317,"Soja, Sulfites"
730,Légume,Chou frisé #119,Aucun
731,Légume,Chou frisé #609,"Sulfites, Gluten"
732,Herbe,Romarin #656,"Sulfites, Gluten"
733,Légume,Chou frisé #647,"Céleri, Soja"
734,Légume,Chou frisé #426,"Lupin, Moutarde, Gluten"
735,Viande,Agneau rôti #573,"Sulfites, Gluten, Oeufs"
736,Légumineuse,Lentilles du Puy #693,Arachides
737,Épice,Épices orientales #337,Aucun
738,Viande,Agneau rôti #2,Sulfites
739,Céréale,Épeautre #760,"Fruits à coque, Gluten"
740,Légume,Chou frisé #269,Céleri
741,Fruit,Verjus #701,Sulfites
742,Produit laitier,Fromage affiné #824,Lactose
743,Céréale,Épeautre #895,"Soja, Gluten"
744,Viande,Canard fumé #49,"Sulfites, Céleri, Gluten"
745,Légume,Chou frisé #566,"Sulfites, Gluten"
746,Épice,Poivre long #46,"Gluten, Céleri"
747,Viande,Venaison #41,Aucun
748,Fruit,Verjus #745,Arachides
749,Épice,Épices orientales #682,"Sulfites, Gluten, Moutarde"
750,Légumineuse,Lentilles du Puy #96,"Gluten, Arachides, Soja"
751,Viande,Agneau rôti #355,Aucun
752,Légume,Navet confit #889,"Sulfites, Céleri"
753,Champignon,Truffe noire #320,Gluten
754,Légumineuse,Lentilles du Puy #201,"Arachides, Lupin, Soja"
755,Produit laitier,Fromage affiné #400,"Gluten, Lactose"
756,Légumineuse,Lentilles du Puy #516,"Soja, Arachides, Céleri"
757,Champignon,Truffe noire #850,"Gluten, Sulfites, Céleri"
758,Produit laitier,Fromage affiné #845,Oeufs
759,Produit laitier,Fromage affiné #467,"Lactose, Oeufs, Gluten"
760,Légumineuse,Lentilles du Puy #159,Aucun
761,Légume,Chou frisé #212,"Gluten, Moutarde, Sulfites"
762,Légume,Navet confit #546,Gluten
763,Légumineuse,Lentilles du Puy #275,"Soja, Arachides, Céleri"
764,Épice,Safran #370,Aucun
765,Légumineuse,Lentilles du Puy #153,"Céleri, Sulfites"
766,Herbe,Thym sauvage #928,"Gluten, Céleri"
767,Fruit,Verjus #445,Sulfites
768,Légumineuse,Lentilles du Puy #314,"Céleri, Arachides"
769,Légume,Navet confit #433,"Gluten, Soja, Céleri"
770,Céréale,Épeautre #864,"Fruits à coque, Gluten"
771,Herbe,Romarin #932,"Céleri, Gluten"
772,Légume,Chou frisé #416,Sulfites
773,Herbe,Thym sauvage #722,"Gluten, Céleri, Sulfites"
774,Céréale,Épeautre #484,Lupin
775,Poisson,Brochet en gelée #716,Aucun
776,Herbe,Thym sauvage #403,"Gluten, Céleri, Sulfites"
777,Céréale,Épeautre #998,"Gluten, Lupin, Arachides"
778,Champignon,Truffe noire #997,Aucun
779,Herbe,Thym sauvage #850,"Gluten, Sulfites"
780,Épice,Safran #491,Céleri
781,Viande,Venaison #845,Céleri
782,Épice,Safran #939,"Moutarde, Céleri, Sulfites"
783,Herbe,Romarin #340,"Sulfites, Céleri, Gluten"
784,Épice,Safran #988,Moutarde
785,Légume,Chou frisé #135,Sulfites
786,Herbe,Thym sauvage #258,Gluten
787,Céréale,Épeautre #862,Aucun
788,Épice,Épices orientales #488,Sulfites
789,Épice,Poivre long #399,Céleri
790,Fruit,Pomme sauvage #530,"Fruits à coque, Sulfites, Soja"
791,Légume,Chou frisé #808,"Céleri, Lupin"
792,Céréale,Épeautre #690,"Arachides, Lupin, Fruits à coque"
793,Épice,Poivre long #120,Aucun
794,Herbe,Romarin #69,"Sulfites, Céleri, Gluten"
795,Poisson,Carpe dorée #705,Moutarde
796,Viande,Canard fumé #901,"Moutarde, Oeufs"
797,Fruit,Pomme sauvage #202,Fruits à coque
798,Légumineuse,Lentilles du Puy #4,Céleri
799,Fruit,Pomme sauvage #802,"Arachides, Sulfites"
800,Légumineuse,Lentilles du Puy #724,Céleri
801,Céréale,Épeautre #75,"Arachides, Soja, Lupin"
802,Fruit,Pomme sauvage #67,"Soja, Fruits à coque, Arachides"
803,Herbe,Romarin #651,"Céleri, Sulfites"
804,Épice,Épices orientales #26,Sésame
805,Épice,Épices orientales #673,Céleri
806,Céréale,Épeautre #104,"Arachides, Lupin"
807,Herbe,Thym sauvage #311,Aucun
808,Épice,Safran #331,Aucun
809,Légumineuse,Lentilles du Puy #210,"Arachides, Gluten, Céleri"
810,Fruit,Pomme sauvage #903,"Fruits à coque, Sulfites"
811,Épice,Épices orientales #820,Aucun
812,Légumineuse,Lentilles du Puy #661,Aucun
813,Légumineuse,Lentilles du Puy #178,"Céleri, Gluten, Soja"
814,Légume,Navet confit #376,Soja
815,Épice,Poivre long #688,Sésame
816,Épice,Poivre long #954,"Céleri, Gluten, Moutarde"
817,Épice,Safran #643,Aucun
818,Céréale,Épeautre #384,Arachides
819,Viande,Canard fumé #227,"Gluten, Oeufs, Moutarde"
820,Champignon,Truffe noire #801,"Sulfites, Céleri"
821,Poisson,Brochet en gelée #801,Aucun
822,Épice,Poivre long #255,Céleri
823,Viande,Canard fumé #568,"Gluten, Moutarde"
824,Épice,Épices orientales #848,Aucun
825,Épice,Épices orientales #713,"Moutarde, Sulfites"
826,Viande,Mouton braisé #237,Aucun
827,Fruit,Verjus #878,"Soja, Arachides"
828,Herbe,Romarin #604,"Sulfites, Céleri"
829,Épice,Épices orientales #570,Gluten
830,Épice,Épices orientales #146,"Sésame, Céleri, Sulfites"
831,Fruit,Verjus #87,"Arachides, Fruits à coque, Sulfites"
832,Légume,Chou frisé #65,"Sulfites, Soja, Moutarde"
833,Épice,Épices orientales #363,Sulfites
834,Légumineuse,Lentilles du Puy #946,"Céleri, Sulfites"
835,Viande,Mouton braisé #194,Aucun
836,Viande,Venaison #493,Aucun
837,Légumineuse,Lentilles du Puy #946,Soja
838,Herbe,Romarin #764,"Sulfites, Gluten, Céleri"
839,Légume,Navet confit #754,Aucun
840,Légumineuse,Lentilles du Puy #731,Céleri
841,Épice,Safran #886,"Céleri, Sésame, Sulfites"
842,Épice,Safran #863,Aucun
843,Épice,Poivre long #886,Aucun
844,Champignon,Truffe noire #88,Aucun
845,Herbe,Thym sauvage #143,Aucun
846,Légume,Navet confit #690,Lupin
847,Légumineuse,Lentilles du Puy #309,Aucun
848,Herbe,Thym sauvage #507,"Céleri, Sulfites, Gluten"
849,Épice,Épices orientales #1,Aucun
850,Légumineuse,Lentilles du Puy #154,"Arachides, Gluten"
851,Épice,Épices orientales #860,Aucun
852,Céréale,Épeautre #268,Aucun
853,Herbe,Thym sauvage #790,"Gluten, Sulfites"
854,Champignon,Truffe noire #271,"Céleri, Sulfites"
855,Céréale,Épeautre #153,Lupin
856,Céréale,Épeautre #269,"Arachides, Soja, Fruits à coque"
857,Légumineuse,Lentilles du Puy #218,Soja
858,Légume,Chou frisé #985,Céleri
859,Herbe,Thym sauvage #859,"Sulfites, Céleri"
860,Épice,Épices orientales #798,"Sulfites, Gluten, Moutarde"
861,Herbe,Romarin #657,Aucun
862,Épice,Safran #606,"Sésame, Gluten, Céleri"
863,Épice,Épices orientales #232,"Sésame, Céleri"
864,Légume,Navet confit #7,"Soja, Moutarde, Gluten"
865,Légumineuse,Lentilles du Puy #589,"Arachides, Sulfites"
866,Poisson,Carpe dorée #843,"Céleri, Moutarde, Poisson"
867,Herbe,Thym sauvage #859,"Sulfites, Céleri, Gluten"
868,Fruit,Verjus #779,Aucun
869,Légume,Navet confit #531,Sulfites
870,Céréale,Épeautre #208,Aucun
871,Céréale,Épeautre #549,"Arachides, Fruits à coque"
872,Herbe,Thym sauvage #220,Aucun
873,Céréale,Épeautre #916,Aucun
874,Céréale,Épeautre #66,Aucun
875,Épice,Poivre long #667,"Céleri, Gluten, Sésame"
876,Viande,Agneau rôti #461,"Sulfites, Oeufs"
877,Champignon,Truffe noire #194,Céleri
878,Herbe,Thym sauvage #378,"Gluten, Sulfites, Céleri"
879,Légume,Chou frisé #800,"Sulfites, Soja, Céleri"
880,Herbe,Romarin #504,"Gluten, Céleri"
881,Légumineuse,Lentilles du Puy #203,Soja
882,Légume,Navet confit #691,"Lupin, Moutarde"
883,Légume,Chou frisé #992,"Gluten, Soja, Sulfites"
884,Herbe,Thym sauvage #14,"Céleri, Sulfites"
885,Légumineuse,Lentilles du Puy #967,"Gluten, Arachides"
886,Épice,Poivre long #250,Aucun
887,Herbe,Romarin #543,Aucun
888,Céréale,Épeautre #99,Aucun
889,Épice,Safran #92,"Moutarde, Gluten, Céleri"
890,Épice,Épices orientales #847,"Sésame, Moutarde"
891,Épice,Poivre long #764,"Moutarde, Céleri"
892,Légume,Chou frisé #84,Moutarde
893,Fruit,Verjus #143,"Soja, Arachides, Sulfites"
894,Herbe,Romarin #434,Sulfites
895,Épice,Épices orientales #24,Céleri
896,Légume,Navet confit #464,Lupin
897,Épice,Épices orientales #943,Gluten
898,Viande,Agneau rôti #963,Aucun
899,Épice,Poivre long #96,Aucun
900,Épice,Épices orientales #992,"Céleri, Sésame, Sulfites"
901,Herbe,Thym sauvage #234,Aucun
902,Légume,Chou frisé #174,"Soja, Moutarde"
903,Légumineuse,Lentilles du Puy #313,Gluten
904,Viande,Venaison #22,Oeufs
905,Épice,Épices orientales #840,"Sulfites, Sésame"
906,Céréale,Épeautre #954,Gluten
907,Herbe,Thym sauvage #280,Aucun
908,Fruit,Pomme sauvage #806,Arachides
909,Épice,Épices orientales #592,Aucun
910,Épice,Épices orientales #808,Aucun
911,Céréale,Épeautre #673,"Gluten, Lupin, Arachides"
912,Céréale,Épeautre #794,"Gluten, Lupin"
913,Poisson,Brochet en gelée #660,"Poisson, Sulfites"
914,Céréale,Épeautre #819,Aucun
915,Herbe,Thym sauvage #853,"Céleri, Sulfites, Gluten"
916,Champignon,Truffe noire #869,"Sulfites, Gluten, Céleri"
917,Herbe,Thym sauvage #529,Gluten
918,Céréale,Épeautre #438,"Gluten, Fruits à coque"
919,Viande,Mouton braisé #785,Gluten
920,Épice,Poivre long #840,Moutarde
921,Épice,Épices orientales #548,Sulfites
922,Épice,Poivre long #979,Céleri
923,Épice,Poivre long #867,Céleri
924,Légumineuse,Lentilles du Puy #296,Céleri
925,Céréale,Épeautre #392,Gluten
926,Épice,Safran #482,"Moutarde, Sésame"
927,Céréale,Épeautre #479,"Lupin, Gluten"
928,Poisson,Brochet en gelée #918,Gluten
929,Épice,Poivre long #642,Gluten
930,Légume,Navet confit #337,"Gluten, Sulfites, Lupin"
931,Épice,Poivre long #319,Aucun
932,Légumineuse,Lentilles du Puy #108,"Gluten, Arachides, Sulfites"
933,Épice,Poivre long #663,Sulfites
934,Champignon,Truffe noire #109,Aucun
935,Légumineuse,Lentilles du Puy #807,"Sulfites, Arachides, Soja"
936,Légume,Navet confit #435,"Céleri, Sulfites"
937,Viande,Agneau rôti #243,Moutarde
938,Herbe,Thym sauvage #123,"Céleri, Sulfites"
939,Herbe,Romarin #80,Aucun
940,Viande,Venaison #872,Gluten
941,Poisson,Carpe dorée #328,"Sulfites, Moutarde, Gluten"
942,Légume,Navet confit #617,Soja
943,Légumineuse,Lentilles du Puy #691,Arachides
944,Légume,Navet confit #346,"Céleri, Soja, Gluten"
945,Herbe,Thym sauvage #311,"Sulfites, Gluten"
946,Épice,Poivre long #770,"Moutarde, Gluten, Céleri"
947,Poisson,Brochet en gelée #801,Sulfites
948,Légume,Chou frisé #610,Céleri
949,Légume,Chou frisé #60,Aucun
950,Champignon,Truffe noire #197,"Céleri, Sulfites, Gluten"
951,Champignon,Truffe noire #858,"Céleri, Gluten, Sulfites"
952,Céréale,Épeautre #987,"Arachides, Soja"
953,Herbe,Romarin #35,"Céleri, Gluten, Sulfites"
954,Céréale,Épeautre #701,"Arachides, Fruits à coque, Lupin"
955,Légumineuse,Lentilles du Puy #546,Sulfites
956,Épice,Épices orientales #292,Sésame
957,Champignon,Truffe noire #370,"Céleri, Gluten, Sulfites"
958,Champignon,Truffe noire #962,"Gluten, Sulfites, Céleri"
959,Viande,Agneau rôti #276,"Moutarde, Oeufs, Céleri"
960,Épice,Poivre long #979,"Sulfites, Gluten"
961,Poisson,Carpe dorée #342,"Poisson, Moutarde, Gluten"
962,Épice,Poivre long #186,"Céleri, Sulfites"
963,Épice,Épices orientales #989,"Céleri, Moutarde, Sésame"
964,Herbe,Thym sauvage #722,"Gluten, Sulfites"
965,Fruit,Verjus #398,Soja
966,Fruit,Verjus #580,"Sulfites, Arachides, Fruits à coque"
967,Herbe,Thym sauvage #57,Aucun
968,Fruit,Pomme sauvage #189,Sulfites
969,Herbe,Romarin #791,Sulfites
970,Légumineuse,Lentilles du Puy #414,"Soja, Sulfites"
971,Champignon,Truffe noire #376,"Gluten, Sulfites"
972,Fruit,Pomme sauvage #483,Aucun
973,Légume,Navet confit #323,Aucun
974,Légumineuse,Lentilles du Puy #308,"Gluten, Céleri, Sulfites"
975,Produit laitier,Fromage affiné #629,"Gluten, Lactose"
976,Légume,Navet confit #941,Aucun
977,Herbe,Thym sauvage #256,Aucun
