IdO,IdM,IdE,date_entretien
709,3158,3166,2022-10-30
4270,1342,3617,2004-08-04
4948,3383,3287,2019-11-05
3635,532,2036,2011-03-22
4441,1865,3650,2015-04-13
4351,2059,4174,2024-10-14
3123,4667,924,2006-04-02
4081,4357,922,2011-08-27
4006,4742,2156,2018-07-13
3285,1492,2523,2013-04-22
141,4386,134,2000-02-08
85,1298,329,2009-06-23
4718,2081,1438,2004-04-04
3726,3131,3150,2001-08-13
1968,4429,340,2010-05-08
3198,1171,4183,2013-01-08
3580,4841,3119,2015-10-25
1974,54,1728,2017-11-04
1623,367,2545,2015-07-03
2790,4247,1888,2024-03-30
903,3312,910,2011-08-10
1169,1950,2362,2005-04-04
1797,1130,3301,2019-04-12
1784,744,1783,2019-07-22
1479,4628,4688,2020-11-13
910,2266,2613,2024-02-13
4102,4498,2378,2001-03-21
4388,3303,2245,2011-12-09
1187,3396,4113,2018-03-01
4231,3010,2753,2002-11-11
2737,1723,4160,2005-11-29
735,381,244,2021-09-25
2493,911,4454,2012-10-15
2282,4351,2160,2018-04-10
2988,240,3537,2013-08-03
2196,3221,972,2012-06-03
4133,1993,4200,2005-07-02
717,1606,1882,2015-10-19
2695,1419,2501,2017-07-27
963,2248,4186,2021-04-04
3655,2554,845,2005-04-26
858,1055,4262,2011-06-05
706,880,1071,2011-07-30
4232,4127,3299,2023-03-11
3001,1011,3831,2013-09-12
205,1829,2096,2004-12-24
4610,1481,1424,2012-08-16
1643,4416,511,2013-11-09
3940,3966,832,2006-11-13
3406,3430,4427,2004-04-18
969,908,4962,2009-12-20
3133,439,378,2006-06-27
2610,2786,2070,2020-01-11
3429,1102,4853,2013-10-15
3808,3497,123,2015-11-28
3329,466,509,2003-04-26
4016,4820,1614,2002-12-02
4757,40,4625,2003-01-28
1301,206,3840,2005-05-16
3288,2934,1435,2014-08-14
228,2086,3855,2001-02-25
765,2881,1957,2019-01-16
1190,3551,4425,2004-05-09
1072,3876,4081,2018-09-07
4235,1644,3536,2020-03-31
391,3891,3094,2015-06-06
875,2239,3434,2019-08-05
1694,4421,2724,2021-12-22
2559,3515,157,2016-08-17
1208,1142,3049,2019-03-10
183,1427,3943,2000-05-04
4741,704,4417,2005-01-30
2811,2865,544,2011-11-28
608,61,1151,2015-05-18
128,3255,1040,2022-05-23
3681,4636,1768,2003-12-11
390,894,1496,2000-04-11
580,2016,4628,2012-09-30
1401,2711,3920,2019-06-24
2559,4465,1306,2002-12-27
1819,4446,1355,2021-09-05
2974,3177,2969,2023-05-05
3808,4445,3746,2020-10-28
3949,3070,2141,2023-07-21
683,2802,527,2007-04-18
2095,2007,4747,2015-07-20
1497,368,804,2007-04-23
1760,2326,3255,2013-09-26
3667,1966,2832,2014-07-10
3714,2461,4778,2016-05-23
504,2500,3829,2008-07-15
1626,2546,4698,2019-12-28
1287,2683,131,2018-11-07
1219,4786,1908,2023-08-26
2380,3058,523,2003-04-10
295,4211,4990,2003-06-26
1728,1253,781,2019-07-13
4594,2831,109,2007-08-03
1520,2779,864,2004-09-11
3995,1546,1557,2003-08-23
1408,2042,1153,2004-11-05
1350,3285,3551,2010-09-07
4153,2529,1176,2010-04-19
2252,1886,2000,2016-01-31
3994,1596,3174,2023-02-11
709,1370,1809,2014-07-10
2082,161,1465,2017-03-07
4086,2465,3333,2000-09-14
2471,4809,1907,2001-12-17
1903,3433,1592,2007-02-07
315,3255,1034,2008-08-31
1514,746,1457,2023-09-18
4816,4177,628,2001-05-20
1061,3017,4545,2004-09-18
3503,980,3442,2006-03-05
3288,3196,3123,2016-12-27
2566,3078,3621,2010-02-19
4481,4204,3531,2008-01-01
179,3601,2519,2021-02-09
1048,3342,706,2017-03-25
2887,683,4648,2001-08-28
4375,3251,1131,2018-03-22
670,4375,1927,2006-12-11
4006,3967,72,2014-03-06
1707,3243,2753,2018-03-29
4257,1664,4986,2022-02-18
2946,3926,1403,2010-01-06
4247,1638,2068,2009-01-01
2802,1742,4423,2005-10-03
2688,3239,2012,2005-08-03
1194,841,1234,2017-07-02
208,1298,315,2019-09-22
1328,3593,829,2009-03-28
2574,332,4169,2009-08-18
4540,4133,2704,2014-11-11
2159,3874,302,2001-09-08
309,126,223,2002-07-10
314,540,2821,2012-10-04
727,1676,656,2008-10-09
1783,4753,2607,2023-11-14
2887,4570,3804,2012-06-12
2142,1105,1086,2004-03-06
615,2944,4630,2003-07-01
3505,1670,3841,2011-09-12
2183,847,1628,2016-05-03
2371,1101,1800,2021-04-20
558,3180,429,2017-03-19
431,970,3589,2011-12-16
63,4777,2043,2004-11-03
1115,1023,2852,2004-02-23
2736,2506,1213,2001-05-26
676,2092,390,2017-03-25
2564,1663,2741,2002-11-16
3723,762,2596,2001-03-08
642,537,4348,2013-10-14
4858,2045,4593,2013-02-26
3564,479,4160,2021-03-16
229,1047,4613,2009-02-10
2369,2064,2307,2006-05-16
1864,4887,4441,2004-04-30
1975,3370,1785,2001-02-05
1146,4443,2178,2014-01-01
1785,2904,2528,2020-05-14
1886,4713,3072,2007-04-17
4256,610,332,2024-04-29
3472,1289,1090,2001-01-08
2216,4113,1471,2013-02-01
1451,2823,6,2022-06-23
475,3559,4816,2022-11-20
3199,3435,1438,2012-11-08
4126,2050,3185,2011-07-12
4655,885,983,2003-10-02
4792,9,1339,2002-12-28
4996,254,2716,2007-08-04
1409,2339,874,2011-07-25
1854,3258,151,2005-10-05
4539,2073,2757,2021-09-16
4611,2625,2927,2023-01-17
4671,1382,2086,2007-10-27
4747,3146,1485,2023-10-02
602,3264,1604,2007-12-31
4253,4715,1252,2002-02-16
1191,546,2931,2007-11-11
4466,4801,3893,2021-07-03
1227,3208,3402,2023-10-18
472,4827,4402,2021-01-27
488,4312,2667,2011-10-19
3877,1707,2186,2000-09-16
4569,1203,4232,2000-07-02
782,2445,2694,2009-05-23
3428,3779,4779,2023-04-10
2653,4193,4866,2019-04-04
678,328,693,2017-07-06
1319,2228,3624,2012-05-09
2110,2494,1601,2004-12-23
2394,4987,3836,2005-09-15
3663,3525,3112,2002-11-18
4828,1591,1430,2011-05-26
1098,4773,3867,2003-01-30
2604,196,577,2006-07-20
250,4254,3502,2018-02-08
3277,4924,3634,2001-05-30
556,3348,4666,2015-10-13
23,2507,2013,2001-01-07
3972,4978,1191,2000-06-23
2510,4935,219,2023-06-07
882,3424,4569,2010-05-04
4709,2144,323,2013-07-08
1338,4318,1146,2002-07-23
4719,3877,2467,2001-05-29
3131,3076,4245,2008-10-21
3883,2050,299,2012-06-01
4914,2251,4598,2003-08-23
2651,2117,4306,2023-05-26
3671,2254,3359,2013-11-27
4359,2628,3065,2006-10-15
3357,4155,2651,2002-08-01
1352,3591,1135,2016-08-17
4434,1735,1129,2020-12-23
1408,3601,68,2018-01-29
4600,253,2485,2011-05-12
868,599,4862,2015-01-17
1532,960,4747,2000-09-21
253,3632,2703,2016-05-14
4290,2183,1594,2018-10-21
2990,4381,3492,2006-04-06
3319,13,4046,2000-12-20
4268,4360,4087,2014-04-11
4095,4083,3989,2004-09-27
155,510,1268,2013-02-25
275,233,824,2016-02-13
4997,1181,3373,2007-08-14
515,3946,2496,2002-02-06
4649,3535,4472,2004-08-18
1556,2446,3044,2001-06-13
4842,1677,4973,2000-10-06
455,3154,647,2020-02-05
2010,102,900,2010-06-14
4864,3458,671,2002-08-30
2283,257,4510,2024-06-24
4066,3107,3560,2023-12-23
1539,4821,2911,2003-01-24
3674,2473,3117,2019-07-24
1044,2454,3800,2007-08-31
3613,1965,1215,2008-10-26
1031,336,4374,2024-12-04
1747,2745,3369,2012-02-24
2919,17,662,2002-03-06
2141,952,3742,2013-03-22
2537,4424,1952,2000-06-19
3987,2695,4208,2015-09-01
3078,4557,4456,2010-11-10
2680,1584,3268,2005-09-30
339,2201,4869,2013-07-27
242,2203,1662,2011-12-23
3899,1533,146,2004-06-14
2086,4370,1401,2022-06-13
642,1061,4022,2000-06-26
3815,204,390,2021-05-17
1105,1676,2733,2012-01-06
2207,2804,2829,2022-05-30
3322,1738,2503,2010-10-11
1059,4325,3341,2005-03-29
4799,1890,2587,2023-10-11
880,2632,1744,2017-07-05
4953,647,3387,2006-10-16
3614,599,1105,2023-06-19
974,1756,2119,2000-02-02
4,2267,3000,2006-04-11
2355,2583,1109,2014-09-28
378,4267,3987,2017-12-23
997,1837,2556,2006-06-15
1752,2490,3377,2011-12-21
352,1804,3206,2002-02-21
481,900,1396,2011-09-27
775,2917,2811,2017-08-29
4122,949,3164,2007-03-21
141,1593,1656,2009-09-26
3807,534,2127,2012-02-16
3819,2282,2261,2010-01-15
2600,297,4527,2000-02-03
4490,2045,2792,2011-05-18
187,3052,1827,2015-12-04
1767,867,3818,2009-05-27
3011,2182,2769,2019-05-23
4747,4938,2139,2003-10-28
818,2759,43,2024-12-15
3969,2531,3305,2013-03-23
1945,1591,3529,2000-01-17
1841,1514,4871,2023-09-05
4217,960,2089,2015-02-21
2527,3767,1796,2010-11-21
1780,300,1831,2008-03-17
4843,2607,2782,2011-08-04
2770,3376,1097,2009-02-10
4918,2920,3437,2012-06-14
558,4708,3518,2015-02-25
3213,3686,4138,2024-07-26
4453,738,10,2017-01-03
4364,4940,3102,2019-10-28
4398,2767,174,2008-11-14
1816,3187,1745,2006-04-24
3441,4067,3017,2008-08-08
4120,2336,3131,2012-08-30
63,3623,1389,2009-08-01
1505,3228,736,2002-10-26
2515,1815,4156,2023-07-30
529,4069,3831,2022-03-13
1896,787,1041,2012-04-30
3890,1681,2271,2021-04-11
62,1438,391,2011-05-08
1263,1026,960,2023-04-18
985,3538,3243,2006-12-07
2222,1778,2662,2013-02-19
1321,214,1294,2007-12-19
4267,1773,1265,2021-06-16
3865,206,4388,2021-08-21
4558,2611,1469,2023-05-29
669,1256,3784,2012-10-26
1862,2664,793,2007-08-28
1212,4996,924,2011-04-03
4524,3827,4581,2004-08-11
214,3551,3504,2022-11-07
3694,3386,780,2020-11-28
3525,2045,3976,2001-10-19
1374,4917,3539,2006-02-06
995,3880,1199,2023-03-02
3941,2362,4432,2024-06-08
3199,420,3646,2017-04-21
4715,262,2416,2012-01-25
3365,4961,2574,2019-07-29
3374,1433,4651,2023-04-12
4654,4704,3478,2023-11-10
3929,1092,162,2024-08-28
2794,107,3688,2021-10-14
465,1978,1456,2009-08-17
535,4744,2408,2019-03-05
3896,4687,819,2001-03-11
4053,1291,3553,2012-03-01
1536,2741,2721,2014-12-10
622,2985,4380,2003-04-14
3206,589,4711,2003-04-01
2626,2799,3887,2021-12-11
814,2089,585,2017-04-01
2396,1031,1864,2006-08-13
253,1902,4338,2012-11-02
641,1141,4196,2015-03-08
3921,3069,3201,2016-02-08
59,1943,3461,2019-04-09
1167,3686,3385,2018-10-11
1333,1508,840,2002-03-18
1113,2607,2828,2006-07-20
4961,4847,121,2020-11-22
3913,3540,2670,2024-12-20
966,1304,1146,2001-04-18
1417,3717,259,2009-07-22
4065,229,1248,2007-11-13
93,758,1558,2010-09-11
3517,3995,2176,2024-05-10
204,2735,4322,2000-05-13
889,4806,1042,2009-06-02
2562,4680,2748,2003-10-08
169,1371,678,2010-12-28
3285,3813,1444,2015-04-26
3678,4848,4791,2005-10-10
539,2564,176,2018-10-22
2103,2639,1599,2018-09-01
1848,552,3124,2021-05-03
332,4789,3736,2024-08-27
1546,1464,1973,2016-04-05
390,373,2397,2023-08-01
218,4707,42,2015-05-16
2553,2290,3486,2023-05-14
3624,1118,2898,2007-05-21
4665,3103,4106,2020-04-13
4547,3558,1591,2009-09-04
271,1615,3932,2013-03-14
4260,2880,379,2014-07-06
4813,3171,2325,2014-10-21
2119,3363,2277,2011-04-22
4042,71,158,2018-04-12
1073,4595,453,2018-02-10
687,3642,741,2022-10-16
3751,1012,2184,2004-01-18
4907,1858,1896,2022-06-28
4631,472,3188,2011-01-22
3659,1552,2509,2000-04-15
4469,3790,3588,2021-08-29
1312,2271,3578,2007-08-17
4372,3800,4310,2018-05-08
1319,633,2723,2004-02-14
358,3253,2232,2024-12-06
4313,3491,3847,2001-03-06
5,3788,172,2020-03-07
4627,4922,3675,2011-10-27
2047,4838,1381,2014-10-06
1381,387,3937,2015-10-22
1805,3188,1950,2021-04-26
3496,739,929,2017-06-05
1512,350,1240,2024-01-28
650,1190,3315,2019-07-25
4638,2946,4887,2011-09-28
2864,3281,4299,2023-07-15
4935,4744,312,2001-05-07
2561,2428,3758,2021-04-05
2996,782,2877,2002-06-04
694,2723,1276,2005-12-24
1454,658,4048,2011-08-22
4335,625,3733,2004-12-16
3797,2944,555,2019-03-08
1238,4546,3397,2017-10-25
3992,3631,1444,2003-06-19
2328,2002,3566,2018-09-26
1786,2972,3982,2008-08-19
3043,2175,4259,2012-12-08
3133,1672,757,2007-12-21
2760,3334,2311,2000-03-20
2883,2479,1439,2012-07-22
1229,48,1137,2014-07-08
2100,4935,4605,2011-10-28
4533,552,3929,2014-04-04
1528,2494,4030,2000-10-03
2765,592,3101,2016-06-22
353,4172,1187,2018-09-06
2034,3700,2889,2023-09-21
1578,626,263,2002-01-03
701,320,2411,2015-01-19
2972,2854,4705,2015-02-09
339,467,3845,2000-10-18
3763,4329,3215,2021-03-22
2702,537,3616,2019-03-26
795,3745,1262,2001-08-16
3225,2951,4888,2014-06-02
4459,2238,3575,2003-02-22
213,1941,9,2020-11-08
1578,885,4884,2018-11-10
2401,879,1371,2007-08-12
603,469,906,2007-12-22
2411,1648,1846,2006-04-09
3120,4669,900,2007-03-08
2399,766,4913,2014-04-06
3090,3159,3623,2024-07-25
1832,1627,1020,2000-08-06
1522,4964,2292,2015-01-24
3196,1551,649,2021-03-19
1973,407,809,2023-08-27
4348,1292,2847,2012-02-03
3345,3107,308,2012-04-27
1301,4673,3635,2015-07-01
1036,3840,3995,2015-01-04
3631,4536,1599,2015-01-16
3973,1467,2892,2011-05-21
4770,4428,2115,2008-12-05
1903,3456,3698,2015-06-12
3303,85,1089,2015-06-05
1165,1239,2942,2019-03-06
3615,1312,2194,2002-11-29
209,1649,3884,2004-01-26
3826,2477,423,2000-05-28
4709,4349,4654,2019-09-05
726,697,3238,2001-12-10
2147,2793,3946,2021-09-05
837,2922,4616,2015-12-02
1978,338,2858,2017-09-05
4660,1461,723,2005-06-11
2404,2263,2880,2009-10-31
3143,2660,2301,2021-05-31
1415,3410,4477,2005-02-02
4110,1390,790,2007-03-19
3500,3437,3188,2010-05-14
1855,2393,2050,2002-11-27
546,3360,3920,2017-12-19
2296,1159,4405,2017-05-25
3159,2443,3823,2013-04-11
3029,1917,4670,2024-03-24
885,1634,1856,2002-01-09
967,752,4827,2008-06-05
1644,2447,4072,2012-11-20
1071,1269,1236,2024-10-04
1120,2933,4285,2007-06-07
1321,620,4759,2005-10-22
99,4269,637,2005-05-31
3870,607,2288,2012-11-02
1308,1868,4975,2005-05-11
3920,3055,4759,2002-08-17
1870,1075,1613,2019-01-29
3360,708,321,2008-11-02
588,3769,1342,2013-06-06
465,4289,3608,2006-08-04
3856,684,4170,2018-07-01
4431,1906,4882,2021-06-26
173,2621,1103,2014-10-06
1423,3593,570,2011-01-24
3850,4769,1425,2019-05-11
4699,207,2760,2001-02-21
1026,2461,3344,2015-01-24
915,3261,3628,2000-05-12
3666,4404,1871,2018-05-09
573,4208,4582,2011-12-12
1751,3661,2180,2020-05-05
4848,2615,3503,2023-12-29
382,2829,1498,2005-09-10
4102,3349,1172,2011-08-12
4159,4157,670,2004-11-30
4364,3333,4649,2007-12-31
2813,1077,3578,2024-12-15
4224,1474,4839,2021-02-27
4196,87,284,2003-07-28
1576,3761,2426,2019-04-18
542,357,4782,2007-05-19
4998,2582,1427,2021-03-13
2278,1967,3979,2019-02-21
1203,1934,229,2013-04-30
1445,2706,2732,2004-05-29
4462,2531,4847,2019-09-18
618,3470,302,2015-11-19
2540,4742,3053,2017-01-27
3900,4110,1125,2008-07-20
4939,1775,1709,2008-07-12
2563,1004,2565,2007-05-05
4641,1351,2555,2000-04-14
3132,4529,1841,2007-10-15
4536,1515,3302,2019-06-07
3370,4996,3568,2006-01-13
1893,2604,3256,2014-04-08
4441,1174,2801,2022-02-13
4041,1740,3135,2012-02-17
3729,1800,2022,2003-05-16
2890,47,1544,2000-01-20
1099,113,1431,2003-12-30
2095,4698,2752,2023-02-28
2561,2265,4036,2020-01-05
2297,3825,2954,2004-09-18
1753,1898,4883,2005-03-18
3074,1234,2022,2003-09-04
4258,5,2956,2014-12-20
3539,911,2148,2015-05-30
2467,521,1027,2004-02-27
1182,4522,1819,2011-03-01
328,2922,4994,2015-06-11
1559,4377,3518,2023-04-15
633,2789,3156,2024-03-01
1054,1573,1433,2019-06-13
3043,1985,57,2013-06-02
461,1275,1340,2024-05-20
2133,3738,3468,2010-07-19
4840,2725,4098,2006-06-08
554,1728,4904,2014-01-28
1194,473,4778,2004-01-16
777,2062,1186,2008-10-11
3653,141,255,2017-04-25
2901,1551,2409,2009-02-17
4443,3993,3721,2003-08-17
3920,1721,2790,2010-05-02
466,22,4941,2008-05-24
4547,3484,2248,2015-10-10
1845,4437,4810,2014-08-28
3965,2017,4643,2006-03-21
4160,3625,4262,2002-04-13
4094,2781,4004,2007-03-31
121,1679,2835,2022-05-01
2866,2433,4987,2019-06-04
3301,365,724,2010-10-16
4825,1317,4126,2015-12-26
4754,3480,1231,2016-04-06
4737,3548,3536,2021-07-02
2724,4758,2332,2023-02-18
2908,67,1997,2011-10-27
4481,1876,4131,2010-08-02
4708,3094,4587,2016-10-02
2524,3959,1763,2021-04-07
2397,4558,586,2009-04-04
1873,3182,1846,2009-01-14
4129,4734,14,2017-02-17
3631,3692,1593,2004-09-18
108,624,3357,2005-02-06
2414,2101,3814,2009-03-11
1328,177,3462,2016-07-16
2652,3945,4215,2001-04-30
3600,3090,4652,2015-09-28
4273,4933,2665,2000-08-12
2521,2357,4773,2013-05-04
2081,4511,4761,2012-03-20
2015,2340,402,2009-10-09
763,1313,564,2018-03-12
2253,2953,433,2020-09-29
1507,840,1670,2009-02-21
2494,4851,88,2007-01-19
3894,712,1225,2011-03-23
4646,2523,1514,2020-04-22
4607,3791,358,2010-02-11
1741,3614,1464,2014-10-11
2575,2695,4838,2018-03-16
1089,1747,3087,2004-11-18
2477,985,2626,2002-12-19
383,3822,3123,2021-11-14
4816,2653,4056,2003-08-13
3928,1435,1366,2009-09-09
4186,1520,3683,2009-11-26
197,4797,866,2011-01-19
726,647,732,2014-12-01
4639,1543,4773,2014-11-21
2611,1406,3786,2018-08-12
661,4347,2752,2021-01-09
2123,2161,1169,2019-02-14
4401,1414,619,2002-11-11
3859,3133,1215,2015-02-07
1884,1058,1207,2012-10-21
3513,1993,4796,2008-10-13
623,348,4306,2024-11-22
1696,852,633,2024-02-04
1943,726,4997,2022-07-06
3230,329,3279,2005-09-17
1629,4050,4294,2015-07-31
308,535,3649,2018-08-30
3572,3725,3189,2005-01-15
2737,4673,880,2001-04-28
2705,3965,2819,2002-10-05
1538,4350,4655,2004-12-12
4662,1347,3151,2013-03-10
1078,4074,573,2006-03-14
2054,3887,1620,2002-02-27
2003,3987,233,2021-07-01
3601,1890,4182,2008-12-15
3181,3700,161,2002-06-01
3727,3782,2637,2009-06-26
3416,1031,4133,2022-03-24
4733,1824,2959,2020-07-05
1248,4745,1166,2021-02-26
2801,1584,567,2001-10-28
3219,1903,4373,2007-02-26
252,3565,2579,2018-03-25
2250,4930,3881,2007-09-01
301,2676,699,2004-06-19
4241,1586,708,2011-06-17
1082,2253,3746,2011-08-17
2881,4262,69,2008-08-11
3956,1219,3519,2022-06-24
3280,2122,4979,2023-04-20
1446,458,3946,2007-12-16
4653,3522,3369,2024-07-23
3892,3943,3297,2011-02-08
4380,2022,421,2016-06-23
1379,281,4173,2020-10-07
3335,4848,3152,2010-03-19
78,3085,2899,2024-04-26
2292,3573,340,2021-10-29
1705,4741,2144,2006-03-06
700,1147,228,2020-02-14
4681,226,890,2008-02-06
2069,272,220,2009-04-10
2014,3179,3266,2010-08-22
2907,2591,319,2006-02-05
3192,3249,1948,2005-12-19
2351,1750,2068,2008-01-14
801,1997,2127,2019-11-04
2997,2390,2193,2002-07-11
1503,3296,178,2009-07-16
3181,40,333,2008-10-05
527,237,2005,2020-01-06
3563,4077,2614,2007-05-04
1004,4790,880,2007-11-16
94,4693,374,2017-02-22
2044,4599,3840,2010-02-19
687,4582,2528,2008-08-04
2005,2491,2407,2013-11-17
3377,590,4075,2014-03-14
925,1650,4516,2012-07-19
406,1303,4192,2018-04-03
4818,1822,446,2010-06-20
4527,334,3087,2016-07-27
399,1098,4003,2016-06-16
852,1163,2899,2008-01-16
1084,3033,4962,2022-10-12
1416,2143,2223,2013-10-03
2251,3358,3071,2009-07-04
1897,4317,1678,2017-10-15
1627,3867,1752,2017-06-08
2896,4736,1015,2023-11-11
3523,2662,2852,2019-07-19
533,4887,1928,2013-04-12
2683,103,139,2017-04-14
219,4736,3793,2005-10-04
3828,1990,161,2005-05-17
1847,3365,2427,2024-10-26
4905,3011,1277,2020-01-01
4863,1491,4027,2003-06-03
3015,830,3286,2019-12-26
1666,3575,1471,2008-04-11
4326,4584,2267,2006-08-22
1916,4965,3050,2007-03-19
3753,2235,2299,2013-02-04
454,3165,2490,2016-02-07
4788,573,3558,2023-09-10
410,4342,2162,2015-08-16
1734,458,1605,2013-07-27
121,1759,1142,2001-09-28
1124,4831,1969,2010-02-26
223,2998,2395,2004-07-15
3653,4157,2262,2019-12-24
306,2130,1480,2009-11-20
3983,4802,1308,2008-09-27
46,322,3464,2017-10-03
3358,4020,152,2014-07-04
1119,935,4552,2018-07-10
2131,1225,2825,2005-01-14
1176,1183,1409,2016-08-21
3545,223,2773,2004-09-17
3535,3017,3846,2007-05-24
2439,4831,4963,2014-03-11
3548,3775,2251,2023-09-06
856,2963,436,2018-10-14
2256,4034,1946,2019-04-23
49,3683,939,2023-03-03
2919,3767,792,2008-12-25
3018,1332,3735,2007-07-14
4057,4847,2251,2024-01-22
3499,2008,1536,2005-11-30
4122,109,1157,2021-02-05
1043,671,2217,2011-07-16
4831,239,320,2013-03-11
234,3796,2424,2023-03-28
416,1331,3870,2009-05-02
1947,3291,3654,2015-06-18
3392,3860,3511,2018-12-25
4995,1907,2604,2011-04-18
1532,236,4896,2004-05-29
729,4984,3338,2004-02-27
148,4015,512,2012-06-23
454,4245,3198,2017-05-19
4123,2522,3376,2004-09-07
845,4410,763,2006-06-30
2993,1636,1450,2012-11-24
948,3530,4901,2021-09-22
1949,3091,90,2023-09-08
1120,1631,3699,2016-10-03
4242,2628,193,2008-11-11
2934,249,2688,2024-12-27
642,3521,3804,2008-03-14
1834,890,2466,2022-06-15
2239,4351,4971,2007-12-24
3604,321,2071,2000-04-24
84,3262,2618,2013-04-17
4696,325,4198,2002-10-03
1801,4473,2040,2024-11-01
3250,2327,3093,2024-03-25
238,921,1711,2024-08-13
4430,2111,1233,2024-07-29
2920,1591,1290,2021-07-18
3534,1020,1584,2012-12-18
1496,4088,344,2021-08-18
3378,2430,4952,2022-03-18
2969,1080,3996,2022-03-10
2772,882,3178,2011-02-27
1059,1181,540,2005-01-24
4555,3682,3182,2024-06-23
4871,867,2546,2002-12-03
1560,3087,1008,2024-12-14
462,2747,799,2018-09-19
1204,4056,1702,2018-12-08
3444,1332,2864,2005-09-20
1424,1145,104,2015-02-18
34,4969,979,2000-04-19
817,993,3695,2002-02-23
3883,1050,4721,2022-01-28
800,1951,3203,2003-10-02
1393,3163,2332,2000-10-23
658,607,4273,2004-09-19
3631,1020,1121,2015-09-29
2173,2159,2028,2023-02-27
3023,3340,3068,2023-10-12
4452,2828,264,2018-01-29
2648,2122,3416,2015-10-05
1214,4341,1754,2017-03-19
3350,527,4205,2013-05-24
4963,2788,512,2018-08-15
3549,1648,3395,2008-03-07
2013,823,4209,2019-05-23
96,4981,2199,2013-01-06
3470,3771,160,2022-02-04
649,22,4295,2019-04-02
3466,3855,170,2019-04-13
1353,83,1277,2024-03-02
4924,2789,1161,2003-11-23
2239,1647,1388,2016-04-19
3708,2898,1282,2020-07-25
4062,4103,3962,2006-09-26
946,755,2327,2014-01-31
1811,4704,4114,2020-11-06
2249,1736,3546,2013-07-19
3022,2708,4352,2003-06-04
3572,3486,1747,2008-07-11
886,41,81,2004-11-05
1956,4686,246,2000-04-16
1242,4557,505,2016-10-25
1749,175,3104,2003-09-24
4128,3430,1130,2014-02-26
3968,3878,2155,2006-09-07
904,4370,3599,2023-12-30
287,4355,3044,2008-11-12
4914,1089,1416,2015-03-15
2552,273,2364,2020-05-04
757,2565,687,2018-11-14
4922,4844,2238,2003-11-01
928,4287,2332,2016-04-05
3029,4491,136,2016-04-03
874,4169,3013,2009-01-20
3553,2315,3098,2005-12-26
2635,580,3048,2013-04-03
2755,1792,1946,2000-11-23
3337,2729,799,2001-10-04
4714,1153,1758,2017-06-01
255,2989,4481,2006-11-04
4294,2849,217,2001-05-18
4208,2567,1339,2000-11-05
3209,4921,4719,2005-10-12
2776,4328,1402,2004-09-28
3957,1950,4708,2008-11-05
2475,2052,226,2012-02-23
2617,3365,2933,2004-08-25
284,3395,929,2011-06-06
2260,3430,3789,2002-10-18
4592,598,3860,2015-11-10
2962,1687,4130,2018-01-02
3340,3064,988,2011-07-15
3738,4105,2713,2023-08-26
4186,233,2316,2021-04-12
1490,4771,1873,2006-10-04
1596,545,1814,2004-11-09
2545,2568,4444,2004-12-11
3318,427,2018,2022-10-26
2820,3043,3237,2022-12-28
988,4057,1099,2007-03-26
2929,4783,155,2011-10-23
1455,1089,583,2003-06-06
4216,1500,110,2011-09-01
806,3905,2869,2020-07-25
2065,3210,4251,2014-05-09
2805,4832,2781,2003-03-07
2766,2241,3954,2019-05-19
2109,353,4495,2011-03-04
2353,1775,919,2017-02-27
2841,3824,1322,2014-11-20
821,155,1307,2002-01-06
2844,2470,4922,2004-01-17
2846,3045,1265,2004-07-27
3501,4813,97,2004-04-27
1934,2444,276,2018-12-23
4751,2579,2957,2008-06-30
1549,4959,1487,2020-09-09
4291,2425,1210,2019-09-10
1743,1708,1137,2004-07-18
3350,2037,2026,2023-12-05
2844,275,609,2002-12-14
4784,1566,2378,2014-09-20
1401,4455,1954,2021-07-30
1572,2165,4020,2022-08-27
2178,2838,1916,2022-03-20
1878,3957,3998,2015-04-18
926,4769,4121,2013-04-24
1023,1015,1316,2023-07-26
486,2694,592,2017-10-31
4650,3897,3648,2006-05-07
3907,2861,2154,2007-07-16
3110,831,1186,2014-12-01
3622,1227,312,2004-11-30
3581,888,2976,2010-10-01
243,3257,2812,2021-01-31
1674,3822,3618,2023-07-28
4002,231,1066,2023-09-15
284,961,414,2007-05-06
2353,4627,1317,2019-08-11
2789,2848,2299,2011-08-18
1781,2024,48,2006-12-12
1218,2006,2940,2013-11-08
1468,1638,3430,2000-01-04
2207,2430,4252,2012-07-29
1120,2,4016,2006-11-13
1862,1232,2246,2004-08-26
4240,366,1843,2021-05-05
2076,375,3498,2012-02-20
4633,1973,4049,2011-03-22
2151,206,4479,2022-02-21
1248,1633,3980,2011-10-04
1097,2349,485,2009-07-19
770,118,373,2024-07-07
2831,4526,3373,2012-09-27
3130,1590,4099,2013-02-06
3556,4229,401,2014-06-08
3268,2178,366,2003-11-26
2221,3594,1784,2019-07-31
2360,87,3842,2019-02-14
4374,4932,4973,2006-04-22
114,2581,670,2000-12-12
4570,17,4929,2015-01-18
4284,2229,4886,2022-02-21
1896,1274,1940,2006-12-21
745,4618,2535,2024-08-18
335,2047,3643,2014-08-22
3989,4165,317,2000-04-09
3061,4184,4667,2017-03-15
4254,4515,1354,2015-06-20
1850,27,4719,2015-07-04
381,2540,1305,2021-04-21
1884,4260,3376,2023-10-04
1430,1943,3299,2010-06-04
4546,3128,637,2009-11-29
437,2382,593,2019-11-28
