IdC,type_aliment,nom,allergene
524,Viande,Chou frisé #983,"Sulfites, Moutarde, Lactose"
525,Céréale,Venaison #468,"Soja, Lupin"
526,Herbe,Thym sauvage #199,"Arachides, Sésame"
527,Herbe,Épices orientales #108,Aucun
528,Céréale,Fromage affiné #776,"Sulfites, Moutarde, Céleri"
529,Herbe,Brochet en gelée #909,Arachides
530,Légumineuse,Navet confit #795,"Fruits à coque, Sésame"
531,Herbe,Lentilles du Puy #509,"Céleri, Sésame, Œufs"
532,Poisson,Navet confit #908,"Mollusques, Fruits à coque"
533,Herbe,Épices orientales #513,"Soja, Poisson"
534,Céréale,Épeautre #893,Soja
535,Champignon,Navet confit #235,Aucun
536,Viande,Fromage affiné #556,Aucun
537,Épice,Venaison #923,Aucun
538,Herbe,Brochet en gelée #45,Aucun
539,Herbe,Thym sauvage #980,Aucun
540,Légumineuse,Poivre long #793,"Arachides, Moutarde, Céleri"
541,Épice,Verjus #270,Soja
542,Légumineuse,Agneau rôti #359,"Œufs, Fruits à coque, Poisson"
543,Légume,Verjus #517,"Crustacés, Gluten, Fruits à coque"
544,Herbe,Brochet en gelée #339,"Lupin, Fruits à coque, Gluten"
545,Poisson,Carpe dorée #193,"Sésame, Crustacés, Fruits à coque"
546,Herbe,Fromage affiné #206,"Lupin, Soja"
547,Céréale,Romarin #316,Soja
548,Poisson,Canard fumé #566,"Crustacés, Sulfites"
549,Poisson,Épices orientales #965,Poisson
550,Produit laitier,Brochet en gelée #927,"Œufs, Soja"
551,Produit laitier,Épices orientales #859,Arachides
552,Champignon,Carpe dorée #168,Gluten
553,Produit laitier,Canard fumé #601,Aucun
554,Légumineuse,Brochet en gelée #676,"Fruits à coque, Céleri, Soja"
555,Céréale,Thym sauvage #102,"Fruits à coque, Lupin, Céleri"
556,Légumineuse,Safran #831,"Sésame, Crustacés, Lactose"
557,Viande,Épices orientales #195,"Mollusques, Sésame, Gluten"
558,Herbe,Poivre long #720,Céleri
559,Champignon,Poivre long #164,"Mollusques, Lactose, Lupin"
560,Produit laitier,Fromage affiné #384,"Lupin, Lactose"
561,Épice,Romarin #217,"Gluten, Sulfites, Lactose"
562,Produit laitier,Carpe dorée #325,Fruits à coque
563,Fruit,Navet confit #269,Céleri
564,Poisson,Venaison #470,Aucun
565,Céréale,Chou frisé #814,Aucun
566,Herbe,Brochet en gelée #685,"Lactose, Moutarde, Poisson"
567,Légumineuse,Venaison #423,Aucun
568,Céréale,Poivre long #74,Aucun
569,Champignon,Fromage affiné #933,"Poisson, Arachides"
570,Herbe,Chou frisé #678,Aucun
571,Poisson,Venaison #975,"Lactose, Crustacés"
572,Viande,Canard fumé #654,"Œufs, Poisson"
573,Légumineuse,Chou frisé #574,Soja
574,Céréale,Mouton braisé #635,"Moutarde, Mollusques, Crustacés"
575,Épice,Thym sauvage #30,"Fruits à coque, Crustacés, Soja"
576,Fruit,Épeautre #257,Crustacés
577,Épice,Agneau rôti #906,"Fruits à coque, Moutarde, Soja"
578,Céréale,Romarin #128,"Soja, Moutarde"
579,Herbe,Navet confit #709,"Lactose, Fruits à coque, Mollusques"
580,Champignon,Lentilles du Puy #470,Aucun
581,Légumineuse,Truffe noire #395,"Céleri, Sulfites"
582,Légume,Carpe dorée #509,Aucun
583,Herbe,Truffe noire #345,"Moutarde, Sulfites, Mollusques"
584,Épice,Carpe dorée #802,Aucun
585,Produit laitier,Fromage affiné #132,Aucun
586,Viande,Carpe dorée #316,Aucun
587,Viande,Navet confit #242,Crustacés
588,Champignon,Fromage affiné #53,"Céleri, Œufs, Fruits à coque"
589,Poisson,Venaison #360,Fruits à coque
590,Céréale,Thym sauvage #62,"Mollusques, Moutarde"
591,Champignon,Fromage affiné #863,"Lupin, Gluten, Sésame"
592,Céréale,Carpe dorée #764,Aucun
593,Champignon,Verjus #625,"Soja, Moutarde"
594,Champignon,Brochet en gelée #310,Aucun
595,Légume,Thym sauvage #413,"Sésame, Œufs"
596,Champignon,Venaison #900,"Arachides, Soja, Poisson"
597,Poisson,Chou frisé #452,"Crustacés, Œufs"
598,Champignon,Carpe dorée #189,"Lactose, Soja"
599,Champignon,Thym sauvage #792,"Lupin, Mollusques, Crustacés"
600,Fruit,Épeautre #989,"Mollusques, Moutarde"
601,Fruit,Fromage affiné #845,Aucun
602,Épice,Poivre long #277,"Sulfites, Arachides, Sésame"
603,Champignon,Romarin #498,"Céleri, Crustacés"
604,Épice,Chou frisé #280,Aucun
605,Viande,Épeautre #327,"Mollusques, Gluten, Crustacés"
606,Fruit,Poivre long #43,"Arachides, Œufs"
607,Champignon,Brochet en gelée #760,Aucun
608,Légumineuse,Épices orientales #2,"Céleri, Sulfites, Lupin"
609,Herbe,Mouton braisé #719,"Œufs, Crustacés, Fruits à coque"
610,Épice,Pomme sauvage #807,Sésame
611,Viande,Épices orientales #869,Aucun
612,Céréale,Épeautre #314,"Fruits à coque, Sulfites"
613,Poisson,Poivre long #684,Lupin
614,Fruit,Truffe noire #623,Mollusques
615,Fruit,Poivre long #321,Aucun
616,Champignon,Fromage affiné #292,Céleri
617,Légume,Agneau rôti #535,Gluten
618,Légume,Épeautre #774,Aucun
619,Légume,Carpe dorée #142,"Lactose, Soja, Poisson"
620,Épice,Navet confit #92,Moutarde
621,Poisson,Épeautre #73,Soja
622,Légume,Venaison #858,Aucun
623,Herbe,Mouton braisé #753,"Moutarde, Sésame"
624,Fruit,Venaison #448,Fruits à coque
625,Légume,Truffe noire #60,Gluten
626,Poisson,Chou frisé #22,Moutarde
627,Herbe,Poivre long #27,Moutarde
628,Fruit,Poivre long #876,"Fruits à coque, Mollusques, Lactose"
629,Épice,Verjus #812,Aucun
630,Champignon,Venaison #455,Aucun
631,Légume,Thym sauvage #81,"Sulfites, Poisson"
632,Légume,Épeautre #330,"Arachides, Poisson"
633,Produit laitier,Verjus #615,Soja
634,Fruit,Épices orientales #669,Aucun
635,Herbe,Fromage affiné #67,"Mollusques, Crustacés, Céleri"
636,Champignon,Truffe noire #13,"Soja, Gluten, Fruits à coque"
637,Céréale,Brochet en gelée #999,Aucun
638,Viande,Épices orientales #396,"Fruits à coque, Gluten, Crustacés"
639,Poisson,Chou frisé #399,Lactose
640,Fruit,Épeautre #106,"Fruits à coque, Gluten"
641,Champignon,Épices orientales #96,"Sulfites, Poisson, Soja"
642,Champignon,Poivre long #616,"Sulfites, Poisson, Moutarde"
643,Fruit,Venaison #849,"Arachides, Sésame"
644,Poisson,Canard fumé #994,"Moutarde, Lupin"
645,Fruit,Poivre long #659,Aucun
646,Champignon,Épeautre #381,Aucun
647,Fruit,Romarin #918,"Soja, Arachides"
648,Épice,Pomme sauvage #417,"Céleri, Gluten, Lupin"
649,Poisson,Épeautre #424,"Lactose, Fruits à coque, Mollusques"
650,Herbe,Pomme sauvage #231,"Sulfites, Crustacés, Moutarde"
651,Légumineuse,Épices orientales #90,Poisson
652,Fruit,Navet confit #592,"Lupin, Œufs"
653,Fruit,Fromage affiné #220,Œufs
654,Produit laitier,Venaison #882,"Œufs, Soja, Moutarde"
655,Champignon,Canard fumé #129,"Gluten, Lactose, Fruits à coque"
656,Champignon,Thym sauvage #766,Aucun
657,Champignon,Chou frisé #848,Lactose
658,Poisson,Mouton braisé #645,"Céleri, Fruits à coque"
659,Céréale,Mouton braisé #512,Œufs
660,Herbe,Brochet en gelée #112,Mollusques
661,Poisson,Mouton braisé #383,Arachides
662,Produit laitier,Romarin #384,Lactose
663,Épice,Brochet en gelée #331,"Sulfites, Crustacés, Fruits à coque"
664,Viande,Fromage affiné #721,Aucun
665,Légumineuse,Safran #426,"Fruits à coque, Lupin, Gluten"
666,Légumineuse,Brochet en gelée #122,"Sésame, Soja"
667,Légume,Épeautre #699,"Œufs, Céleri, Moutarde"
668,Champignon,Pomme sauvage #734,"Mollusques, Arachides, Lactose"
669,Champignon,Safran #206,Aucun
670,Herbe,Agneau rôti #719,Œufs
671,Épice,Thym sauvage #524,"Gluten, Crustacés"
672,Viande,Fromage affiné #779,"Lactose, Mollusques, Arachides"
673,Viande,Pomme sauvage #496,"Lactose, Arachides, Fruits à coque"
674,Poisson,Épeautre #144,Céleri
675,Poisson,Venaison #959,"Gluten, Sésame, Poisson"
676,Herbe,Agneau rôti #316,Aucun
677,Viande,Fromage affiné #390,Sulfites
678,Légume,Verjus #200,Aucun
679,Céréale,Carpe dorée #923,Soja
680,Viande,Romarin #209,"Gluten, Soja"
681,Légumineuse,Chou frisé #236,"Moutarde, Fruits à coque, Céleri"
682,Poisson,Fromage affiné #760,"Crustacés, Soja, Poisson"
683,Poisson,Thym sauvage #68,"Lactose, Fruits à coque"
684,Épice,Épeautre #129,Fruits à coque
685,Légumineuse,Truffe noire #250,Gluten
686,Céréale,Verjus #375,"Soja, Sulfites"
687,Herbe,Mouton braisé #283,Aucun
688,Légume,Carpe dorée #419,Aucun
689,Épice,Mouton braisé #566,"Lactose, Mollusques, Sésame"
690,Viande,Thym sauvage #112,"Arachides, Fruits à coque"
691,Légume,Lentilles du Puy #828,Sulfites
692,Produit laitier,Brochet en gelée #565,"Sulfites, Sésame"
693,Fruit,Épeautre #433,"Crustacés, Poisson"
694,Légume,Navet confit #835,"Céleri, Œufs"
695,Légumineuse,Poivre long #198,Aucun
696,Légume,Fromage affiné #926,"Arachides, Moutarde, Sésame"
697,Légume,Épices orientales #987,Poisson
698,Produit laitier,Chou frisé #247,Aucun
699,Fruit,Verjus #865,"Sésame, Soja, Crustacés"
700,Céréale,Poivre long #435,"Crustacés, Soja"
701,Fruit,Truffe noire #77,"Œufs, Lactose"
702,Fruit,Fromage affiné #183,Aucun
703,Légumineuse,Poivre long #947,"Poisson, Lupin"
704,Céréale,Canard fumé #184,Aucun
705,Légumineuse,Truffe noire #665,"Sésame, Mollusques"
706,Légumineuse,Fromage affiné #142,Aucun
707,Produit laitier,Épices orientales #17,Sulfites
708,Produit laitier,Poivre long #643,"Soja, Crustacés, Œufs"
709,Viande,Épices orientales #890,Aucun
710,Herbe,Navet confit #469,Aucun
711,Légumineuse,Thym sauvage #674,"Lactose, Moutarde, Sésame"
712,Fruit,Fromage affiné #106,"Gluten, Moutarde, Œufs"
713,Produit laitier,Safran #525,"Gluten, Arachides"
714,Épice,Mouton braisé #112,"Crustacés, Gluten"
715,Fruit,Brochet en gelée #780,Sulfites
716,Champignon,Pomme sauvage #233,Mollusques
717,Poisson,Épices orientales #623,Fruits à coque
718,Viande,Pomme sauvage #408,Crustacés
719,Champignon,Venaison #643,"Mollusques, Soja"
720,Poisson,Romarin #625,"Fruits à coque, Mollusques"
721,Épice,Canard fumé #803,Soja
722,Légume,Lentilles du Puy #2,"Soja, Sésame, Gluten"
723,Herbe,Mouton braisé #279,"Gluten, Crustacés"
724,Épice,Chou frisé #921,"Gluten, Œufs, Céleri"
725,Herbe,Canard fumé #137,Poisson
726,Épice,Brochet en gelée #132,"Œufs, Lactose"
727,Céréale,Mouton braisé #547,Aucun
728,Poisson,Épeautre #170,"Sésame, Céleri, Soja"
729,Champignon,Safran #30,Soja
730,Poisson,Mouton braisé #632,Aucun
731,Céréale,Brochet en gelée #265,"Sulfites, Gluten, Soja"
732,Céréale,Fromage affiné #239,Crustacés
733,Céréale,Romarin #612,Moutarde
734,Fruit,Pomme sauvage #447,Aucun
735,Viande,Agneau rôti #486,"Soja, Fruits à coque, Gluten"
736,Herbe,Carpe dorée #680,"Fruits à coque, Arachides, Moutarde"
737,Épice,Agneau rôti #646,Aucun
738,Céréale,Épices orientales #293,"Œufs, Moutarde"
739,Champignon,Canard fumé #11,"Crustacés, Sulfites, Céleri"
740,Légume,Canard fumé #904,Céleri
741,Viande,Truffe noire #276,Mollusques
742,Produit laitier,Navet confit #402,"Fruits à coque, Céleri"
743,Viande,Carpe dorée #129,"Crustacés, Lactose, Fruits à coque"
744,Champignon,Mouton braisé #68,Gluten
745,Herbe,Canard fumé #545,"Crustacés, Gluten, Lupin"
746,Viande,Truffe noire #268,"Gluten, Crustacés"
747,Épice,Thym sauvage #403,"Mollusques, Arachides"
748,Céréale,Romarin #320,"Poisson, Arachides, Moutarde"
749,Produit laitier,Venaison #612,"Lactose, Arachides"
750,Céréale,Safran #927,"Fruits à coque, Crustacés, Moutarde"
751,Produit laitier,Pomme sauvage #400,"Fruits à coque, Moutarde"
752,Champignon,Mouton braisé #523,Poisson
753,Céréale,Poivre long #314,Lupin
754,Viande,Mouton braisé #633,Moutarde
755,Épice,Verjus #362,Arachides
756,Légumineuse,Fromage affiné #755,"Gluten, Crustacés, Lactose"
757,Produit laitier,Carpe dorée #804,Œufs
758,Légumineuse,Agneau rôti #156,Œufs
759,Légumineuse,Thym sauvage #11,"Moutarde, Lupin, Crustacés"
760,Poisson,Carpe dorée #3,Lupin
761,Légume,Romarin #22,Lactose
762,Légume,Épeautre #283,Aucun
763,Viande,Mouton braisé #414,"Lactose, Sésame"
764,Légume,Navet confit #764,Aucun
765,Fruit,Brochet en gelée #970,"Gluten, Arachides, Lactose"
766,Légumineuse,Pomme sauvage #34,Mollusques
767,Poisson,Venaison #218,"Lactose, Moutarde"
768,Céréale,Verjus #784,Céleri
769,Épice,Navet confit #102,Aucun
770,Épice,Pomme sauvage #489,Soja
771,Légumineuse,Mouton braisé #210,Aucun
772,Céréale,Verjus #989,"Sésame, Mollusques"
773,Fruit,Thym sauvage #380,"Crustacés, Sésame"
774,Viande,Romarin #899,"Œufs, Fruits à coque"
775,Viande,Truffe noire #653,"Arachides, Soja, Céleri"
776,Épice,Carpe dorée #828,"Céleri, Lupin, Soja"
777,Champignon,Poivre long #582,Aucun
778,Champignon,Venaison #631,"Poisson, Moutarde, Crustacés"
779,Fruit,Chou frisé #14,Céleri
780,Viande,Lentilles du Puy #664,"Lupin, Sésame"
781,Céréale,Fromage affiné #243,Aucun
782,Épice,Épeautre #302,"Mollusques, Fruits à coque, Poisson"
783,Champignon,Venaison #800,Aucun
784,Produit laitier,Brochet en gelée #640,Aucun
785,Légumineuse,Agneau rôti #392,"Moutarde, Fruits à coque, Lactose"
786,Céréale,Épices orientales #678,Aucun
787,Légume,Venaison #924,"Gluten, Mollusques, Lactose"
788,Herbe,Fromage affiné #130,"Sésame, Soja, Sulfites"
789,Légume,Chou frisé #395,Sésame
790,Poisson,Safran #89,Lactose
791,Champignon,Mouton braisé #858,Lactose
792,Légume,Navet confit #977,Aucun
793,Légume,Lentilles du Puy #324,"Céleri, Arachides"
794,Viande,Carpe dorée #522,Lactose
795,Herbe,Agneau rôti #747,"Crustacés, Sulfites"
796,Herbe,Épeautre #21,"Œufs, Moutarde"
797,Légumineuse,Romarin #251,"Sésame, Crustacés, Moutarde"
798,Épice,Épeautre #828,"Soja, Moutarde, Sésame"
799,Herbe,Carpe dorée #89,Crustacés
800,Fruit,Truffe noire #243,Aucun
801,Légumineuse,Navet confit #236,"Fruits à coque, Gluten, Sésame"
802,Champignon,Thym sauvage #66,"Sulfites, Céleri"
803,Épice,Verjus #774,Sésame
804,Céréale,Safran #736,Aucun
805,Épice,Brochet en gelée #389,"Lactose, Moutarde, Soja"
806,Épice,Fromage affiné #33,"Sésame, Crustacés"
807,Poisson,Agneau rôti #920,Sésame
808,Légume,Lentilles du Puy #369,Aucun
809,Fruit,Carpe dorée #303,Sulfites
810,Produit laitier,Carpe dorée #295,"Sésame, Lupin, Mollusques"
811,Herbe,Fromage affiné #230,"Crustacés, Œufs, Arachides"
812,Produit laitier,Truffe noire #138,Aucun
813,Céréale,Lentilles du Puy #109,Aucun
814,Viande,Fromage affiné #1,"Arachides, Œufs"
815,Herbe,Navet confit #941,"Céleri, Œufs"
816,Légume,Fromage affiné #640,Aucun
817,Légumineuse,Thym sauvage #161,Aucun
818,Légumineuse,Poivre long #406,"Crustacés, Fruits à coque"
819,Champignon,Verjus #696,Aucun
820,Céréale,Épices orientales #296,"Crustacés, Sulfites, Œufs"
821,Produit laitier,Lentilles du Puy #205,"Sulfites, Arachides, Mollusques"
822,Céréale,Verjus #251,Aucun
823,Céréale,Safran #396,"Œufs, Sulfites"
824,Poisson,Canard fumé #313,Aucun
825,Épice,Romarin #885,Aucun
826,Fruit,Mouton braisé #789,"Poisson, Gluten"
827,Légumineuse,Navet confit #681,"Lupin, Poisson, Crustacés"
828,Viande,Romarin #888,"Œufs, Poisson"
829,Herbe,Mouton braisé #210,"Soja, Moutarde"
830,Poisson,Épeautre #139,"Sésame, Arachides, Crustacés"
831,Légumineuse,Venaison #613,"Lactose, Mollusques"
832,Viande,Épeautre #92,Aucun
833,Céréale,Agneau rôti #713,"Poisson, Gluten"
834,Viande,Thym sauvage #313,Gluten
835,Fruit,Mouton braisé #62,"Crustacés, Moutarde"
836,Herbe,Pomme sauvage #258,Aucun
837,Légumineuse,Pomme sauvage #167,Aucun
838,Poisson,Safran #171,Aucun
839,Herbe,Brochet en gelée #282,Sésame
840,Poisson,Carpe dorée #523,Aucun
841,Fruit,Safran #856,Lactose
842,Champignon,Mouton braisé #857,"Arachides, Céleri, Lupin"
843,Épice,Fromage affiné #194,"Mollusques, Œufs, Céleri"
844,Fruit,Venaison #776,Moutarde
845,Légumineuse,Épeautre #896,"Fruits à coque, Soja"
846,Champignon,Truffe noire #871,Gluten
847,Céréale,Pomme sauvage #151,Aucun
848,Viande,Navet confit #284,Lupin
849,Champignon,Carpe dorée #711,"Lactose, Soja"
850,Céréale,Épices orientales #7,Œufs
851,Légumineuse,Épices orientales #573,Aucun
852,Herbe,Chou frisé #284,Mollusques
853,Herbe,Mouton braisé #778,Sésame
854,Épice,Épices orientales #537,Aucun
855,Légumineuse,Verjus #309,Céleri
856,Poisson,Safran #189,Œufs
857,Légume,Brochet en gelée #293,Aucun
858,Légume,Venaison #89,"Arachides, Moutarde, Soja"
859,Céréale,Navet confit #803,Aucun
860,Champignon,Brochet en gelée #812,"Lupin, Soja"
861,Légumineuse,Épices orientales #121,"Lupin, Poisson, Gluten"
862,Légumineuse,Truffe noire #252,"Crustacés, Moutarde"
863,Légumineuse,Pomme sauvage #537,Céleri
864,Céréale,Poivre long #393,Aucun
865,Produit laitier,Safran #739,"Lupin, Poisson"
866,Légume,Safran #27,"Lupin, Sulfites, Arachides"
867,Céréale,Canard fumé #791,Lactose
868,Produit laitier,Épices orientales #709,Aucun
869,Légumineuse,Mouton braisé #960,"Céleri, Lactose"
870,Champignon,Carpe dorée #413,Aucun
871,Champignon,Fromage affiné #613,"Soja, Sulfites, Fruits à coque"
872,Céréale,Romarin #131,"Moutarde, Gluten"
873,Produit laitier,Carpe dorée #504,"Crustacés, Soja"
874,Viande,Thym sauvage #957,Aucun
875,Légume,Lentilles du Puy #199,Crustacés
876,Champignon,Safran #878,Aucun
877,Légume,Épices orientales #787,"Sésame, Lactose, Sulfites"
878,Fruit,Épeautre #565,Aucun
879,Herbe,Poivre long #629,"Sulfites, Gluten, Lactose"
880,Produit laitier,Brochet en gelée #562,"Arachides, Œufs"
881,Légumineuse,Thym sauvage #678,Poisson
882,Poisson,Truffe noire #34,"Lupin, Céleri, Arachides"
883,Légumineuse,Venaison #698,"Œufs, Mollusques, Céleri"
884,Herbe,Carpe dorée #236,Aucun
885,Champignon,Fromage affiné #184,"Œufs, Arachides, Céleri"
886,Poisson,Pomme sauvage #130,"Arachides, Soja"
887,Viande,Truffe noire #304,Aucun
888,Poisson,Poivre long #972,"Céleri, Mollusques, Lupin"
889,Légume,Romarin #73,"Œufs, Soja"
890,Épice,Poivre long #894,"Lactose, Arachides, Soja"
891,Fruit,Thym sauvage #614,Aucun
892,Légume,Truffe noire #714,"Sésame, Lupin"
893,Légume,Thym sauvage #399,Arachides
894,Légumineuse,Verjus #231,"Poisson, Crustacés"
895,Champignon,Venaison #945,"Moutarde, Crustacés, Lactose"
896,Fruit,Navet confit #156,Sulfites
897,Poisson,Truffe noire #773,"Arachides, Poisson"
898,Champignon,Agneau rôti #270,"Moutarde, Fruits à coque"
899,Légume,Poivre long #403,"Sésame, Fruits à coque"
900,Poisson,Venaison #385,Lupin
901,Poisson,Truffe noire #942,"Soja, Mollusques"
902,Céréale,Fromage affiné #830,"Lactose, Sésame, Céleri"
903,Épice,Brochet en gelée #54,Sulfites
904,Épice,Safran #610,Moutarde
905,Viande,Romarin #974,Arachides
906,Céréale,Truffe noire #844,Aucun
907,Champignon,Épeautre #996,"Soja, Crustacés, Poisson"
908,Viande,Poivre long #765,Lupin
909,Légumineuse,Fromage affiné #471,Aucun
910,Viande,Navet confit #119,Fruits à coque
911,Champignon,Thym sauvage #177,Crustacés
912,Poisson,Romarin #555,Aucun
913,Produit laitier,Verjus #589,"Mollusques, Fruits à coque"
914,Épice,Lentilles du Puy #29,Poisson
915,Champignon,Verjus #124,Mollusques
916,Légume,Navet confit #375,"Sésame, Sulfites, Céleri"
917,Viande,Poivre long #933,"Poisson, Œufs, Fruits à coque"
918,Viande,Verjus #992,Aucun
919,Fruit,Truffe noire #107,"Céleri, Gluten"
920,Fruit,Poivre long #687,"Céleri, Mollusques"
921,Fruit,Chou frisé #621,"Arachides, Sulfites"
922,Herbe,Thym sauvage #163,Aucun
923,Légumineuse,Carpe dorée #201,Soja
924,Céréale,Navet confit #388,"Moutarde, Poisson, Lactose"
925,Fruit,Épices orientales #609,Poisson
926,Légume,Mouton braisé #30,"Lupin, Crustacés"
927,Produit laitier,Brochet en gelée #108,"Arachides, Œufs, Lactose"
928,Herbe,Navet confit #976,"Gluten, Fruits à coque, Sulfites"
